"","CH-LF-16","CH-LF-14","CH-LF-46","CH-LF-48","CH-LF-50","CH-LF-49","CH-LF-52","CH-LF-51","CH-LF-6","CH-LF-9","CH-LF-54","CH-LF-53","CH-LF-12","CH-LF-5","CH-LF-36","CH-LF-13","CH-LF-26","CH-LF-30","CH-LF-34","CH-LF-35","CH-LF-3","CH-LF-7","CH-LF-8","CH-LF-10","CH-LF-11","CH-LF-17","CH-LF-18","CH-LF-21","CH-LF-22","CH-LF-25","CH-LF-27","CH-LF-28","CH-LF-31","CH-LF-33","CH-LF-37","CH-LF-39","CH-LF-40","CH-LF-41","CH-LF-42","CH-LF-1","CH-LF-45","CH-LF-47","CH-LF-55","CH-LF-38","CH-LF-43","CH-LF-44","CH-LF-29","CH-LF-32","CH-LF-2","CH-LF-20","CH-LF-24","CH-LF-19","CH-LF-23","CH-LF-4","CH-LF-15","IX-LF-11","IX-LF-2","IX-LF-4","IX-LF-10","IX-LF-13","IX-LF-3","IX-LF-5","IX-LF-12","IX-LF-1","IX-LF-9","IX-LF-7/8","IX-LF-6","TX-LF-25","TX-LF-26/27/28/29","TX-LF-21","TX-LF-23","TX-LF-19","TX-LF-24","TX-LF-20","TX-LF-22","XO-LF-3","XO-LF-1","XO-LF-2"
"CH-LF-15",1065.43024078699,3575.51323635886,4667.90080996628,7348.25780805378,7204.74263016962,8046.33921475855,10963.5333487194,10091.5431266121,5706.2340448199,5476.52300272023,14895.1778632717,14327.4890844959,3838.59850456191,6537.20132884553,4535.89855095133,3409.55339021747,4060.62322291263,4348.10708797,4547.10588338552,4996.23110789956,11333.0105815537,4770.1108052013,4335.83881869161,6508.04138476039,5908.08344262075,1001.72800110358,1196.44286346,3185.27686245941,3583.25113663805,3789.65206526694,4473.4876858038,4610.4329411933,4689.021845088,4613.68467306068,10020.8409542515,9250.4704094449,9281.74605983586,8558.77848767144,8455.59985703839,12127.8682615371,7707.23943293331,5645.1736771291,7358.68316359034,9674.90555851758,7959.78988226252,7925.79010650459,4401.37145897656,3724.29578035026,10199.4941193129,2772.18933717056,2951.45120711052,2077.29735362903,2490.80862306064,9422.25961855868,0,19892.1142036256,12270.6315902674,14826.6621617032,19658.1315000562,16308.9044684008,15241.8327223017,15119.4533837163,24073.47902532,17111.9371574194,19570.0734475918,19023.4365980494,17327.9015355129,17937.2372823826,21002.5150172414,19163.4052840162,17539.7802462376,20628.0683324564,17222.1274552569,18775.0262347398,18213.116205799,16285.7846126207,16550.8049533041,16655.1956616648
"IX-LF-11",20053.405120884,17405.3866430494,15975.0550429903,15258.1428043186,13768.393308203,12891.2987129521,10381.1794543996,11057.0254097175,18254.5987346669,20203.5253749933,6728.4442607612,7812.67465226128,17536.5302539389,20108.143219027,24059.9273391988,17717.8272015274,21855.3310275473,23042.310321568,24254.3058733963,24697.266463511,16486.4678079552,19249.6814629282,19414.8607214952,21913.323067045,22070.1589061419,20564.3614076016,20990.4868306184,23049.6297411399,20137.9323654612,21830.9979315052,22223.2706147112,22699.7061812811,22977.0390076053,24305.3779752124,29808.7294020639,28960.2951517833,28992.7738801029,28250.1495319318,27879.9764502586,13204.3433124614,26836.2924319236,15649.4596216576,14768.1968483285,29385.3105238595,27360.5736674287,27057.3906771142,22735.2907429763,23415.989082502,15211.6819881504,22554.7546521238,22373.0696449121,21870.35476382,21500.2061955094,16479.748028302,19892.1142036256,0,9815.75264476344,6164.16925051476,289.378281903765,4772.48147126844,6015.02643915632,4687.58120861594,5833.57649527078,17603.3712708099,414.780489261212,1279.16937467288,3347.53191119664,14035.5204058158,9211.62724390111,17509.0747783143,17570.0663872547,14879.8299062134,16471.8538337137,15155.5614197975,15877.6761631606,4659.41415722289,4160.89182358209,4430.64555333645
"IX-LF-2",12740.1628347361,9392.05667781356,8737.36287405349,6095.24459033571,7847.45748263938,5872.32223155885,3733.77642895048,4644.8388451178,8880.7850607183,10817.7255941754,7410.73629187882,8219.13672162327,8963.88997467251,10565.4332851851,15173.699994276,9290.6958092326,15283.4830487485,16179.2291589457,16716.1618351864,17207.4354540687,6747.15717297908,9915.18618185455,10234.7721506474,12527.5232862271,12684.359125324,13226.8091446002,13435.4221950788,14934.0893849688,13621.3690008599,15167.3427934688,15665.878347571,16042.5147776335,16313.3838695689,16832.3890140608,22018.5320635257,21400.9810297633,21392.4337467103,20732.5928432645,20607.6061337543,3470.94282098171,19769.2154592133,7500.02496454904,10585.7125208424,21807.090913566,20110.970062736,19989.4537345653,16053.3230280405,15972.0279629037,5468.62274693003,14926.1099309464,15090.8992748914,14238.8787062558,14352.1712967447,6734.96188219594,12270.6315902674,9815.75264476344,0,4007.16493394322,9796.38096927603,6013.10734030335,3813.78148090318,6286.0838726636,15271.1092522836,9130.64960674592,9541.29777306205,9187.77492081968,8593.86794327242,8112.35734731478,9032.09372842697,10472.6877295864,9437.05812204654,10799.4809051169,8617.99020430077,9233.95855245257,9083.3068818582,8589.87644087404,8418.56864407211,8793.78675453005
"IX-LF-4",15000.5158136683,11999.1743896606,10851.797652706,9459.95805241178,9087.08461010769,7720.87178402706,4809.6537973892,5815.98714261512,12455.6374849201,14400.941591991,4730.00571791431,5768.16687233141,11839.9773441177,14150.2603358151,18277.7838122677,12128.9280668905,17172.3020473158,18210.3149832286,19190.4492783317,19633.4436298582,10743.2244472545,13451.1785376099,13622.1951107766,16110.7392840426,16267.5751231396,15500.5385739488,15926.6302355538,17814.7208894695,15454.9033852297,17142.4966015731,17540.2416344797,18013.3104393158,18288.5376776732,19245.5891865116,24744.8728069993,23896.4385567187,23928.9172850383,23190.6468559037,22829.6009908331,7461.53319169309,21816.9808483525,10073.9099543205,11064.2176155339,24321.4539287949,22326.0906303544,22038.0790935432,18046.7894130442,18356.2002938011,9466.85105493054,17490.8980570592,17322.6941854866,16806.4981687554,16452.7037362541,10734.046787029,14826.6621617032,6164.16925051476,4007.16493394322,0,6075.89306236819,2006.45774297948,872.284035935932,2660.44444832209,11398.7532660392,12568.5031349329,5886.85943006516,5370.63059770873,4874.62903180011,10966.181204994,7916.58501974808,13758.6297432473,12864.0360249851,12487.2170142928,11985.1333623174,12178.040840313,12160.2211518225,4914.01574802077,4716.74169667015,5092.74290970174
"IX-LF-10",19819.4224173145,17171.40393948,15741.0723394208,15024.1601007491,13534.4106046335,12657.3160093826,10147.1967508301,10823.042706148,18020.6160310974,19969.5426714238,6471.59992465052,7555.83031615059,17302.5475503694,19874.1605154575,23825.9446356293,17483.8444979579,21621.3483239778,22808.3276179985,24020.3231698269,24463.2837599415,16497.4093497406,19015.6987593587,19180.8780179257,21679.3403634755,21836.1762025724,20330.3787040321,20756.504127049,22815.6470375704,19903.9496618918,21597.0152279357,21989.2879111417,22465.7234777116,22743.0563040359,24071.3952716429,29574.7466984944,28726.3124482138,28758.7911765335,28016.1668283623,27645.9937466891,13215.2848542468,26602.3097283541,15415.4769180882,14511.3525122178,29151.32782029,27126.5909638592,26823.4079735448,22501.3080394068,23182.0063789325,15222.6235299358,22320.7719485543,22139.0869413426,21636.3720602506,21266.2234919399,16490.6895700873,19658.1315000562,289.378281903765,9796.38096927603,6075.89306236819,0,4506.87045889496,5973.62907266374,4421.17520221652,5828.56094561835,17587.8405296599,290.806031153315,1064.4222397142,3059.12845584707,14019.9896646658,9297.02016486848,17505.6956725858,17554.5356461047,14893.1755806491,16456.3230925636,15168.058434234,15862.1454220106,4371.01070187332,3872.48836823251,4142.24209798688
"IX-LF-13",16470.7605348581,13651.3028418264,12355.640499305,11262.7182390763,10220.6529513842,9271.30978391137,6392.57721619023,7340.61229446054,14258.3976715846,16204.4174455926,4596.14490087752,5772.1040299153,13562.9515245959,15954.8124551233,20075.3412663388,13786.387297573,18305.8703885924,19492.8496826131,20671.0961381715,21114.0567282862,12749.6821902339,15253.9387242744,15421.7907921891,17914.2151376443,18071.0509767412,16981.1516723768,17407.2770953936,19466.4200059151,16588.4717265063,18281.5372925503,18673.8099757563,19150.2455423261,19427.5783686504,20722.7333891865,26225.5196668391,25377.0854165585,25409.5641448781,24667.5049459059,24297.3318642327,9467.99093467257,23281.7376677437,11731.1078153586,11991.9633215138,25802.1007886347,23790.9485035837,23502.8359129344,19185.8301040214,19833.3444964761,11473.1499223855,18971.544916899,18790.4250588862,18287.1450285952,17917.5616094835,12738.9310474718,16308.9044684008,4772.48147126844,6013.10734030335,2006.45774297948,4506.87045889496,0,1954.10426839828,1532.73980142546,9493.14434907318,14014.253842284,3981.23527004038,3434.598420498,3028.46924334957,11625.7457079219,8115.99798993123,15111.4517158419,14238.1865362027,13146.7815172207,13359.283873535,12837.6053432409,13467.9014652667,3449.57147422645,3082.43773472799,3492.97677434012
"IX-LF-3",15415.7826942392,12413.6999190645,11267.0645332768,9610.67644015663,9777.83717109268,8140.95492651282,5267.22533776652,6329.65322779526,12606.1182340292,14551.0267687134,5602.14805686551,6640.45090826735,12249.5436602735,14300.1248395407,18560.0094362961,12540.9349690534,17663.8851936396,18626.1572342498,19605.6198389302,20048.6141904567,10548.6614462492,13601.7495309832,13842.4114393504,16260.824460765,16417.660299862,15915.7091345473,16341.8007961523,18221.5824382607,15980.5339241393,17603.150146171,18032.0247448775,18477.807098083,18749.1912222711,19660.7597471101,25160.0433675978,24311.6091173172,24344.0878456368,23605.8174165023,23244.9116073564,7266.5369507554,22232.8230993737,10488.1421950451,11756.4241010139,24736.6244893934,22741.4012468776,22453.9213445644,18492.5513085156,18771.3708543996,9272.67297456379,17906.0686176577,17738.0048020098,17221.6687293539,16868.0143527773,10539.880070999,15241.8327223017,6015.02643915632,3813.78148090318,872.284035935932,5973.62907266374,1954.10426839828,0,3427.58898574239,11838.9564610568,12064.2810135699,5758.82997914187,5376.54453776819,5433.75888017235,10094.6610117461,7045.21139865314,13182.8074257508,12288.2137074886,11615.6968210449,11409.3110448209,11306.5206470652,11584.398834326,5678.90341291923,5377.86104872662,5786.02555280751
"IX-LF-5",15263.8090935607,12653.805045351,11222.156952625,10817.7737513101,8988.08930469687,8139.71711525365,5717.93250673343,6305.44381201899,13807.861724289,15770.2431344098,2571.80650798628,3747.76563702405,12784.9486562404,15754.4230563897,19308.3457415003,12966.245603829,17073.9820851802,18260.9613792009,19475.4069410725,19909.0094419436,12867.0910737755,14720.7089877685,14873.784212115,17480.0408264614,17636.8766655584,15785.4624752778,16211.5878982946,18270.730808816,15356.5834230941,17049.6489891381,17441.9216723441,17918.3572389139,18195.6900652382,19515.7819478891,25029.8304697401,24170.9107746428,24213.8749477791,23460.5535046085,23090.3804229353,9746.18646784065,22052.6483474899,10897.8780239592,10258.3749715661,24606.4115915356,22576.9295829949,22273.7465926805,17953.9418006092,18626.3930551787,11413.2305949101,17775.8557197999,17583.4736175888,17091.4558314962,16710.6101681861,12676.0406877264,15119.4533837163,4687.58120861594,6286.0838726636,2660.44444832209,4421.17520221652,1532.73980142546,3427.58898574239,0,9281.86622406684,15122.5836441644,4472.5351330732,3925.89828353082,2483.90325967548,13438.6629875908,10115.9137205022,16319.2722208748,15424.6785026126,14959.6987968896,14545.7758399448,14650.5226229098,14720.86362945,2306.11001892594,2132.48477140852,2508.4486109742
"IX-LF-12",24047.2801061775,21622.5768204922,20188.7815773621,20099.253224819,17650.7258055457,17110.6093173825,14999.3302830502,15282.7639932064,23089.3411977979,25051.7226079187,10070.5853473603,10567.2205222984,21755.264665545,25035.9025298987,28278.6617508049,21936.5616131336,25552.768991979,26846.2212108114,28302.1473892557,28696.0708268793,22012.4739775838,23872.3210938361,23964.3464490477,26761.5202999704,26918.3561390673,24615.3676477603,25122.2263986676,27184.467730465,23749.6824582598,25626.8098052637,25865.85615363,26450.8659393823,26756.777389835,28302.8433328247,33872.236183203,32957.9721595785,33051.8020408702,32224.5675224129,31722.0228800828,18730.7827220224,30667.2216983024,19870.1789120983,17692.8699863536,33412.1294508136,31195.7285091834,30888.319943493,26539.2016322197,27413.4544401143,20694.4947857538,26661.6102010224,26283.5833775635,25989.3280197308,25384.86938913,21957.6275921075,24073.47902532,5833.57649527078,15271.1092522836,11398.7532660392,5828.56094561835,9493.14434907318,11838.9564610568,9281.86622406684,0,23311.8643216376,6080.61953829526,6788.20370823009,6715.03207048914,19744.0134566435,14609.4769300667,23208.3402198759,23278.5594380824,20566.3096938433,22180.3468845413,20851.8987971774,21586.1692139883,7611.22524051651,7374.01503151476,7253.09881783703
"IX-LF-1",18061.2928407016,14814.6629651183,14882.8502806659,11002.5532864714,15141.2675881711,13265.4762383117,12001.0911835167,12777.153548875,12302.6675569824,13625.918173404,16347.9793382431,17158.7138875902,13983.3252071246,12793.9838073779,18522.092814989,14465.1951489701,21003.1071296125,21403.0168416915,21339.5068611588,21853.9014553426,6548.97315709948,13336.1851188786,13737.3807763719,14927.3146851929,15282.1824299416,18089.7792104747,18129.430909229,19440.4645434619,19794.7111795783,20767.895691118,21413.2961854986,21659.1585432404,21781.0294970268,21483.3652676776,25454.1928228119,25485.2399542296,25186.0147236885,25070.5018548938,25344.9792052141,6587.79268492225,24735.4415867317,13374.3012312173,17903.7517063363,25724.7581840517,24987.9920360609,24953.992260303,21495.1575476237,20664.5212593956,7646.79223232542,19549.6952294145,19979.6533609089,18885.3447075298,19586.303201289,8667.46895487623,17111.9371574194,17603.3712708099,9130.64960674592,12568.5031349329,17587.8405296599,14014.253842284,12064.2810135699,15122.5836441644,23311.8643216376,0,16362.677117031,16252.0247565017,16360.2158077803,3204.42154438162,8603.78108688639,2302.69199329472,547.246731271296,5019.5626105619,1105.73539724178,3097.74464317086,2199.31723976015,16365.6087404665,16192.4774739834,16568.4050522217
"IX-LF-9",19731.3643648501,17073.0252567878,15642.6936567287,14925.781418057,13454.2959760705,12558.9373266905,10048.818068138,10724.6640234559,17922.2373484053,19871.1639887317,6519.06170570388,7603.29209720396,17204.1688676773,19775.7818327654,23727.5659529372,17385.4658152658,21540.5411944652,22727.5204884859,23932.2651173625,24375.2257074771,16243.0553989271,18917.3200766666,19082.4993352336,21580.9616807834,21737.7975198803,20242.3206515678,20668.4460745846,22727.588985106,19823.1425323791,21516.2080984231,21908.4807816291,22384.9163481989,22662.2491745232,23983.3372191785,29486.6886460301,28638.2543957494,28670.7331240691,27928.1087758979,27557.9356942247,12960.9309034334,26521.5025988414,15317.098235396,14493.7354839448,29063.2697678256,27045.7838343465,26742.6008440321,22420.5009098942,23093.9483264681,14968.2695791223,22232.7138960899,22051.0288888782,21548.3140077862,21178.1654394756,16236.3356192739,19570.0734475918,414.780489261212,9541.29777306205,5886.85943006516,290.806031153315,3981.23527004038,5758.82997914187,4472.5351330732,6080.61953829526,16362.677117031,0,864.417232127068,3071.44918213111,13730.4930493564,9030.04392267647,17216.1990572764,17265.0390307953,14625.1592164141,16166.8264772542,14900.0420699989,15572.6488067012,4383.33142815736,3884.80909451655,4154.56282427091
"IX-LF-7/8",19184.7275153077,16526.3884072455,15096.0568071863,14379.1445685146,12907.6591265281,12012.3004771481,9502.18121859565,10178.0271739135,17375.6004988629,19324.5271391893,6004.40518324871,7089.84373742815,16657.5320181349,19229.144983223,23180.9291033948,16838.8289657234,20993.9043449228,22180.8836389435,23385.6282678201,23828.5888579347,15921.3310732104,18370.6832271242,18535.8624856912,21034.324831241,21191.1606703379,19695.6838020254,20121.8092250422,22180.9521355636,19276.5056828367,20969.5712488807,21361.8439320867,21838.2794986565,22115.6123249808,23436.7003696361,28940.0517964877,28091.6175462071,28124.0962745267,27381.4719263555,27011.2988446823,12639.2065777166,25974.865749299,14770.4613858537,13950.2881268777,28516.6329182832,26499.1469848041,26195.9639944897,21873.8640603518,22547.3114769257,14645.5769983065,21686.0770465475,21504.3920393358,21001.6771582438,20631.5285899332,15912.7840947417,19023.4365980494,1279.16937467288,9187.77492081968,5370.63059770873,1064.4222397142,3434.598420498,5376.54453776819,3925.89828353082,6788.20370823009,16252.0247565017,864.417232127068,0,2570.27669461834,13329.4204190663,8818.22090322662,16815.1264269863,16863.9664005051,14388.6684967423,15765.7538469641,14541.2800543853,15171.576176411,3835.2412199809,3318.4758855571,3638.49009599789
"IX-LF-6",17307.4210329813,14871.9066781607,13438.7973472239,13300.9618155037,10905.0603414181,10358.208573929,8193.53597424809,8525.36908120491,16291.0497884826,18253.4311986034,3540.15406315278,4453.30799127297,15003.4401149158,18237.6111205833,21526.8372001757,15184.7370625043,18916.6266816734,20125.3405236905,21559.3036489129,21953.2270865365,15335.6617940108,17114.9261818346,17206.9515370463,19963.228890655,20120.0647297519,17872.5239074175,18376.6489088605,20438.8902406578,17197.0308092642,18912.4585952487,19283.1058861902,19771.3914920264,20048.9708027096,21559.999592482,27129.3924428602,26215.1284192357,26308.9583005274,25491.2478711416,25001.1421929618,12053.9705384495,23946.3410111814,13117.138223767,11626.3103030743,26669.2857104708,24474.8478220624,24167.4392563721,19818.3209450987,20670.6106997715,13896.7916420231,19918.7664606796,19550.2637262923,19245.3197937214,18654.446153573,15159.4556349193,17327.9015355129,3347.53191119664,8593.86794327242,4874.62903180011,3059.12845584707,3028.46924334957,5433.75888017235,2483.90325967548,6715.03207048914,16360.2158077803,3071.44918213111,2570.27669461834,0,15159.5256175042,11353.5497174536,18608.8116099888,17714.2178917266,16680.561426803,16835.3152290588,16371.3852528232,17001.681374849,1385.72217767357,897.891249538122,1083.1136421398
"TX-LF-25",18791.2440995588,15331.9993719347,15287.8585749433,11421.3089869245,15242.4338140067,13265.81837429,11378.7393729865,12201.5518831988,13438.5862342268,14846.2773753189,15140.1520466039,15952.6129257671,14652.5438729294,14151.1079827186,19737.6632209702,15087.586630437,21468.9334929618,22230.355380076,22167.609694773,22682.0042889568,8135.59102363017,14504.5951307442,14905.0025443186,16349.626755458,16615.7611792987,18917.8820440889,18957.5337428431,20371.8079710936,20242.6201436209,21258.8528120114,21868.3202157158,22150.1156641338,22379.6780278724,22311.4681012917,26669.7632287931,26700.8103602108,26401.5851296698,26184.0407028511,26173.0820388283,6775.78167852936,25563.5444203458,13779.3095254947,17982.4170580949,26940.3285900329,25816.0948696751,25782.0950939171,22110.7653879289,21492.6240930097,8590.19240333731,20377.7980630286,20807.7561945231,19713.4475411439,20401.3998259759,9842.59098677754,17937.2372823826,14035.5204058158,8112.35734731478,10966.181204994,14019.9896646658,11625.7457079219,10094.6610117461,13438.6629875908,19744.0134566435,3204.42154438162,13730.4930493564,13329.4204190663,15159.5256175042,0,5480.50767617086,3578.29481132641,3780.11244212055,2703.51931396804,2727.43783660771,1392.59028529031,1845.17866079153,15447.7319167203,15086.15666275,15496.6957023622
"TX-LF-26/27/28/29",21559.0617454816,18210.1736826878,17557.6603596487,14443.8818836039,16424.8168169391,14748.0639316615,11893.1429414871,12953.0436073204,16962.2572482679,18755.6671932466,12425.1314236962,13541.2435317803,17704.0609009607,18208.9618412715,23408.7144588799,18101.2866566499,24103.7805343437,24998.1280696911,25234.896938877,25749.2915330608,12796.5645780617,18030.1739699588,18368.0646996134,20404.2574441555,20622.3007243952,21985.1692881929,22024.8209869472,23439.0952151976,22453.7732750592,23987.6402790639,24486.1758331662,24862.8122632287,25133.6813551641,25378.7553453957,30347.1214283923,29919.1178674034,29897.4395769391,29251.3279469551,29240.3692829323,10210.4451173616,28588.1143699588,16318.9248085319,18485.8791996581,30312.9762127605,28883.3821137791,28808.3526453107,24873.6205136356,24559.9113371137,12468.7377460872,23445.0853071327,23875.0434386271,22780.734785248,23171.0702074902,13887.0274874282,21002.5150172414,9211.62724390111,9032.09372842697,7916.58501974808,9297.02016486848,8115.99798993123,7045.21139865314,10115.9137205022,14609.4769300667,8603.78108688639,9030.04392267647,8818.22090322662,11353.5497174536,5480.50767617086,0,9309.31247749176,9667.9853867983,6186.71173078254,8578.25040661261,6873.23717817135,7726.42063597963,12112.8215165281,11715.2534521986,12125.7924918107
"TX-LF-21",20112.7609672984,16865.3217515046,16920.3360397147,13044.1489676385,16918.6984018693,15037.4308982826,13710.6976147578,14529.5750457748,14530.0354554694,15865.2336112068,17688.8974201744,18499.6319695216,16033.9839935109,15033.2992451807,20761.4082527918,16515.8539353564,23053.7659159988,23454.4849682883,23390.9749877556,23905.3695819394,8788.28859490225,15575.5005566814,15976.6962141746,17202.4665888427,17521.4978677444,20141.2473370715,20180.8990358258,21591.1687498725,21845.3699659646,22818.5544775043,23463.9549718849,23709.8173296267,23832.4976236236,23534.8333942744,27693.5082606147,27724.5553920324,27425.3301614913,27309.8172926966,27396.4473318109,8408.6533732091,26786.9097133285,15411.7869902661,19704.5066879646,27964.0736218544,27039.4601626577,27005.4603868998,23546.6256742205,22715.9893859924,9704.1637773184,21601.1633560113,22031.1214875057,20936.8128341266,21637.7713278858,10898.2582655144,19163.4052840162,17509.0747783143,10472.6877295864,13758.6297432473,17505.6956725858,15111.4517158419,13182.8074257508,16319.2722208748,23208.3402198759,2302.69199329472,17216.1990572764,16815.1264269863,18608.8116099888,3578.29481132641,9309.31247749176,0,1601.0859926625,3595.50105418403,1587.87928739355,1820.86398902141,1323.40865883185,17326.1603904071,17152.5351428897,17528.4989824554
"TX-LF-23",18489.1359295198,15242.5060539365,15310.6933694841,11430.3963752896,15543.4874527616,13667.0427755564,12363.8399663526,13177.0853350614,12845.7669076079,14169.0175240295,16653.8327685102,17464.5673178573,14411.1682959429,13337.0831580035,19065.1921656145,14893.0382377883,21430.9502184307,21830.8599305098,21767.3499499771,22281.7445441609,7092.07250772501,13879.2844695042,14280.4801269974,15471.6432992199,15825.2817805671,18517.622299293,18557.2739980472,19961.6402936977,20222.5542683966,21195.7387799362,21841.1392743168,22087.0016320587,22208.872585845,21911.2083564958,25997.2921734374,26028.3393048551,25729.1140743141,25613.6012055193,25772.8222940324,6990.0125495128,25163.2846755499,13802.1443200355,18306.2003510398,26267.8575346772,25415.8351248791,25381.8353491212,21923.0006364419,21092.3643482138,8074.63532114364,19977.5383182327,20407.4964497271,19313.187796348,20014.1462901072,9210.56830550176,17539.7802462376,17570.0663872547,9437.05812204654,12864.0360249851,17554.5356461047,14238.1865362027,12288.2137074886,15424.6785026126,23278.5594380824,547.246731271296,17265.0390307953,16863.9664005051,17714.2178917266,3780.11244212055,9667.9853867983,1601.0859926625,0,4535.29991486539,802.299299180462,2624.79829106034,1755.48715081295,16471.4958277752,16298.3645612921,16674.2921395303
"TX-LF-19",21478.367657361,18020.2761264699,17974.9821327454,14108.4325447267,17929.5573718088,15952.9419320922,14065.8629307887,14888.675441001,16115.2791094583,17498.5004482051,17217.151405028,18254.6840932372,17344.2721841764,16803.3310556048,22392.6468941434,17775.8633849723,24156.057050764,24917.4789378782,24856.4320913105,25370.8266854943,10783.0955350419,17180.8592558059,17581.6954195502,19001.8498283442,19267.9842521848,21606.7044406264,21646.3561393806,23060.6303676311,22929.7437014231,23945.9763698135,24555.443773518,24837.239221936,25066.8015856745,25000.2904978292,29324.7469019663,29355.794033384,29056.568802843,28872.8630993885,28861.9044353658,9462.90523633151,28252.3668168833,16466.4330832968,20669.5406158971,29595.3122632061,28504.9172662125,28470.9174904546,24797.8889457311,24181.4464895472,11248.0948347793,23066.6204595661,23496.5785910606,22402.2699376814,23090.4210756772,12494.8140596637,20628.0683324564,14879.8299062134,10799.4809051169,12487.2170142928,14893.1755806491,13146.7815172207,11615.6968210449,14959.6987968896,20566.3096938433,5019.5626105619,14625.1592164141,14388.6684967423,16680.561426803,2703.51931396804,6186.71173078254,3595.50105418403,4535.29991486539,0,4335.88465490379,2004.46039117537,3015.08407130294,16515.9725660963,16148.8388265978,16559.3778662099
"TX-LF-24",18171.4831385391,14924.0439227453,14978.7163194049,11102.5292473287,14958.4835982785,13074.3455315449,11765.3623894016,12583.0802188146,12595.4857168142,13977.5158174169,15834.2229352582,16644.9574846053,14092.7061647517,13171.9146128547,18872.6230104367,14574.5761065971,21112.4880872395,21513.2071395291,21449.6971589964,21964.0917531802,6947.51372668626,13660.8353720991,14061.902026906,15361.6917206267,15658.0490417168,18199.9695083123,18239.6212070665,19653.8954353169,19904.0921372053,20877.276648745,21522.6771431256,21768.5395008675,21891.2197948643,21593.5555655151,25804.7230182596,25835.7701496773,25536.5449191362,25421.0320503415,25455.1695030517,6466.31982417375,24845.6318845692,13470.1672699563,17753.4645107746,26075.2883794993,25098.1823338984,25064.1825581405,21605.3478454612,20774.7115572331,7766.02820943853,19659.885527252,20089.8436587464,18995.5350053673,19696.4934991265,8963.70852685916,17222.1274552569,16471.8538337137,8617.99020430077,11985.1333623174,16456.3230925636,13359.283873535,11409.3110448209,14545.7758399448,22180.3468845413,1105.73539724178,16166.8264772542,15765.7538469641,16835.3152290588,2727.43783660771,8578.25040661261,1587.87928739355,802.299299180462,4335.88465490379,0,2120.46586537112,1247.96286962122,15985.4050609375,15812.2737944543,16188.2013726926
"TX-LF-20",19724.381918022,16343.6947714029,16380.7569327642,12508.0547911812,16336.0681878926,14359.5330545362,12485.1068874355,13305.1057839083,14198.8441890939,15582.0655278407,16372.1521686289,17184.6130477921,15570.3066652068,14886.8961352404,20476.211973779,16034.5310832293,22532.1389358971,23066.105919012,23002.5959384793,23516.990532663,8841.55233679095,15264.4243354415,15665.2604991858,17085.4149079798,17351.5493318204,19752.8682877951,19792.5199865494,21206.7942147998,21323.7429858629,22296.9274974026,22942.3279917832,23188.190349525,23414.0881906465,23146.454344998,27408.3119816019,27439.3591130196,27140.1338824786,27019.0269465573,27008.0682825345,7867.96646547452,26398.5306640521,14872.2078833157,19076.332220527,27678.8773428417,26651.0811133813,26617.0813376234,23145.1755507031,22327.610336716,9331.65991441494,21212.7843067349,21642.7424382293,20548.4337848502,21249.3922786094,10578.3791392993,18775.0262347398,15155.5614197975,9233.95855245257,12178.040840313,15168.058434234,12837.6053432409,11306.5206470652,14650.5226229098,20851.8987971774,3097.74464317086,14900.0420699989,14541.2800543853,16371.3852528232,1392.59028529031,6873.23717817135,1820.86398902141,2624.79829106034,2004.46039117537,2120.46586537112,0,1087.40316478746,16422.4293879263,16055.8019971155,16466.3410367276
"TX-LF-22",19162.4718890812,15898.4132439768,15945.0107774908,12071.3447294489,15901.5327831655,13925.032166389,12325.5101122571,13144.8558626292,13628.2338348081,15011.455173555,16296.0692556269,17108.5301347901,15082.6693637511,14232.6923315914,19905.6016194933,15564.5393055966,22086.857408471,22504.1958900712,22440.6859095385,22955.0805037223,8097.032876452,14693.8139811557,15094.6501449,16449.7706788139,16718.8267604535,19190.9582588544,19230.6099576086,20644.884185859,20878.4614584368,21851.6459699765,22497.0464643571,22742.9088220989,22882.2085454064,22584.5443160572,26837.7016273162,26868.7487587339,26569.5235281928,26454.0106593981,26446.1582535938,7431.75883004174,25836.6206351113,14436.4617280422,18643.6482328726,27108.2669885559,26089.1710844405,26055.1713086826,22596.3365960033,21765.7003077752,8761.04956012918,20650.8742777941,21080.8324092885,19986.5237559094,20687.4822496686,10005.9846539817,18213.116205799,15877.6761631606,9083.3068818582,12160.2211518225,15862.1454220106,13467.9014652667,11584.398834326,14720.86362945,21586.1692139883,2199.31723976015,15572.6488067012,15171.576176411,17001.681374849,1845.17866079153,7726.42063597963,1323.40865883185,1755.48715081295,3015.08407130294,1247.96286962122,1087.40316478746,0,16195.4683743045,16021.8431267871,16397.8069663528
