"","CH-CL-28","CH-CL-21","CH-CL-22","CH-CL-24","CH-CL-20","CH-CL-19","CH-CL-16","CH-CL-12","CH-CL-14","CH-CL-50","CH-CL-8","CH-CL-47/48/49","CH-CL-51","CH-CL-9/10","CH-CL-52","CH-CL-56","CH-CL-54","CH-CL-3","CH-CL-46","CH-CL-55","CH-CL-4","CH-CL-7","CH-CL-11","CH-CL-13","CH-CL-15","CH-CL-17","CH-CL-18","CH-CL-25/26","CH-CL-27","CH-CL-29","CH-CL-39","CH-CL-41","CH-CL-42","CH-CL-43","CH-CL-44","CH-CL-45","CH-CL-53","CH-CL-35","CH-CL-36","CH-CL-1/2","CH-CL-37","CH-CL-38","CH-CL-34","CH-CL-5","CH-CL-40","CH-CL-31","CH-CL-32","CH-CL-33","CH-CL-30","CH-CL-23","CH-CL-6","IX-CL-17","IX-CL-30","IX-CL-3","IX-CL-6","IX-CL-8","IX-CL-2","IX-CL-16","IX-CL-31","IX-CL-32","IX-CL-35","IX-CL-9","IX-CL-18","IX-CL-19","IX-CL-22","IX-CL-23","IX-CL-5","IX-CL-29","IX-CL-24","IX-CL-26","IX-CL-7","IX-CL-10","IX-CL-33","IX-CL-13","IX-CL-37","IX-CL-15","IX-CL-36","IX-CL-11","IX-CL-4","IX-CL-1","IX-CL-14","IX-CL-20","IX-CL-27","IX-CL-28","IX-CL-12","IX-CL-34","TX-CL-13","TX-CL-2","TX-CL-4","TX-CL-14","TX-CL-1","TX-CL-3","TX-CL-5","TX-CL-6","TX-CL-7","TX-CL-9","TX-CL-10","TX-CL-11","TX-CL-12","IX-CL-25","XO-CL-5"
"CH-CL-34",5170.57252272899,4930.81671822754,5388.73638399404,5887.20244572299,5478.03784860396,6108.37341895396,8747.94374649027,8677.69791209521,11212.6753788514,11157.1539035607,9784.94875126685,11783.0605594795,14807.834809723,8465.33688520247,16048.5064585199,18367.2176224571,17025.5123950787,14862.3760033546,10439.3344586432,17673.1369179312,13765.5677954579,12096.5170452262,8271.9854654629,9758.30910081609,10760.7299736626,7825.46947640851,7610.77584766309,6451.23246660693,5328.67924104191,4975.62651499512,1214.87283133306,2686.11295354892,5311.75221127368,5703.65842449169,3121.24097981716,7070.57306859492,16563.9584034913,2277.24931600425,1879.9440540121,15961.307242329,1579.91124684708,2267.63515055307,0,12728.2462125418,2599.74315849948,3490.65043681313,2746.60177327831,2260.42105463223,3986.07573385422,3747.55685506977,11802.0897300168,22318.6169825262,23895.6622797833,17043.0081840416,20739.7642809801,20370.1822059474,20197.8214980764,21683.9217425634,23280.2167336924,23939.5744237075,21942.3244588524,19068.6640770818,18629.5744329133,16897.76629978,18717.6316510136,19617.6986764848,21830.4796343068,23201.7812139392,19166.7998347385,18632.9304132378,19061.4647862096,23774.1705794359,24639.8777353016,23042.5410968899,26221.332922151,27962.287927322,27142.1445210615,18602.4406238827,17242.7627110162,18052.3402729644,21146.6102897626,16797.2235044139,18863.0565341497,19442.3154950257,23788.7736042385,20998.2766867886,21379.0729513499,23380.3934615324,26056.5147838193,21964.1719661834,21185.516231844,25789.2678929788,23814.402075495,23598.8684595155,23993.1881433777,23372.3640904241,23600.5226378467,22351.9676744296,21628.6116606401,21359.3961927654,25910.6762815358
"CH-CL-5",12320.4201842291,10539.0567728436,10847.4585601413,12337.0507462047,9733.00843026841,8883.18683616361,7244.33114640668,4899.09699850148,3596.67332543304,8319.19867837174,3717.75821344575,6556.5439147532,7072.66582987819,4779.80503889738,12533.2258373962,12891.7798179318,13050.6314915459,1932.96545634695,6903.07064493098,12701.9543929684,993.514750880911,2781.39113756458,5317.8515318095,3862.05840963696,4455.12810959662,7685.35906238326,7839.57627993887,13787.2010894438,12117.0819319477,12874.0667823625,13777.1250400584,14412.9470925322,17692.7907275,16933.7573426086,14343.2911293992,15723.773181285,12762.6362316433,11911.1107061733,12504.7774836131,2847.92231113665,13260.6555180306,14093.5140191579,12728.2462125418,0,14079.2492305574,13539.7159174913,12753.7090796593,12362.9743612191,13085.278667217,12287.0034086275,1536.47214948078,10500.9093734142,15368.5862253688,5724.24182805944,8414.47058417142,7927.98180598227,7662.89117659567,9452.45327182021,13641.3799212323,14311.8165786694,14905.8976636674,6369.15385356004,6301.56748351616,4853.03320464708,8417.15142288774,9402.98196304394,11514.9484002093,13239.4075911252,9706.29930149085,10499.1373205144,11588.9862388457,14424.5963262416,14954.2849531763,16191.8564573437,18300.8009050242,20313.1161595638,19803.508612702,5899.76110770717,4642.27176056142,5369.42534864902,8612.5152609376,6303.57583678332,11168.3827980668,11959.2047621199,14850.3348786438,13893.6197796019,8821.03060562941,10989.5570940233,14330.1017043504,9422.83532009086,8649.73767178352,13253.4893329184,12968.8887844433,12477.6622237936,11303.4020324822,10713.8967069827,11064.7440777863,9675.24721477372,8974.46437862935,10777.4664679197,19599.9576422887
"CH-CL-40",3333.3354219327,4094.20779792428,4202.89410410878,4049.9653449267,4983.09299855188,5843.04637073684,8556.9140252273,9183.38707304981,11696.7837054983,10676.8118450016,11158.9279184982,11595.6284378694,14712.5798128535,9503.00212716637,15208.3171040648,17862.4536970926,16226.1341305614,15423.6510162901,10244.0561908501,17142.1483511532,14328.3850817483,13594.4871764035,8776.81564569263,10308.0198737926,11226.4819110247,7635.58526311742,7419.21675436919,4151.4213455137,3502.34303256499,2854.75022647691,2459.77467193877,1136.98792525239,4692.08400199028,3635.49794374514,929.932288136275,4585.08420450593,15746.3310679492,4814.55536672397,4283.03226455894,16522.7586959303,3697.00016069186,3896.74912165,2599.74315849948,14079.2492305574,0,1298.58683393896,1471.93347224784,1627.81480912083,2084.25321655081,2410.17180134147,12776.2916189692,22945.045740072,23656.887893623,17669.4369415874,21716.5211547799,21293.7866439544,20824.2502556223,22310.3505001092,23054.9234831713,23714.1518389067,21484.0152881407,19695.0928346276,19256.0031904591,17524.1950573258,18544.2766255124,19406.4413459593,21628.149173604,22976.5316993704,18941.5503201697,18394.7211762764,18811.9933050499,23535.3961932756,24414.5844847804,22581.6347014729,25784.7853986487,27508.0465797226,26681.3800578086,19228.8693814285,17869.191468562,18678.7690305102,21773.0390473084,17087.6360900797,18624.8147406268,19183.0673180849,23549.9992180782,20546.3752653683,22005.5017088957,24006.8222190782,26376.6235598838,22590.6007237293,21811.9449893898,26415.6966505247,23754.6439555587,23540.2985376998,24619.6169009235,23998.79284797,24226.9513953926,23004.3554884951,22303.7203851837,21299.861975267,25449.6039740612
"CH-CL-31",1983.75720143944,3019.78798408092,3035.64055666517,2700.38712443344,3986.30574528533,4962.06511193616,7646.35636694421,8600.96480792115,10954.5705203597,9566.52932553734,10739.8602126255,10562.842314713,13671.7314005942,9082.9017576965,13957.9512231146,16639.8071542494,14975.7682496112,14845.4798032446,9220.74707940676,15912.4273357801,13750.2138687028,13175.4194705308,8194.39338056396,9736.24856465069,10455.6187209749,6782.02747720999,6555.1389139838,2910.24244502082,2161.237692837,1505.38193161694,3633.37157503251,2342.56140299255,5700.16850406715,4191.7126576807,1822.61226601832,3609.9096049452,14495.965186999,5767.7710872464,5370.51914720846,15902.0515138304,4808.08375356154,5094.50964305863,3490.65043681313,13539.7159174913,1298.58683393896,0,1160.54324095983,1545.66334985517,867.139392533177,1479.84619582038,12387.3298598366,22229.1740655399,22647.4005539481,16946.4793512873,21271.451870216,20759.0877740257,20221.7548861659,21594.4788255771,22079.4479545821,22738.342666779,20401.7117118361,19149.5235645895,18553.1508117776,16818.0307960435,17749.2845823335,18475.231082397,20703.7757311034,22002.3044059762,17967.2858424811,17414.0225033818,17808.4579082646,22533.1597765524,23439.9970072058,21499.1412561381,24754.2902955281,26436.7787307639,25598.9341114611,18683.3001113904,17323.6221985239,18133.1997604721,21084.4963694313,16296.435441933,17644.0384874928,18163.5872574468,22547.762801355,19475.4992440806,21459.9324388576,23302.2114790744,25583.7709035355,22045.0314536911,21223.3275144309,25827.0791755658,22961.7912992104,22747.4458813516,24074.0476308854,23453.2235779318,23638.3339204337,22458.7862184569,21758.1511151456,20507.0093189187,24366.8938169317
"CH-CL-32",2478.70307975806,2703.03466280094,2935.37437748943,3195.33300275206,3588.78364439118,4448.73701657615,7161.43338085073,7827.95583482637,10337.5689999436,9285.63870987825,9936.73616599127,10201.3190837087,13318.2704586928,8279.77771106226,13987.024017777,16471.2805619693,14996.5764350929,14068.2197780667,8849.74683668946,15750.9752160298,12972.9538435249,12372.2954238965,7421.38440746918,8952.58863556912,9841.55016026912,6239.8763762202,6023.73610999262,3775.35669767469,2636.80979807098,2291.82499022181,3268.50245345718,2602.67121005753,6164.01747423813,4983.36314946766,2401.49676004779,4736.16009095668,14525.0379816613,5022.52918243232,4626.54582729041,15167.3274577068,4196.11586427136,4733.51275894555,2746.60177327831,12753.7090796593,1471.93347224784,1160.54324095983,0,454.013766355147,1328.85792928793,1117.20195765762,11495.8179900424,21590.8135749587,22242.6842961124,16313.676348407,20388.4605568644,19950.4248789506,19470.018090509,20956.1183349959,21640.7198856606,22299.9482413961,20069.8963243859,18340.8606695143,17901.7710253458,16169.9628922126,17120.2729744854,17992.2377484486,20210.088153611,21562.3281018598,17527.3467226591,16980.5175787657,17397.7897075392,22121.192595765,23000.3808872698,21168.3372778212,24370.6664348939,26093.9276159678,25268.0826341568,17874.6372163152,16514.9593034487,17324.5368653969,20418.8068821951,15663.6324390527,17210.6111431161,17768.8637205742,22135.7956205676,19132.2563016135,20651.2695437824,22652.590053965,24952.6199088568,21236.368558616,20457.7128242765,25061.4644854114,22330.6403045317,22116.2948866728,23265.3847358102,22644.5606828567,22872.7192302793,21650.1233233818,20949.4882200705,19875.8583242399,24036.37356318
"CH-CL-33",2896.89190699336,2680.21970988483,3076.72902279006,3613.52182998735,3455.8765498801,4261.07160130864,6967.15973442691,7454.4922079891,9967.88884043761,9221.40287806327,9471.5753256051,10008.1996318849,13124.3621666522,7815.64953427323,13983.1838007499,16429.3492268441,14960.1897373087,13694.7561512294,8658.55044657988,15709.0438809047,12599.4902166876,11907.1345835104,7047.92078063192,8579.12500873185,9497.58704596396,6044.68546434514,5829.93911663601,4225.5975519054,3049.52086295829,2719.25135064991,2940.22527104212,2627.13835030841,6131.03025711975,5165.87642582699,2557.74709725711,5141.86034077075,14498.6357457212,4535.77666108582,4140.16263410251,14793.8638308696,3839.51656691991,4384.62002438508,2260.42105463223,12362.9743612191,1627.81480912083,1545.66334985517,454.013766355147,0,1851.098932137,1508.38966731941,11165.9806949573,21318.3667181314,22188.9600036191,16042.7579196468,20106.0007266083,19677.9780221232,19197.5712336816,20683.6714781686,21578.0807729676,22237.4384629826,20101.821756543,18068.413812687,17629.3241685185,15897.5160353852,17015.6993430389,17915.56271576,20128.343673582,21499.6452532144,17464.6638740137,16926.7932862725,17344.065415046,22067.4683032717,22937.7417745768,21201.5646102888,24385.0791259436,26124.0451901854,25301.1819462236,17602.1903594879,16242.5124466214,17052.0900085696,20146.3600253678,15559.0588076062,17156.8868506229,17715.139428081,22082.0713280743,19160.0339496519,20378.8226869551,22380.1431971376,24848.0462774103,20963.9217017886,20185.2659674492,24789.017628584,22226.0666730852,22011.7212552263,22992.9378789829,22372.1138260293,22600.2723734519,21377.6764665544,20677.0413632431,19771.2846927935,24069.6008956477
"CH-CL-30",1189.54034532792,2277.60487813494,2168.00808969757,1906.17026832192,3244.12263933934,4220.77542812688,6902.05886778436,8077.17042864777,10213.2808365504,8697.40303824063,10287.2317927154,9739.01202562116,12810.6294489848,8630.27333778635,13080.8683003717,15764.2099867828,14098.6853268683,14209.085950811,8407.34639330069,15036.8301683136,13229.0049437375,12722.7910506206,7670.59900129058,9280.28260729758,9714.32903716561,6039.84437126401,5812.95580803782,2467.37855463443,1358.50229033737,950.986587906326,4370.98186394641,3205.92607067088,6549.79870229806,5037.22354394689,2684.33005612574,3690.61307717778,13618.8822642561,6262.53685037237,5866.01978786632,15160.7618300211,5319.24570570795,5850.60818353885,3986.07573385422,13085.278667217,2084.25321655081,867.139392533177,1328.85792928793,1851.098932137,0,875.907500157664,11975.956819064,21502.9034297688,21804.0928059047,16220.2087155162,20853.7694999853,20332.331718815,19495.4842503948,20868.208189806,21275.0245268674,21928.9505119934,19546.9504372191,18720.5212617722,17826.8801760065,16091.7601602724,17023.0139465624,17744.453400506,19972.9980492124,21268.0542334556,17233.0356699605,16570.7147553384,16965.1501602212,21689.852028509,22655.0928137547,20644.3799815211,23905.6629363537,25582.0174561469,24744.1728368441,18254.2978085731,16859.3564056818,17704.1974576548,20358.2257336602,15570.1648061619,16800.7307394494,17320.2795094034,21704.4550533116,18620.7379694636,20862.8739530814,22575.9408433033,24857.5002677644,21412.2247362884,20497.0568786598,25100.8085397947,22235.5206634393,22021.1752455805,23645.0453280681,23024.2212751146,22912.0632846626,22029.7839156397,21329.1488123284,19780.7386831476,23512.1325423147
"CH-CL-23",1601.02257269468,1695.60012370721,1842.36747293148,2250.56990529059,2605.8858006148,3548.66675840303,6237.32277165899,7285.37570862578,9541.13998425905,8271.93848833856,9488.95653412583,9222.28135673871,12339.2327317228,7831.99807919682,12857.0130681924,15455.7497479729,13874.830094689,13518.4751968492,7870.70910971951,14735.4444020334,12437.2102237155,11924.5157920311,6878.8042812686,8482.00734870804,9042.18818487426,5372.99388192477,5146.10531869858,3105.7036857064,1660.18971808764,1641.65175179611,4363.37723008666,3546.06222620441,7073.75865829173,5644.61893779667,3188.45226723827,4545.56275397744,13395.0270320768,5876.9634406142,5516.14934243561,14488.6209777298,5290.99064090084,5828.38753557504,3747.55685506977,12287.0034086275,2410.17180134147,1479.84619582038,1117.20195765762,1508.38966731941,875.907500157664,0,11124.4478931341,20761.4856250811,21273.6633872779,15478.7909108285,20002.5534207792,19481.1156396089,18754.0664457071,20126.7903851183,20673.7344491394,21332.6291613363,19077.3826045493,17869.3051825661,17085.4623713188,15350.3423555847,16281.5961418747,17042.053823152,19269.7561083808,20596.1801931955,16561.1988139948,16011.4966699312,16428.7687987048,21152.1716869305,22034.2329786055,20174.9438275924,23382.2456574984,25103.3573010546,24274.6891839281,17403.081729367,16032.4062611096,16852.9813784487,19616.8079289725,14828.7470014742,16241.5902342816,16791.542619417,21166.7747117331,18141.7592670989,20121.4561483938,21834.5230386156,24116.0824630768,20670.8069316008,19755.6390739721,24359.390735107,21494.1028587517,21279.7574408928,22793.829248862,22173.0051959085,22170.6454799749,21178.5678364336,20477.9327331223,19039.3208784599,23042.9131001807
"CH-CL-6",11989.8442457716,10155.3117388006,10564.6608636593,12054.2530497226,9450.21073378636,8600.38913968155,7353.59158805152,4551.44621493849,4070.62633173529,9008.61534451157,2633.24247026577,7252.76429543575,8247.92803822128,3863.13831408358,13616.2366004579,14066.9634237171,14223.6288604785,3468.65105252854,7393.6609191208,13876.5956521699,2499.88419308639,1393.39680230328,4970.20074824651,3505.89765126579,4943.96023944462,7602.19099265442,7700.99202983591,13504.4033929617,11822.8360394851,12466.8885199893,12815.9430231852,13767.7348272492,16834.8156631993,16327.5171333878,13705.2429518491,15433.7353984317,13934.2962762595,10949.9286893001,11543.5954667399,4345.2416596961,12299.4735011574,13132.3320022847,11802.0897300168,1536.47214948078,12776.2916189692,12387.3298598366,11495.8179900424,11165.9806949573,11975.956819064,11124.4478931341,0,11863.1801229937,16773.4859207159,7164.08471872425,9008.47358678701,8585.73907596159,8765.51313487791,10814.7240213997,15046.2796165793,15716.7162740164,16307.4486703548,7328.2915477696,7663.83823309564,6234.27018035971,9824.00926510982,10809.839805266,12921.8062424313,14644.6341255165,11110.5240111857,11901.9617308337,12990.5372455332,15829.4960215886,16359.1846485233,17593.4074640312,19705.7006003712,21718.0158549108,21205.1702665993,6858.89880191673,5744.86926541971,6334.732226206,9715.38718596822,7709.19318801361,12570.3254151575,13360.8501384212,16255.2345739909,15295.1707862894,9923.53519956766,12092.1545988816,15695.890216711,10525.3428183034,9752.33517664182,14356.0868377767,14344.6232658512,13853.3967052016,12262.5397266917,11802.9021507358,12167.3415826446,10567.5245444438,9844.16853065425,12217.3093585845,21001.5086489762
"IX-CL-17",20983.4215136406,19362.4974528883,19511.4063268552,20729.2027869253,18538.8075218949,17682.4932639272,15370.1968270334,14364.7137399918,12240.2366667556,14663.1698007443,14211.560877461,12785.0436522873,10512.2074417997,14953.3694827089,15741.8406247156,13131.8936898025,15179.7305717571,8836.95973392221,14000.5019779739,13493.4985645322,9992.81752509358,12790.6395840632,14795.8428432205,13711.040146036,12668.7706337549,16164.1634405125,16354.5725502242,22118.5826720293,20750.151578494,21598.1288154786,23500.942801969,23944.6339913413,27224.4776263091,26405.0560014861,23854.4740928348,24151.4579151983,15466.6047930096,22271.3300962626,22864.9968737025,7754.91068717337,23551.5969394675,24385.1904261968,22318.6169825262,10500.9093734142,22945.045740072,22229.1740655399,21590.8135749587,21318.3667181314,21502.9034297688,20761.4856250811,11863.1801229937,0,9262.36426365388,5138.40202507865,9214.33736922578,8778.22002141704,4232.67705953508,1247.26055975805,7571.88892983718,8072.43745639578,11457.686914956,6988.99721359292,4247.54106472104,5472.86021257339,5118.5178552658,4882.4717153072,4727.86026983975,6451.06468240403,6017.4996363942,7902.61381560678,8976.91777899927,8350.80363089969,8401.7470958332,12230.1620004397,11993.9183897994,13911.1645582161,13917.9115722623,7080.0657772912,6331.51707011971,7073.13606720477,3621.9780993935,5881.43969753081,8566.86169331858,9086.6310594356,8745.60314203868,10641.1988184329,4315.72764208637,1483.81029150983,3898.99660962426,3867.0381106164,3255.58515031914,4022.33244911597,3059.00516318779,2513.29337908189,8185.00197074796,6115.18270971927,3849.84786794747,8090.58950462407,7918.52817645661,3345.93737468987,14968.9594323181
"IX-CL-30",20964.6741930163,19783.4117995437,19686.5875393351,20613.0271845241,18994.1249055062,18270.1929158534,15986.8701239286,17141.9104776909,14969.209864726,13890.5502671528,18514.5440335693,13202.4512072152,10520.5435197178,18421.9508876452,11429.4189575339,7998.62125880504,10518.6021145348,13632.5348082135,14399.2576904151,8734.30650252027,14523.9112087213,18149.9773629334,17497.3128809773,17007.8823989473,14785.1783024573,16821.453699741,16972.2058422413,21985.7835366089,20697.8818747957,21616.7566592943,24929.4313560567,24793.0535504306,28319.8977255463,26834.6962623419,24455.3652518391,24018.6587797779,10985.8160964988,25435.6394115653,25586.0701374743,13064.035984196,25460.7415758125,26148.0895629966,23895.6622797833,15368.5862253688,23656.887893623,22647.4005539481,22242.6842961124,22188.9600036191,21804.0928059047,21273.6633872779,16773.4859207159,9262.36426365388,0,10381.1628808555,18845.0709524878,18408.953604679,13863.4106427971,10687.6610563534,2000.824290658,1240.89827270077,3257.83152938765,16211.5553241144,12278.8009776388,11597.8853668325,6898.94360568441,5948.17336374109,4617.51734949501,2892.68607961084,5888.77630958985,5388.20358420346,4747.53631996028,1053.90007005946,1294.87143367322,3435.91789323432,3044.53942497574,5056.12384608538,4670.99160024591,15957.6403316752,14208.1387024291,15556.907277834,13239.7316415111,9018.80573005938,4984.31934136512,4415.62267337525,571.868185506042,3605.21700682557,14022.6068037113,10817.7132324506,9436.32950077788,13506.2437289476,12886.3187335811,11784.4374178496,6743.24892200988,7088.03318017837,17793.5684300687,15712.9442520512,13031.5854371444,17797.468666249,17549.2617597186,6111.42737054659,5780.24199584507
"IX-CL-3",15700.6840837868,14079.7600230346,14228.6688970015,15442.142586349,13256.0700920411,12399.7985496746,10087.4593971796,9089.10494150718,6957.54195250299,9585.22927872328,9177.01455521075,7626.78176320493,5584.55377228719,9857.24015786007,11439.2289098348,9953.012141911,11288.7992149001,3896.9322825749,8714.35103343558,10062.305211012,5017.58027345491,8311.82802114044,9519.95199499614,8575.93521186317,7386.0759195023,10881.4260106588,11071.8351203705,16831.522471453,15467.4141486403,16315.3913856248,18225.3340034845,18669.0251928567,21948.8688278245,21122.3612872335,18571.7793785823,18864.397714622,11380.8793694684,17203.5776708908,17787.9262080794,3028.08734734024,18347.8127626813,19181.4062494106,17043.0081840416,5724.24182805944,17669.4369415874,16946.4793512873,16313.676348407,16042.7579196468,16220.2087155162,15478.7909108285,7164.08471872425,5138.40202507865,10381.1628808555,0,8794.06108183756,8194.27915839968,4926.74778338019,4655.18008526255,8531.35756072948,9201.79421816657,10426.6249758308,6005.71597265227,2475.49907242446,1250.31241277066,3300.18631423798,4248.83158178595,6095.18871892995,7961.16242298323,4714.91918480105,6055.08356357955,7325.37301500372,9314.57396573878,9844.26259267347,11660.8259499233,13190.7785445214,15203.093799061,14929.1071464935,5646.77905355116,3860.56574836723,5229.55306848399,5431.57230138884,1497.53977580089,6844.72758566983,7606.4338930286,9740.31251814104,9516.86958188372,6316.82556459034,6574.26075509364,9027.7731265185,6865.79065894652,5880.98659378481,9241.57685841097,7257.66412714895,6999.76713759315,10013.564334208,8588.94799156719,8302.74610610319,8996.99018029529,8504.65022244815,5144.25840722338,15016.4738911357
"IX-CL-6",20715.1821887801,18933.8187773946,19242.2205646923,20731.8127507557,18127.7704348194,17277.9488407146,15519.2115894255,13296.9774413542,11817.1152956941,16165.9830965908,11575.3300156206,14204.0385217966,13305.7561488609,12860.1317732934,19422.5300761916,18520.032365664,19613.473633132,7991.00477413192,14768.2737186568,18619.717026346,8622.02571026933,9026.66549950313,13715.7319746622,12276.5289938084,12548.2667439963,16079.3552941964,16234.2889187315,22181.9630939948,20511.8439364987,21268.8287869135,21753.6175741484,22707.9643630599,25772.4902141626,25265.7584839752,22645.4724876598,24118.535185836,19535.0231707879,19887.6032402633,20481.2700177032,7320.41231109916,21237.1480521207,22070.006553248,20739.7642809801,8414.47058417142,21716.5211547799,21271.451870216,20388.4605568644,20106.0007266083,20853.7694999853,20002.5534207792,9008.47358678701,9214.33736922578,18845.0709524878,8794.06108183756,0,453.264745395581,4210.1112390699,7449.71233826364,15664.9596452821,16230.1165828779,17972.1166182897,2120.01929831671,6054.28536770964,6217.73012961797,10890.8659738673,11831.7829154096,12820.9309852847,14610.7709830624,12303.647935282,13596.6943901038,14867.036347381,16483.3700007731,16563.0496162772,19206.3175923823,20156.4244389942,22075.261821118,22079.1602091546,2416.21307443155,3833.71182964311,2803.81372635061,5219.62390010455,8975.86721362303,14386.3384121941,15148.0972254059,16902.4399297438,17058.6523740454,4012.95311532352,7081.38160558701,10844.3065244721,4516.92614458014,4739.29832294978,8721.31488293633,11246.1874193659,10705.0214138272,4046.58567794207,4525.46634511231,6037.31280724251,2095.36007278042,1491.18589478879,11439.0080901348,22561.9655335946
"IX-CL-8",20193.7444076099,18412.3809962244,18720.7827835221,20210.3749695854,17606.3326536492,16756.5110595444,14997.443807401,12775.5396601839,11295.3475136696,15617.9587341072,11201.8002394478,13656.0141593129,12721.739257406,12437.397262468,18838.5131847367,17936.0154742091,19029.4567416771,7443.60409631079,14245.8582142322,18035.7001348911,8100.25792824485,8726.05543798854,13194.294193492,11783.2032785544,12026.4989619718,15557.5875121719,15712.6743778591,21660.5253128245,19990.4061553285,20747.3910057433,21384.0354991157,22285.2298522345,25402.9081391299,24825.0555454095,22222.7379768343,23597.0974046658,18951.006279333,19518.0211652306,20111.6879426705,6772.38794861552,20867.565977088,21700.4244782153,20370.1822059474,7927.98180598227,21293.7866439544,20759.0877740257,19950.4248789506,19677.9780221232,20332.331718815,19481.1156396089,8585.73907596159,8778.22002141704,18408.953604679,8194.27915839968,453.264745395581,0,3915.25013227141,7158.98697809144,15374.2342851099,15939.3912227057,17536.3813016659,1685.7141119424,5618.91817831293,5781.9948129942,10455.1306572435,11396.0475987859,12530.2056251125,14320.0456228902,11867.9126186582,13160.95907348,14431.3010307573,16192.6446406009,16272.324256105,18770.5822757585,19865.699078822,21784.5364609458,21788.4348489824,1991.58433614693,3414.54266555987,2384.64456226737,4928.89853993234,8540.13189699925,13950.6030955703,14712.3619087821,16611.7145695716,16622.9170574217,3757.3537750865,6790.65624541481,10612.1744373158,4298.26669653706,4448.57296277758,8502.65543489326,10955.4620591937,10414.296053655,4169.2387955816,4419.29876638683,5849.4879776527,2210.32899133701,1495.31571423913,11148.2827299626,22126.2302169708
"IX-CL-2",19107.5580713457,17363.728777768,17634.5964472579,19118.3005289589,16549.7064384496,15675.1445057307,13857.263078434,12245.3310815212,10161.5649683622,13994.7503552298,11268.2182608392,12033.2736625481,10226.7712423871,12391.45258629,16349.2843838828,14823.5352926196,16203.3891910306,6278.52866841259,13019.5514772338,14939.9103992331,7413.98265370675,9428.27385411162,12676.6132351631,11435.3471690751,10887.8484785914,14420.9202604318,14576.2513562587,20574.3389765603,18904.2198190643,19677.7688096331,21380.1473175193,21823.8385068915,25103.6821418593,24344.6487569679,21754.1825437586,22510.9110684016,16294.6650871232,19565.0677335623,20158.7345110022,5182.4718366437,20914.6125454197,21747.471046547,20197.8214980764,7662.89117659567,20824.2502556223,20221.7548861659,19470.018090509,19197.5712336816,19495.4842503948,18754.0664457071,8765.51313487791,4232.67705953508,13863.4106427971,4926.74778338019,4210.1112390699,3915.25013227141,0,3535.32986989773,11763.4169552714,12328.5738928673,14847.9375344058,2863.81291660176,2571.12590206027,3661.4995664661,7473.35731990348,8226.50553341613,8919.388295274,10709.2282930517,8993.21155433148,10569.4155627931,11834.319923001,12581.8273107624,12661.5069262665,16082.1385084983,16254.8817489835,18173.7191311073,18177.6175191439,2947.81724398517,2765.93127641936,2968.10588265468,1093.66241810031,6302.06097663129,11354.2005722657,12045.4561389656,13000.8972397331,13950.3349385661,1391.01533754525,3334.10550275253,7217.16936224903,1939.34973383164,1001.57262826502,5605.32428939988,7432.72191066093,6891.55590512227,5206.08559048701,3707.0442599232,3416.57903426779,4533.29258525369,4244.07246521183,7537.46540012411,19223.7597815293
"IX-CL-16",20348.7262736778,18727.8022129255,18876.7110868924,20094.5075469625,17904.1122819321,17047.7980239644,14735.5015870706,13730.018500029,11605.5414267928,14031.2207572839,13163.104775867,12153.094608827,9880.25839833936,13904.9133811149,15326.3938214934,13448.0322879865,15173.3839123411,7788.50363232823,13365.8067380112,13773.9276131488,8944.3614234996,11742.1834824692,14161.1476032577,12943.1904063015,12034.0753937921,15529.4682005498,15719.8773102614,21483.8874320665,20115.4563385312,20963.4335755158,22866.2475620063,23309.9387513785,26589.7823863463,25770.3607615233,23219.778852872,23516.7626752355,15266.3362592862,21222.8739946687,21816.5407721085,6706.4545855794,22572.418806526,23405.2773076533,21683.9217425634,9452.45327182021,22310.3505001092,21594.4788255771,20956.1183349959,20683.6714781686,20868.208189806,20126.7903851183,10814.7240213997,1247.26055975805,10687.6610563534,4655.18008526255,7449.71233826364,7158.98697809144,3535.32986989773,0,8371.42773780427,8937.87278829167,11979.6936284464,6061.47572190875,3019.52766438225,4244.84681223461,5384.70144578223,5300.47184564786,5526.79777080434,7319.18387067275,6432.95050874231,8317.74749336918,9394.91790933993,9190.31213523015,9273.51096916292,13027.2420098285,12866.275440492,14785.7231740037,14788.9796854249,5998.44458665277,5097.09683973164,5847.76898600497,2625.37308773603,5063.76152672873,8983.52341355911,9504.63118977627,9610.19613515756,11127.2776552605,3570.81563526656,1976.01912231272,5103.42132378235,3189.08959321115,2418.18926676346,4846.73935464538,4155.86375455012,3610.27628351658,7460.30520593035,5515.29718770129,3708.74216561234,7322.4157203024,7042.44945825252,4069.02512299987,15833.0586769537
