"","CH-LF-16","CH-LF-14","CH-LF-46","CH-LF-48","CH-LF-50","CH-LF-49","CH-LF-52","CH-LF-51","CH-LF-6","CH-LF-9","CH-LF-54","CH-LF-53","CH-LF-12","CH-LF-5","CH-LF-36","CH-LF-13","CH-LF-26","CH-LF-30","CH-LF-34","CH-LF-35","CH-LF-3","CH-LF-7","CH-LF-8","CH-LF-10","CH-LF-11","CH-LF-17","CH-LF-18","CH-LF-21","CH-LF-22","CH-LF-25","CH-LF-27","CH-LF-28","CH-LF-31","CH-LF-33","CH-LF-37","CH-LF-39","CH-LF-40","CH-LF-41","CH-LF-42","CH-LF-1","CH-LF-45","CH-LF-47","CH-LF-55","CH-LF-38","CH-LF-43","CH-LF-44","CH-LF-29","CH-LF-32","CH-LF-2","CH-LF-20","CH-LF-24","CH-LF-19","CH-LF-23","CH-LF-4","CH-LF-15","IX-LF-11","IX-LF-2","IX-LF-4","IX-LF-10","IX-LF-13","IX-LF-3","IX-LF-5","IX-LF-12","IX-LF-1","IX-LF-9","IX-LF-7/8","IX-LF-6","TX-LF-25","TX-LF-26/27/28/29","TX-LF-21","TX-LF-23","TX-LF-19","TX-LF-24","TX-LF-20","TX-LF-22","XO-LF-3","XO-LF-1","XO-LF-2"
"IX-LF-2",17783.9632401521,12988.8189853255,11862.2527543878,8412.18115935702,10522.1530199274,7887.89773295057,4597.92316217503,5975.73797630007,12541.2619342434,15346.1362593985,10066.2147271181,11090.4084615446,12582.0769344683,14783.5677837768,21033.1105620104,13042.7349222065,21385.4884391745,22625.2954796122,23510.3910288048,24248.0993741352,9593.40405960402,14041.0314931409,14556.6055615404,17664.4542830286,18057.4398002196,18337.3249473522,18967.5021381603,20725.3761821419,19172.866776004,21205.9230299326,22013.5213111668,22602.88975521,23002.7573599766,23646.1336652822,30824.3148017224,29742.9015258935,29756.1202251567,28774.1702552777,28615.7297501919,4887.3007119356,27516.9470437905,10278.4286557892,13450.9687918757,30264.699201192,28048.9252489083,27811.3892989232,22517.6842440991,22331.4100324112,7532.33283207792,20839.7281752628,21001.6302804996,19967.2682849191,20194.2068024628,9330.83673058306,17214.8934858519,13087.659876446,0,5514.5533644259,12916.0073155393,7706.47230765901,5337.78116038611,8557.96483848512,20651.8601484512,11835.0475398791,12557.0090894857,11689.8857084296,11864.7967505527,10626.876872918,11577.4952703253,13356.4905163384,12033.2272850716,13820.2517899544,11188.1951787543,12216.0428701728,11809.669109531,11686.5873912675,11444.4802868682,11942.1777830125
"IX-LF-4",21184.0471278463,16752.6495669091,15106.3432732838,13143.7365030478,12509.917151827,10598.2752283131,6506.33412358682,7803.38609078187,17437.1449905483,20306.0718849876,6465.06611309676,7969.48559627372,16648.3274028743,19931.8417452247,25448.7220096971,17020.9048562547,24127.3218957132,25715.3966374974,27302.8759929723,27961.5440841614,15088.7461637496,18825.2226453579,19264.8739970123,22741.3022259002,23047.7992619867,21893.5076305247,22668.8353040039,24792.5982164103,21701.026803894,24110.2911368092,24687.6115400641,25443.9372006321,25904.0626711378,27358.6370145652,34938.7037710954,33598.4911463486,33748.1374735886,32518.9687328247,32159.3259540574,10348.6084619027,30728.1974615613,14077.4917797916,14398.298127272,34194.5798503051,31530.2157860041,31070.3088497335,25471.3521865026,26006.2010020518,13028.528099259,24648.9403846159,24455.6517629358,23746.35125217,23476.2505133268,14781.8518258863,20885.9451731142,7652.4520645369,5514.5533644259,0,7454.70253391921,2196.37343737496,1278.06825189361,3638.62516800993,15137.3608635449,16115.442917578,7107.19580391195,6214.56231994349,6567.50446638179,13491.912422093,10891.9365505213,17005.936102266,16219.8613911231,16062.5547249077,15150.3755148092,15244.3296379591,15230.3246750727,6859.45630154853,6419.28119732447,6980.75737651213
"IX-LF-10",27606.992122365,23547.1260565545,21667.910469814,20466.1821600395,18485.0247703858,17198.8473792497,13370.9982466888,14371.9428979289,24770.1820202234,27645.8806350414,8643.26022002819,10044.2602386208,23611.4016934958,27340.8264198217,32465.6152377419,23926.7484609226,29954.3896735632,31778.7627113796,33873.6960727618,34463.1340355857,22387.9189605038,26101.3488114546,26502.8059406154,30117.4238065916,30387.5910018518,28405.6350261996,29262.4282489479,31594.4617573812,27444.5350102085,30070.0785477692,30439.9359035604,31311.7699107498,31808.5885969306,33869.4087355175,41661.1729809678,40134.5329851596,40388.2764130828,38980.3798798949,38464.2999792957,17635.3885403585,36781.7241165631,20988.7910265774,19362.9628050679,40782.3929172738,37793.7803454943,37157.6707752142,31430.9248593596,32512.8497782942,20448.3309397273,31277.0704710623,30831.4100973435,30370.7670429012,29748.1844566688,22226.7550487763,27502.0935543068,356.50102899561,12916.0073155393,7454.70253391921,0,5360.93162864084,7652.75151786957,6013.8443161215,7938.68000904166,22163.8622447509,379.426850160895,1247.18662190155,3998.54759395246,18509.4721859473,12836.4254267045,22406.4133165295,22176.1564044957,20164.0288290625,20973.4609017888,20207.7497198078,20558.9864574584,5974.14196754352,5233.94600952671,5538.64687423995
"IX-LF-13",22655.4050599383,18397.8637878335,16622.9349910358,15112.8391026143,13716.2388840843,12107.2282389275,8133.63410587558,9264.30478135864,19416.6340579671,22291.8006452478,5753.67473067982,7369.10996303595,18386.661087725,21980.2593026187,27230.2170170206,18727.7810994339,25339.9272349711,27035.8256247863,28858.6863219005,29485.6955505521,17285.0456753007,20762.3706662842,21175.683435097,24757.9503940259,25034.1163469187,23409.704355259,24226.5919644083,26458.6170856743,22867.6246013688,25380.3182495083,25870.3544172877,26678.6091865562,27155.9646487,28886.0525208366,36576.826522899,35146.7984597205,35345.5595934413,34031.4400890836,33600.4825318804,12544.6211419447,32056.4747755206,15779.2405855912,15173.8675218051,35767.7471843461,32951.9021598883,32413.8999570711,26745.7078128957,27529.1470857935,15207.1948984016,26227.730468273,25913.8044230519,25321.5510670947,24883.8595659017,16941.6501435498,22450.5128129241,5590.16719793937,7706.47230765901,2196.37343737496,5360.93162864084,0,2876.97423749958,2345.14582906467,12947.3038422291,18082.5895152029,5032.76091553528,4113.79611965511,4521.83626929769,15155.6325389944,11532.136967338,18809.8498104256,18164.367075933,17491.5407068816,17054.1133830306,16912.5305239976,17000.9121873342,5194.58540202769,4615.19327962463,5199.98154027
"IX-LF-3",21873.4423486401,17331.7668778482,15790.9227744643,13412.5776120213,13397.0440291082,11325.2085079532,7220.56325618374,8603.20078230153,17666.7142968376,20516.0503090123,7728.45319316579,9243.81547124528,17148.3443779463,20047.2077796381,25878.6490510146,17547.0213955041,24963.5427374675,26487.9783955853,27917.8549629749,28598.1691155721,14735.1674977614,19104.8194449574,19574.9889725418,22899.2269204845,23249.0380960546,22549.9291488138,23293.1604257761,25327.0005562886,22567.1211983519,24915.2238395688,25538.3061327352,26265.4828724003,26715.246619903,27994.073366875,35478.6731000074,34208.9619773647,34321.6010539196,33156.5976730013,32846.0054736349,9982.82355191101,31487.4352078674,14625.2469760413,15456.0233517355,34785.8889023396,32230.4738305759,31819.9014749009,26270.8985438822,26647.5562349383,12845.1537753652,25252.5402946734,25145.0149795494,24354.8674429436,24200.8131038532,14665.5840383631,21510.6167652331,7798.77501558971,5337.78116038611,1278.06825189361,7652.75151786957,2876.97423749958,0,4762.50676378197,15515.0406914856,15205.6158713943,7284.32805427846,6457.14768672908,7398.4890223416,12370.9406072649,9625.98087189036,15965.692487202,15288.1432954973,14858.1115470439,14182.4307511105,14127.4401029301,14168.1964299397,7920.02720858762,7413.6234340951,7990.26003990581
"IX-LF-5",21600.958895623,17624.9757720697,15694.7157623465,14970.0101349769,12471.2469469115,11267.7183236642,7645.15656986069,8478.98681401773,19239.4757439104,22103.3098191262,3443.4755027725,5063.00151558961,17758.4205468764,21956.0485576542,26600.031980411,18044.9599883625,23969.1357858537,25772.3071105116,27876.3651248603,28457.9691050645,18072.7087775989,20477.0439461707,20831.1323188804,24628.866734021,24827.856855842,22407.4464625211,23274.1288454911,25647.0599741752,21465.4667309501,24070.3925590381,24465.769056259,25323.5383911269,25816.7160668038,27865.4948027618,35680.8869783074,34129.2842734256,34395.0049500611,32970.1926976748,32450.5248343468,13433.0825944384,30779.5441375883,15131.3059010495,13493.5919542758,34782.078766198,31780.5260102184,31152.9599597132,25432.7994612121,26509.6038830087,15772.8898086965,25291.2296552015,24820.0772950077,24385.6981958243,23734.4379239915,17370.8827411497,21520.9564064754,6329.29900938258,8557.96483848512,3638.62516800993,6013.8443161215,2345.14582906467,4762.50676378197,0,12679.686333399,19708.1517899843,5787.83311441372,4893.67072449367,3413.00842595825,17117.1816705467,13867.2815965709,20643.7411161401,19824.1013600575,19611.0501930131,18771.5197111337,18871.7199235007,18868.8486198719,3238.57840447896,2892.86555758083,3415.80443420857
"IX-LF-12",33506.5740595336,29981.1199046514,27915.871597758,27649.5845186468,24354.6532502109,23691.1123398506,20307.8357259727,21016.692955502,31913.7050134808,34772.7157241853,13786.8109973307,14548.7985555821,30241.0678394078,34634.0878691253,39006.0964939457,30479.7294713092,35131.3350714921,37159.3196639737,39801.56707738,40294.4255696878,30211.8811352266,33126.3163732801,33458.8774399239,37304.6795825618,37490.3849205831,34384.1494627456,35314.5675711908,37855.9756441031,32624.8633062898,35386.4759413138,35520.6155814373,36489.7178285789,37012.0168059021,39723.3435117276,47672.0450158434,45916.3046580615,46303.4055043707,44683.753747246,43981.3981873188,25461.0246290148,42030.4610147193,27630.286797263,24294.8140763439,46622.9375629941,43272.4176045706,42438.2531771702,36706.0056870573,38389.0586371893,28150.0863081387,37326.4183996287,36591.3153208973,36434.7199220159,35418.2367986279,29860.1975559476,33623.9559619051,7874.63197874931,20651.8601484512,15137.3608635449,7938.68000904166,12947.3038422291,15515.0406914856,12679.686333399,0,30034.6099086594,8317.85466865271,9071.90847434866,9345.77596809134,26189.6186714421,19765.0587273266,30128.4857729569,30029.9435843545,27507.2687667197,28809.8694189545,27839.3310978121,28285.9602308532,10642.2246673001,10337.4342816977,10149.7896679444
"IX-LF-1",23851.9593166724,19330.5921710633,19530.5829288763,14080.8628544725,20209.187093719,17496.5161891742,15901.0775799892,16922.1142559328,15613.4581909154,17138.8789625149,21801.3823861467,22910.2459150538,18333.324741821,15720.4929683547,23765.1859288466,18871.2862295531,28240.6875277265,28653.6460872075,27775.3153886452,28631.5052132102,7771.3676093685,17039.4681172447,17692.4229287175,18186.9918763367,18961.4872325369,23961.2676515404,24137.4011317434,24620.7712195988,26675.6442922455,27777.027175134,28920.5517076732,29131.9821836061,29370.2544439029,28105.0955184904,33388.182224199,33177.3191181678,32790.3045607872,32603.2594221878,32987.4384003977,8335.94100956907,32781.7360376715,17410.2556435981,23647.4056303765,33439.1746665026,32627.4680853304,32941.3952610704,28836.0133145095,27056.7316300164,9464.58360640781,25432.1727227732,26443.1423172051,24775.2394449368,26132.9113337001,10469.3540050122,22778.0596555786,22184.6263701969,11835.0475398791,16115.442917578,22163.8622447509,18082.5895152029,15205.6158713943,19708.1517899843,30034.6099086594,0,21786.9939407828,21157.4689469526,22603.7230292699,4789.33224329407,12434.8216334224,2676.5906683933,398.911090549787,6752.9940644901,1421.68007769936,4209.06784241859,3016.30898075359,22946.730085929,22534.4597569349,23093.0624905916
"IX-LF-9",27361.5418460178,23272.5405737425,21407.5567075721,20144.3947957233,18254.9090397682,16929.3250522213,13076.8767358509,14097.6202903918,24448.3718675681,27323.7690612649,8519.15226793554,9950.95535455188,23324.1326597286,27007.9687661707,32177.8437901428,23644.1396861864,29749.2835655655,31560.1130458781,33621.5984092205,34216.2970333861,22019.1269499534,25786.6101897227,26192.3092115629,29790.461012666,30065.9127119492,28154.6649851273,29006.2815346609,31324.0284746465,27242.1171244897,29856.7606189262,30239.8751580716,31105.2384977105,31600.1230344132,33621.6385546151,41400.2873827027,39887.3850207683,40133.4069626686,38738.2763346941,38233.0615961164,17267.1342642746,36566.718874422,20703.4554528766,19190.386745049,40531.5965672259,37565.1178640295,36940.6150700915,31218.6847394089,32264.7033789522,20089.2031881586,31019.55204189,30591.4061026575,30113.0405719087,29514.4327256885,21872.1910605041,27243.2176284768,561.794706899365,12557.0090894857,7107.19580391195,379.426850160895,5032.76091553528,7284.32805427846,5787.83311441372,8317.85466865271,21786.9939407828,0,932.093156249391,3980.78119845139,18143.8873925271,12526.8024230403,22037.5820383291,21800.1479686653,19818.4194282842,20598.4451923198,19844.6324802719,20190.1738673141,5941.95774330037,5186.32416468472,5525.52582938225
"IX-LF-7/8",26444.4106383417,22342.8982057422,20483.0404063871,19220.9064691948,17348.9299732147,16001.4445114804,12144.7890135824,13168.3861865,23524.9380110543,26400.550888738,7746.54273426103,9222.89488247932,22392.2535549827,26093.6439641391,31245.8977190816,22712.8088229559,28862.6776227651,30661.6141984492,32700.5682298343,33298.0908735408,21186.6236334087,24859.3044773131,25263.288940677,28870.7871900966,29142.4289053207,27234.4081027507,28083.3840364102,30395.4381661615,26358.2925617989,28962.852791041,29357.9381909048,30217.2040614263,30710.3080686972,32702.9269167222,40475.0234570941,38968.8536766508,39210.8565235306,37822.7148872924,37324.6509071104,16432.965177509,35670.9133349491,19771.7865610844,18339.7693642538,39611.0805391338,36658.5766926021,36043.0903614553,30325.5897684153,31345.8268174124,19221.2519207395,30095.9534184715,29677.4432873543,29189.3715068606,28604.6759351371,20992.2862455062,26319.1156113342,1493.8183556989,11689.8857084296,6214.56231994349,1247.18662190155,4113.79611965511,6457.14768672908,4893.67072449367,9071.90847434866,21157.4689469526,932.093156249391,0,3458.38300405553,17633.6993220025,12329.6930891879,21497.2539055403,21183.4810619181,19435.198451264,19995.7175767385,19351.4916815924,19651.380545902,5350.73575733526,4574.63028357628,4979.15753221866
"IX-LF-6",24448.7483130435,20710.7086331387,18694.4744299542,18332.7145670816,15260.1529710999,14384.016100825,10972.8759093401,11677.3104199912,22580.9158934252,25434.7739151717,4887.93141252947,6143.51899383615,20926.2550550708,25329.1685771954,29726.9153308211,21181.131989658,26476.6609991761,28388.9469784311,30750.3896727508,31290.5451719147,21430.2245216526,23781.586664707,24113.2196790442,27972.6921519394,28148.4334441783,25293.8498339106,26195.5326950994,28661.6626957829,23957.0096729789,26647.5016821582,26928.5251899797,27839.7188531755,28348.0705934723,30706.9496136774,38599.3454669904,36949.9738695263,37272.4965725287,35755.1596502586,35152.3472256229,16752.0598623794,33354.3558861491,18307.8553984404,15731.9745099462,37628.6593781358,34463.4211900136,33743.800272528,27996.9607495973,29358.3025318794,19169.2571024059,28214.4976479863,27611.8871565827,27314.081111758,26480.7603614615,20781.2118075872,24470.8996374196,4354.22053195317,11864.7967505527,6567.50446638179,3998.54759395246,4521.83626929769,7398.4890223416,3413.00842595825,9345.77596809134,22603.7230292699,3980.78119845139,3458.38300405553,0,19600.9648635773,15204.5728719237,23305.4237483707,22686.1972710331,21780.7704833028,21573.6093714278,21354.3350052868,21487.2467432054,1978.60090319815,1273.48774601787,1544.75199213915
"TX-LF-25",25863.3757171805,21072.224701964,20771.9577380086,15669.2243550743,20569.5349382349,17797.8113791194,15186.9607919374,16476.4820438319,18226.9671476587,20241.4960696574,19745.1051444652,21071.3076043554,20235.630136658,18982.8171479135,26859.6382931958,20775.2173035006,30057.0847578596,30792.2453297129,30500.4508133955,31335.7191649537,10858.0627336248,19774.7409275321,20423.9014296097,21692.9802688796,22399.2999755448,26135.181436376,26474.1750200146,27388.2291500136,28199.1479336714,29694.9015492504,30728.8609013741,31091.4902366163,31395.567160093,30774.4344065395,36714.8587679439,36250.6268416677,35975.7198688802,35548.8139124597,35767.6117894323,9136.65968647846,35260.7858271169,18749.7272195021,23794.5215490488,36592.7407441224,35335.3407650973,35469.1401782729,30870.2345930588,29616.5776574834,11546.5292853933,27997.412275205,28745.4499823176,27251.9794802825,28250.9806282374,13090.7374127991,24936.8807324657,18476.3139160952,10626.876872918,13491.912422093,18509.4721859473,15155.6325389944,12370.9406072649,17117.1816705467,26189.6186714421,4789.33224329407,18143.8873925271,17633.6993220025,19600.9648635773,0,7701.16878334549,3955.51126500945,4573.22244330518,3390.18801501895,3372.47482596265,1757.25822231664,2149.83791768394,20289.9994823598,19762.371954679,20344.0103529753
"TX-LF-26/27/28/29",29247.420656237,24392.4594253279,23418.8430610368,19349.1858137488,21948.7426532132,19420.3391942159,15682.9577394402,17162.715965277,22924.2177141656,25420.5921359453,17180.2983221827,18758.2205831609,23843.582218364,24434.6243277801,31731.8106798201,24341.4921477608,32955.4825610788,34138.1262377916,34717.7643738533,35495.40811994,16842.0095207014,24512.4780045194,25114.03536817,27323.5620886554,27911.2328756821,29737.2459622683,30291.6493476076,31778.2467090481,30749.5628823633,32759.1417963375,33586.9622054807,34160.1965873769,34550.4484745455,34901.1548474627,41672.7016009121,40832.2175906428,40733.1030970783,39952.9347138211,39917.0109192911,13282.2330398315,38969.3360130403,21732.5747553461,24546.7868408437,41289.0571737053,39386.5721687902,39245.4391135581,34058.5643634547,33623.9002290962,16445.1596896985,32074.6353707053,32412.7456350336,31233.7018984003,31671.955499527,18319.4238789101,28580.7136591863,12687.9453184204,11577.4952703253,10891.9365505213,12836.4254267045,11532.136967338,9625.98087189036,13867.2815965709,19765.0587273266,12434.8216334224,12526.8024230403,12329.6930891879,15204.5728719237,7701.16878334549,0,11449.8555686728,12252.8272519195,7914.60494663602,11015.207879729,8947.08254157979,9792.29925658627,16516.4118107606,15814.747231049,16383.4181036218
"TX-LF-21",26450.6225667586,21872.1914552099,21967.7414905039,16562.9145578964,22410.8000272265,19661.1436368592,17689.7530869419,18824.2865896385,18265.8363977963,19815.4553675601,23037.1144362289,24260.4044454026,20899.9030136054,18394.8830171838,26440.7765303699,21440.0709908262,30816.8762033875,31276.5983411471,30447.0581237328,31302.6754509727,10434.5402995861,19703.9267557197,20357.509307971,20841.8880100526,21621.9656939039,26582.3140921728,26777.5743701143,27292.975347196,29196.4726521868,30368.4212745234,31496.4744628936,31731.4424706409,31979.2819079132,30774.4392914664,36047.4063708276,35851.5636957872,35459.8794330061,35279.7945943466,35662.2756815698,10509.7477322758,35441.5894976811,19859.0885950143,25799.6789642099,36110.1990115797,35299.9738124898,35604.6920457493,31445.6026218255,29719.0496774426,12001.0767472137,28093.7297307501,29082.4236749546,27429.3957384241,28750.0747763037,13102.7418108643,25395.1361226812,22384.5048190131,13356.4905163384,17005.936102266,22406.4133165295,18809.8498104256,15965.692487202,20643.7411161401,30128.4857729569,2676.5906683933,22037.5820383291,21497.2539055403,23305.4237483707,3955.51126500945,11449.8555686728,0,2277.69817603274,4551.64189528928,2310.51563850139,2507.31221779981,1847.42695541768,23860.5767968792,23378.3394839893,23952.9929280725
"TX-LF-23",24237.2837762751,19705.9410716833,19888.3632780103,14444.9566778081,20528.0474006461,17808.1164932058,16149.348483627,17189.9325745151,16007.7313095599,17537.7843745586,21966.0696515847,23093.674375554,18712.8162171875,16119.1663200026,24164.0191246154,19251.2100858464,28622.4580807498,29043.1976336232,28173.2093743836,29029.2964686439,8167.31596848821,17435.9649205433,18089.043365926,18582.7326567954,19358.1071131495,24350.3727995148,24529.7634038411,25018.7428438749,27048.196360574,28161.2980015425,29302.3061416368,29517.6364137489,29757.5029489194,28502.5551872117,33784.7305793014,33575.9940090159,33188.3469439423,33002.1695511285,33385.9226097198,8639.79333312756,33177.5588108493,17769.5431744695,23959.2858268014,33837.419996575,33025.5111438226,33337.8111353083,29223.3409476115,27452.9455315109,9836.66615394399,25828.2415222943,26835.3979975044,25170.0147847794,26521.4286777322,10859.7863327826,23166.4498875075,22190.5178982139,12033.2272850716,16219.8613911231,22176.1564044957,18164.367075933,15288.1432954973,19824.1013600575,30029.9435843545,398.911090549787,21800.1479686653,21183.4810619181,22686.1972710331,4573.22244330518,12252.8272519195,2277.69817603274,0,6400.27091766472,1264.23466186082,3884.25491524258,2707.27304284603,23062.1456112715,22638.7490488161,23200.2626124774
"TX-LF-19",29211.3081878584,24438.0082891398,24161.2859369657,19033.8708835957,23922.9701144628,21154.7135392852,18412.0372584149,19740.5663643974,21452.2893806426,23343.9597821405,22467.538399245,23872.3017357941,23584.5226487533,22025.0078639822,29985.2457320955,24125.2337445881,33427.9301924802,34131.6344119316,33735.1959797721,34576.6461633958,13885.2184123687,22978.7060587979,23631.4479261806,24648.9906589363,25386.7455410368,29463.4078466968,29778.5563442826,30607.0513430684,31584.8846262478,33056.9814470316,34100.8281903078,34450.987553232,34748.7003005651,34022.3672469672,39774.5462330163,39398.5749513914,39086.332822529,38734.017851053,38996.5671506601,12518.0436661211,38553.1174670842,22135.1727487669,27113.3762344339,39714.9644600045,38580.8566263208,38752.5964377214,34221.8906226146,32885.848053694,14822.3573446427,31262.7497129339,32059.1700363471,30533.240397456,31589.7635136667,16277.0599057173,28265.0043752979,20076.701878669,13820.2517899544,16062.5547249077,20164.0288290625,17491.5407068816,14858.1115470439,19611.0501930131,27507.2687667197,6752.9940644901,19818.4194282842,19435.198451264,21780.7704833028,3390.18801501895,7914.60494663602,4551.64189528928,6400.27091766472,0,5599.59319101163,2622.13107961547,3814.09068076287,22684.8248771651,22094.4868000318,22680.6625392204
"TX-LF-24",24276.5056282743,19648.6541998964,19689.940085987,14309.9050596858,20100.4236285501,17351.6479770193,15443.9851492044,16551.3796106414,16200.1090231057,17903.6869582522,21013.5831038916,22185.4389106898,18698.0945047233,16535.3696577129,24548.4759827301,19239.6010161215,28615.4775281168,29132.508994608,28443.5749665882,29294.5515755343,8443.93574070699,17676.2655958118,18331.1967280653,19098.4944712165,19851.0973310342,24438.8912736517,24668.7712708985,25295.9480080589,26953.4445412306,28182.9901792665,29294.4430537707,29554.5201704925,29814.3694733238,28755.6066654022,34265.4558123298,33969.6233743033,33619.5101892443,33352.4552364166,33682.6854649495,8199.58354380832,33378.463664733,17587.2318623003,23491.780644951,34258.5189405829,33298.4945203452,33554.1739454493,29281.7709101484,27668.9629576575,9795.52406804971,26042.2826604739,26969.6604048171,25354.4333192866,26598.8563508072,11010.4448403998,23246.7747047296,20981.5507884155,11188.1951787543,15150.3755148092,20973.4609017888,17054.1133830306,14182.4307511105,18771.5197111337,28809.8694189545,1421.68007769936,20598.4451923198,19995.7175767385,21573.6093714278,3372.47482596265,11015.207879729,2310.51563850139,1264.23466186082,5599.59319101163,0,2985.4459579535,1785.5140262243,22005.7845523267,21562.5645073979,22128.8473996142
"TX-LF-20",26802.3183798956,22075.7213506837,21918.2498412568,16680.2426717892,21933.7411222868,19159.8925881679,16733.6557345526,17983.2387232326,18921.8484957917,20755.8023938305,21476.4086374298,22787.6004214509,21184.8594739659,19422.4197319302,27400.3976552332,21726.8983063702,31069.8865744357,31703.1511687277,31199.8889308721,32045.0061615087,11289.4504252857,20433.3978341742,21087.4127684142,22032.0699210402,22773.2054128707,27021.457302934,27305.7545737414,28063.6835352741,29294.7605021726,30674.9912641298,31745.7937841053,32061.6830241038,32345.2062715296,31495.901658933,37169.3808087524,36818.1118598046,36493.7494214614,36169.197531332,36455.1882398693,10256.4763345911,36061.7735225942,19856.9822001686,25217.9492506279,37125.7118046542,36050.507937736,36252.6136448886,31815.7714702546,30376.5544078933,12348.5944693811,28751.2907432672,29595.5395154954,28036.1566352903,29162.2706906778,13733.8141439323,25824.1170187122,20166.022142172,12216.0428701728,15244.3296379591,20207.7497198078,16912.5305239976,14127.4401029301,18871.7199235007,27839.3310978121,4209.06784241859,19844.6324802719,19351.4916815924,21354.3350052868,1757.25822231664,8947.08254157979,2507.31221779981,3884.25491524258,2622.13107961547,2985.4459579535,0,1206.14823698626,22046.8078324649,21519.6078812205,22101.2664596676
"TX-LF-22",25823.1744174009,21135.4310666286,21060.4631948833,15756.9822690824,21237.8126745115,18469.2370760924,16244.9358869529,17441.3287294692,17853.8336124887,19629.9687141664,21333.9972157861,22591.765330148,20218.7468201207,18279.6624898669,26275.9461257923,20761.0047956089,30123.2350027791,30706.4943028355,30120.5687205815,30968.5108008146,10161.628440748,19350.6179929611,20005.3239071414,20866.2242006058,21613.4652582202,26017.9433654799,26278.6570496516,26978.5267132327,28395.4347249471,29712.0373291523,30800.7176990716,31092.6912153788,31366.0587559785,30423.9249020132,36020.0446003111,35696.3222545724,35359.343140186,35062.5238118913,35369.2260329235,9434.96093962754,35016.3467658927,18979.6322908792,24570.2116629307,35994.8246467202,34973.9290860291,35200.4140706943,30835.0804111113,29319.085891621,11342.7290651421,27692.7883327728,28574.0738875616,26989.5965063149,28167.8991032429,12660.6726259215,24822.3347864553,20537.3222199027,11809.669109531,15230.3246750727,20558.9864574584,17000.9121873342,14168.1964299397,18868.8486198719,28285.9602308532,3016.30898075359,20190.1738673141,19651.380545902,21487.2467432054,2149.83791768394,9792.29925658627,1847.42695541768,2707.27304284603,3814.09068076287,1785.5140262243,1206.14823698626,0,22076.0934356184,21581.6345976763,22158.3932505208
"XO-LF-3",22894.1039553663,19355.2286820921,17276.0245155162,17397.6987301723,13722.7412555713,13109.2471521004,10041.3809238512,10534.6470512323,21570.001448504,24390.8620843586,3165.66201920044,4232.84414617971,19654.362358575,24392.9579754697,28379.2208951174,19873.3694148594,24743.2673926476,26698.3581709777,29195.5083338907,29708.4375336812,21087.8873228828,22690.1983453871,22981.5116155863,26949.064317493,27073.6781156148,23761.4553507703,24684.2680259841,27214.072761316,22223.9127086881,24943.1544203979,25176.4060804448,26106.7341455638,26620.2462034354,29131.4993366006,37061.0568553002,35351.2374096963,35708.6196574609,34137.3526089261,33490.8081602757,16522.8400321075,31636.0074164203,17061.8843269917,13944.3473871672,36044.7149451821,32793.414550809,32031.8605489874,26283.7948679365,27790.338181207,18688.8768615307,26698.8496494652,26013.8638754052,25804.474481386,24860.1099223319,20190.4136653258,22985.8883338504,6330.24189754547,11686.5873912675,6859.45630154853,5974.14196754352,5194.58540202769,7920.02720858762,3238.57840447896,10642.2246673001,22946.730085929,5941.95774330037,5350.73575733526,1978.60090319815,20289.9994823598,16516.4118107606,23860.5767968792,23062.1456112715,22684.8248771651,22005.7845523267,22046.8078324649,22076.0934356184,0,782.291610367399,514.918174466774
"XO-LF-1",23295.9218469792,19648.3024966415,17600.6778704239,17485.3524248163,14109.7997064026,13354.6796873768,10112.5244170121,10708.5898162975,21696.4822226604,24534.502368542,3645.35404680903,4870.03947476137,19905.087903062,24487.1011410798,28672.3479850189,20142.3413558962,25251.9414079784,27180.6104025602,29599.0996846705,30127.4425691857,20927.3339299229,22855.1090207236,23165.7723586348,27084.6116033661,27233.0933740542,24151.1335930117,25062.5864797634,27558.8063581569,22731.948871833,25433.5875826865,25697.2034775503,26615.3556370157,27125.6650970462,29546.6275112666,37456.7550591453,35780.5645217576,36118.3244230939,34577.4648895793,33956.4731171435,16311.863239022,32136.0864065006,17297.524396676,14486.4540915672,36465.7360783281,33264.0552252763,32527.9896460481,26779.9441884591,28200.9659962832,18581.4191569217,27080.1523097547,26441.1777488235,26182.2206923789,25300.2417910221,20130.5144893469,23349.3053862167,5590.44492598625,11444.4802868682,6419.28119732447,5233.94600952671,4615.19327962463,7413.6234340951,2892.86555758083,10337.4342816977,22534.4597569349,5186.32416468472,4574.63028357628,1273.48774601787,19762.371954679,15814.747231049,23378.3394839893,22638.7490488161,22094.4868000318,21562.5645073979,21519.6078812205,21581.6345976763,782.291610367399,0,586.197924357328
