"","CH-TF-25","CH-TF-33","CH-TF-32","CH-TF-28","CH-TF-3","CH-TF-22","CH-TF-55/56","CH-TF-11","CH-TF-19","CH-TF-8/9","CH-TF-12","CH-TF-6","CH-TF-59","CH-TF-57","CH-TF-58","CH-TF-16","CH-TF-61","CH-TF-15","CH-TF-63","CH-TF-62","CH-TF-1","CH-TF-5","CH-TF-20","CH-TF-48","CH-TF-14","CH-TF-2","CH-TF-18","CH-TF-54","CH-TF-29","CH-TF-30","CH-TF-51","CH-TF-4","CH-TF-7","CH-TF-10","CH-TF-13","CH-TF-17","CH-TF-21","CH-TF-23","CH-TF-26","CH-TF-27","CH-TF-31","CH-TF-36","CH-TF-52","CH-TF-60","CH-TF-45","CH-TF-46","CH-TF-47","CH-TF-49","CH-TF-50","CH-TF-53","CH-TF-43/44","CH-TF-39/40/41/42","CH-TF-37","CH-TF-38","CH-TF-35","CH-TF-34","CH-TF-24","IX-TF-1","IX-TF-4","IX-TF-5","IX-TF-6","IX-TF-8","IX-TF-9","IX-TF-12","IX-TF-7","IX-TF-13","IX-TF-2","IX-TF-3","IX-TF-10/11","TX-TF-43","TX-TF-51","TX-TF-49/50","TX-TF-45","TX-TF-37","TX-TF-39","TX-TF-42","TX-TF-46","TX-TF-44","TX-TF-38","TX-TF-40/41","XO-TF-1"
"CH-TF-43/44",5446.8182890717,4112.72985846933,4977.12994664859,5495.09537096371,15379.6174499636,9603.10862767336,11207.4000176521,14032.1736812544,12146.0497219363,13881.516765949,13363.0498038143,15718.081846334,14304.4550485416,15694.1727327984,19707.6228299351,11739.733444524,20118.8839124184,10443.2518709031,24046.2461092989,21849.8695549164,19777.7891462522,15446.1640158089,10017.8792570665,6703.32038693085,11866.2541543846,16875.4754443483,12785.2902101152,7088.52643412351,5745.65906458839,5182.25784385274,2444.01617484353,16068.0762339995,13955.3822453838,14143.9891919111,12779.497002339,12746.8001150944,9593.1372031738,7283.340679085,8079.88152697466,7894.30543577969,5316.90479920982,2875.90250666574,3415.55924873446,19613.8790906484,1146.00559344757,2398.0191286996,5843.82019548699,5244.21962186623,1478.52208693671,4128.21883014735,0,1790.03843076235,2529.39708647464,2219.15745154737,3435.00798896407,3743.85013224623,5390.34437894665,26062.5943349167,22551.7861666239,29993.3554627468,29060.6072849269,29235.8361589534,29440.9943623693,33933.8289500583,30290.353047733,37787.9618236735,23728.0757576864,24089.7312944059,31342.4048420548,29523.7769533571,31301.3452090634,33792.9262779298,35343.5253844476,31663.1285326561,29847.0697901819,28056.7196605957,37834.1762755361,36327.834591691,30535.7988074255,29604.1634907861,26747.9555622301
"CH-TF-39/40/41/42",4037.58454245139,3231.05766151475,4083.40180349325,4691.92917179148,13743.6652591813,7869.55100464683,9569.00867369333,12371.3585306817,10356.4198279006,12093.0252988885,11725.1634998511,13947.9834622052,12800.993316809,14044.5359310945,18031.3744638174,9993.36947172837,18892.5753999318,8852.56589226742,22661.9737925224,20589.1420520405,17989.8592542572,13656.2902332751,8245.00967025586,6890.96550101824,10294.1446426375,15225.2881497638,11002.6121753889,7063.57473737292,5204.47201225564,5012.67613376151,3967.66338516768,14278.1620114703,12178.8127846957,12354.7131656746,11150.536216135,10988.3121216543,7826.00659971038,5668.02547090838,7244.58376838133,7606.27517813287,5314.3260591063,1702.75085271526,4029.30602404021,18312.7014527922,2725.0833529891,3211.28931181948,5805.34266461813,6538.95752886151,3206.61896006816,4607.8313121703,1790.03843076235,0,1777.22766303271,1182.93723459335,2752.62947949348,2909.58086650065,3701.55313145251,24303.7684839158,20789.6015859482,28307.1991901587,27272.7457122904,27587.506648111,27901.7619524198,32290.1344782619,28571.5437892925,36300.8019135171,21960.4359320008,22330.5822587183,29728.8164729632,27750.1350511297,29525.7784541673,32009.996323295,33553.490624295,29903.293187569,28122.8882339513,26331.801920403,36047.4813783214,34537.8070278274,28778.1564040723,27856.4027351108,25419.4584581397
"CH-TF-37",3032.87440897773,1601.40616907,2475.71113643197,3036.04114004824,14586.7117404629,7565.84401797335,8929.59352194032,13170.1032723023,10457.5067814064,12134.6163402065,12584.6508913855,13769.5944747261,11863.0123618816,13404.3085801612,17448.6486720007,10549.259077896,17589.5111186119,9850.65719416035,21535.9311054244,19321.0012911434,18157.4989643554,13736.269209083,8155.74174749564,8630.92703863266,11301.6011532109,16023.9649281055,11305.7700196816,5302.9740641652,3453.95860440233,3246.04157687553,3637.15216829632,14356.5487186169,12065.3167957193,12527.0390815191,12036.5734048039,11469.6562903728,7703.46183872971,5036.34566739267,5627.36584434268,5830.97614721518,3576.85948963211,623.834999736334,2715.14311037291,17088.7066082753,3675.39706793699,4682.91469013495,7571.52023709214,7765.96326388911,3938.20741721047,3128.9677843355,2529.39708647464,1777.22766303271,0,602.98375741791,999.167886515424,1239.09529530013,3397.23507905627,24015.2493532274,20529.047627265,27733.8925423374,27410.9639640912,26914.188126393,27003.7697010353,31601.3005235723,28102.5454574442,35313.7107783408,21730.1583551484,22048.4809137717,28973.6233281935,28043.3370011939,29336.7397166893,31886.7679845109,33587.0502930395,30278.6445998836,28656.5998331573,26867.2097391785,35970.2009485149,34580.0611288587,29167.4949331293,28295.9003612852,24224.8774619396
"CH-TF-38",3227.70944730679,2089.00670848578,2958.21296143801,3548.6233201977,14211.895068505,7540.74533485498,9032.47118687391,12806.4401137219,10306.9093067449,12008.4624558704,12202.0170865737,13721.3787497445,12085.9112606128,13518.7864572597,17547.6649181241,10253.5226606104,17961.2570713431,9422.48273176245,21839.8882994583,19679.6148786975,17999.1907025971,13600.721099303,8059.51592073905,8061.06701706628,10873.9319823241,15664.1119067068,11091.7698388372,5905.8523748031,4025.35920505306,3849.02369769331,3738.98889706775,14222.6378495964,11991.3121551193,12358.5330705976,11645.1896294878,11199.5526211304,7616.08746608971,5110.6225751332,6125.76015828526,6423.95099041711,4176.09054378125,660.030799940923,3164.95754289547,17428.5596758409,3346.49057153473,4205.55838867319,6986.67771490588,7387.0349478621,3685.07515110005,3644.84061376624,2219.15745154737,1182.93723459335,602.98375741791,0,1570.48237838878,1749.27662886299,3317.54432653782,24015.7413208812,20517.4319515241,27836.259099264,27268.859925733,27052.0605291485,27223.7931673463,31746.4389565122,28168.1074802252,35569.1270185683,21709.0349830659,22045.4733647475,29141.9293117971,27850.6490638133,29305.6204270373,31834.1621331485,33482.1300196665,30060.2159905924,28386.9121278079,26596.2482068634,35903.2686658262,34472.5335147539,28944.1358040047,28056.0794175699,24556.4628035874
"CH-TF-35",2557.47098690638,725.544600630337,1550.39470623084,2064.53205703697,14889.8905428379,7303.72318112345,8450.79788711244,13456.456683299,10374.5745446141,11999.9294777957,12910.4465081104,13498.9799950355,11193.2108183393,12883.6691767588,16939.7675974472,10721.1671067162,16723.9171331206,10281.1616362413,20745.1067672563,18468.5216170243,18055.6213201088,13609.7931441859,8002.94285229472,9626.47943012973,11723.4569040946,16293.6592035759,11326.5212418902,4414.96075633939,2457.26548707965,2362.78825221696,4066.05451870313,14224.8320424649,11844.536133568,12462.145980727,12382.0008115827,11589.2580849012,7541.68751034243,4664.28069261004,4656.3706826802,4860.693568203,2762.61663520545,1190.47933669961,2541.88419681974,16259.4509781066,4572.65047205125,5664.71071404777,8557.15951123854,8676.77526683448,4769.2838745204,2725.57551961559,3435.00798896407,2752.62947949348,999.167886515424,1570.48237838878,0,383.507356673788,3355.09780750688,23644.5146058978,20182.3162515271,27206.7268824491,27266.9914738677,26337.0326716198,26314.7540997822,31010.7988176347,27628.937369653,34575.4748527063,21396.3820175879,21685.8626580059,28352.6965385444,27985.4148078305,29009.9158342778,31591.9871095137,33375.8674215269,30263.8673782265,28735.6801918092,26950.4034326516,35695.6889477861,34372.5165816617,29162.4478147287,28321.0901198371,23399.8745378429
"CH-TF-34",2183.22016883269,369.515964353827,1237.88957361578,1802.98245074652,14646.7936638274,6942.52503222732,8068.7498209609,13209.5113135725,10039.4371391497,11654.0524161144,12676.4632326646,13132.5123594146,10815.3090646682,12500.229260065,16556.3791989096,10444.5897886047,16388.2461468976,10086.9393524845,20387.3012766864,18128.1971487861,17712.6504976068,13264.3617540564,7657.99970284902,9800.47701779807,11523.6250396101,16039.2877576125,11011.8408952997,4428.48532751962,2316.22075612862,2410.22528260449,4449.45935168698,13878.2033496279,11485.2992122239,12128.6517588106,12155.0345919313,11297.8066310471,7195.92313186514,4293.7326352996,4390.55170536984,4772.97952565418,2857.25130823705,1244.29278346478,2881.58176294165,15911.3782148003,4887.31207910304,5919.99781947098,8706.32227868606,8987.83055718449,5107.51627023504,3008.65475014261,3743.85013224623,2909.58086650065,1239.09529530013,1749.27662886299,383.507356673788,0,3056.20143449655,23266.8403202363,19806.7979109614,26823.2276114542,26915.2889810073,25954.3886760125,25940.0777477427,30628.7115119969,27246.0359524894,34207.9219875741,21021.8743309384,21308.9292361813,27972.1284193227,27648.2857390817,28635.5054234024,31220.4885371548,33013.9771528435,29934.6895706921,28426.780206693,26642.7742372078,35326.1121925681,34011.0439272029,28835.3638609269,28000.3808524746,23051.1358028773
"CH-TF-24",1500.46380933001,2963.27505791625,3118.67786634087,3610.36182431113,11651.9939047448,4228.21786524579,5872.31312828065,10208.2916481868,7069.10857495704,8737.84227402144,9709.15679892096,10404.3451603854,9202.58791778091,10343.3510098663,14332.6976197496,7396.79169526548,15622.2233949463,7278.1665975591,19157.9752757209,17255.9914685763,14767.9224592285,10340.6814591229,4760.22221353165,9586.54839894772,8677.67554958988,13019.4451111747,7975.5796070811,6946.83984309011,4517.88966226175,5182.79160282038,7018.93184132526,10960.5233745117,8680.76119326157,9146.71983468098,9210.00212560729,8241.62367773184,4310.36080363478,2017.70749015189,5300.9811500799,6834.60491764944,5699.22643413372,2790.77084920458,5885.88582683152,14937.317379989,6417.22601315248,6762.83092844197,8344.71597725811,10165.7839543618,6861.31827571581,6064.57939855459,5390.34437894665,3701.55313145251,3397.23507905627,3317.54432653782,3355.09780750688,3056.20143449655,0,20704.2849063599,17202.7908646822,24612.7658564183,24015.1901561908,23885.9657629115,24242.6729245235,28588.6944326983,24900.038488195,32675.8362375878,18392.4143754474,18733.1202834206,26032.5360277306,24671.3173592791,25988.0804389588,28518.8910191343,30192.4604684241,26929.5250655249,25380.7759412255,23595.3501459959,32592.3026143465,31184.912659526,25824.2919951949,24973.7381959932,21974.8349848866
"IX-TF-1",21088.3265754207,22989.8636462652,22497.5718446384,22459.5502277515,15578.4167593907,16476.2460815958,15244.4687970512,15753.044783889,14206.9327596933,12475.2727364942,16450.3484967858,10375.9033586158,13623.3081559569,11093.9631839504,7333.57425483363,15805.5412605895,14834.7296648282,18547.932173985,12125.2322924434,14268.1709823316,8118.07424526562,11136.0974206585,16069.1719970862,27884.516329019,18016.5596932566,14748.8182999003,14124.1121740522,24756.1960208578,23093.5450437992,24263.2141795099,27643.1042803011,10577.3935036223,12172.2257819225,12566.3629741296,16871.2214056229,14789.3749237123,16479.2912177651,18997.2955520483,21267.7278378319,23677.5810334391,24742.7559837404,23447.8965395616,26052.0853901337,13765.4628119156,27014.7319281902,26955.7968931838,26738.4441369949,30282.2475412672,27509.9895621643,25920.4664393375,26062.5943349167,24303.7684839158,24015.2493532274,24015.7413208812,23644.5146058978,23266.8403202363,20704.2849063599,0,3520.91418407073,5779.19449240789,6949.32771507936,6549.81781306528,9950.19486550221,10153.1764015376,4986.73947047277,17036.3435333129,2437.73358739755,1973.21139314302,8976.65627873964,9283.90445248261,5485.47685584252,8215.54083197379,10743.5143424413,11692.7673356432,12863.2753954535,12032.725048422,12367.4782779487,11717.9896863211,11185.1159835144,11375.0902437271,13879.7573374703
"IX-TF-4",17624.8457935213,19537.6643083776,19071.6706594061,19060.102220245,12592.6735641417,12976.7354801376,11830.9478423972,12591.4290258623,10696.460202242,8973.03341619284,13247.8813536268,6855.26091117873,10559.6439683625,7877.46529381412,4615.91873363655,12385.4686779699,13094.8612790195,15173.3401581143,11468.2538827714,12933.5011175448,5328.17230311331,7683.33241410205,12551.2276197977,24421.2051051221,14736.5891801123,11959.2848009234,10669.4678194085,21476.6630308907,19724.0288713018,20884.5542358493,24161.607702105,7149.38511238258,8651.37537572421,9110.73435805306,13626.6954299305,11393.4060420237,12963.8671915902,15524.8348451452,17997.3975417265,20441.4553046106,21374.0495548157,19956.228671674,22613.5182448686,11903.5755052858,23498.1839803332,23435.2518376865,23262.9233795463,26764.5861252629,23996.1511584367,22506.0244258775,22551.7861666239,20789.6015859482,20529.047627265,20517.4319515241,20182.3162515271,19806.7979109614,17202.7908646822,3520.91418407073,0,8557.78630398994,8555.14708993878,8726.74322902696,11322.217672763,12993.8229631299,8211.66967641108,19278.1756003791,1241.9613602603,1553.85661483482,11264.028452829,10411.8996451204,8834.35307133167,11470.86497245,13636.4449138029,12989.9849435535,13330.8734381055,12093.7240666175,15615.3277488475,14636.1240761937,12220.9060890113,12054.6982068514,13808.7504115328
"IX-TF-5",24710.9473876028,26506.1129021364,25885.9226177301,25725.1093494381,21121.4716087008,20467.4605102143,18807.3753184479,21149.039967252,18809.7323061733,17180.6059787392,21801.2397127374,14866.8488733699,16259.9894735903,14330.6543927607,10288.6043279069,20784.7187512393,14770.404999209,23620.3087312499,10652.5396984697,13577.6917453631,13723.1838390869,16077.7553988525,20292.61075094,32638.5273619205,23262.3666190337,20397.1837454614,19016.5815513271,27499.0900822737,26215.8696830126,27396.8790481778,31272.2246984864,15594.0466270446,16641.8390062984,17476.6354021581,22169.4096601088,19836.4979049718,20646.3907447588,22725.6397266234,24077.1791239023,26302.2718678077,27824.0847273147,27219.5136681916,29436.1873651973,14049.8164769859,31028.9635368206,31195.7988195764,31439.8281894575,34592.8423209011,31469.3758320743,29183.5100157241,29993.3554627468,28307.1991901587,27733.8925423374,27836.259099264,27206.7268824491,26823.2276114542,24612.7658564183,5779.19449240789,8557.78630398994,0,11189.6204952734,1830.36229714493,5600.51089644981,4443.79155263958,1758.62267152207,11327.3913868492,7888.18436166517,7194.92795988395,3433.47893644524,13677.295311278,6513.61043547853,8670.96622063467,11965.4959898755,15663.1793889975,17573.4290483702,17091.7587061298,12051.470122628,12715.7083640142,15484.9071653048,15996.5773214748,11169.3336056074
"IX-TF-6",24768.0770639944,26703.563274518,26395.0676947364,26505.0230718706,15495.4944015031,19990.1750076788,19435.6123291832,16270.2807539264,16962.0239140442,15278.3240596744,17051.9914649043,13935.4557455773,18886.8093247844,16103.748962284,13171.0613187738,17558.912343149,21469.7866852648,19790.4016831155,19062.29301577,21074.3416256987,9282.88646453133,13674.6973531481,19270.7478700532,29330.1481157655,18808.5234948387,14180.9268720497,16290.3959359964,29267.0945561101,27272.0726246803,28376.8697060269,31007.0062967158,13054.673117035,15454.5012768494,14922.4077696931,17607.4325953727,16494.6354711313,19729.6659985153,22672.1875392092,25864.1176244175,28347.342154175,28895.1347397784,26798.1975833509,29795.0080459124,20325.3996412498,29845.4891421106,29422.9854378493,28345.4979921518,32500.6603437743,30405.0842782664,29815.7549171844,29060.6072849269,27272.7457122904,27410.9639640912,27268.859925733,27266.9914738677,26915.2889810073,24015.1901561908,6949.32771507936,8555.14708993878,11189.6204952734,0,12616.4486168422,16390.4101793744,14672.9757311893,9604.66880000401,22158.2236792553,7479.7932519451,7782.8025162362,14614.7403700002,2489.08445564357,5626.79041265501,6335.90217425451,6482.05055958011,4746.11760175108,6401.66632536568,6184.44311751359,9468.72204965192,7408.89761102551,4340.09237706109,4816.94028191201,20800.6571777034
"IX-TF-8",23881.7779632146,25626.2441493035,24969.0087482964,24770.4578682755,21291.2221901925,19816.7604984266,18028.9240749815,21194.0405326188,18433.6402775522,16878.1351386585,21807.0784643522,14519.0412031875,15243.916497365,13544.3196025567,9592.73798542469,20569.0242869417,13174.534245439,23430.4097335163,8916.38500188617,11901.5154600944,14037.0443336264,15910.8482452368,19734.27322899,32221.102451899,23183.3374480295,20685.8636807828,18776.738551955,26377.3987286038,25213.2417000569,26389.0301020516,30399.9163711501,15475.6572116095,16244.8860061415,17268.8733431662,22134.7394534465,19669.2319304256,20061.0031811636,21952.498124203,23000.7667806311,25156.6230396157,26797.554197365,26422.1585502434,28493.1606924566,12528.3353184751,30297.0713844531,30552.3797899644,31001.8260958101,33962.6945468408,30714.3504873393,28203.7147007096,29235.8361589534,27587.506648111,26914.188126393,27052.0605291485,26337.0326716198,25954.3886760125,23885.9657629115,6549.81781306528,8726.74322902696,1830.36229714493,12616.4486168422,0,3862.08940974119,4704.9588431297,3544.92095366737,10595.563141493,8297.53445493106,7567.01152007875,2537.65139332005,15101.8763780098,8252.9375858308,10489.0647668038,13774.8018453599,17198.5034088793,18941.3815206282,18338.1585575383,13872.3018913288,14536.5684224138,16947.9778403621,17380.9500287821,9339.62907182198
"IX-TF-9",23998.3354113032,25590.2339908566,24852.588941264,24563.0359418576,23455.2283275643,20434.3705985902,18406.9971936243,23147.659593789,19666.3555515331,18300.9020715305,23681.3409098449,15941.0186240693,15141.4352921877,14090.745699085,10631.9384557167,22061.4917121191,11299.6697703297,24918.1051080552,6596.08541750818,9718.36547626099,16588.6090868617,17617.6888259598,20555.5948776486,33142.664182102,24881.9846705839,23052.8366787373,20265.1236391823,25707.8839724321,24876.2510587378,26020.2259892105,30317.8518065031,17283.8824926984,17504.4292694023,18858.5665287098,23931.2264590838,21272.3759675111,20815.726063312,22240.1792512128,22509.9969845523,24440.2711876742,26374.4460671737,26572.1180722615,28259.7339687362,10989.9299443214,30549.0971029986,31002.8906698672,31892.7078954418,34408.4442755312,30907.9560344128,27881.3109184691,29440.9943623693,27901.7619524198,27003.7697010353,27223.7931673463,26314.7540997822,25940.0777477427,24242.6729245235,9950.19486550221,11322.217672763,5600.51089644981,16390.4101793744,3862.08940974119,0,5948.53684061111,7357.36592312742,8560.12322381506,11226.6935316468,10502.3186243907,3201.13772514113,18864.8737345119,12100.3891940467,14240.5080617575,17547.1668806449,21020.0586714866,22651.6483996047,21948.3567046456,17388.5611416683,18270.5247829979,20730.0754278832,21108.5807783073,6010.45795052929
"IX-TF-12",28568.4361301338,30297.2969640236,29627.3736135019,29413.0770375696,25565.1045300207,24521.0247143215,22728.4269006634,25581.7314829303,23077.18454147,21488.5060958944,26227.3499363842,19145.6921091979,19877.3512179912,18245.8788690752,14295.5885093146,25139.2538363215,17076.6569793293,27988.2040801822,12459.6058036381,15581.526922416,18163.1329545068,20446.8868095458,24428.9372311002,36887.4462967235,27668.7693866703,24835.4346625688,23358.2779919779,30912.0056677801,29831.0565261675,31002.1778554514,35070.0876593574,19980.3001557903,20893.5243890439,21830.8922618799,26586.8563644838,24210.2024395377,24759.7447949378,26650.7413040898,27577.0084825678,29673.8624698136,31399.0894406804,31114.3268081851,33136.9402356838,16620.819443399,34998.0699670796,35257.1934838847,35674.0457895477,38667.2791933769,35412.3346813177,32829.8367351143,33933.8289500583,32290.1344782619,31601.3005235723,31746.4389565122,31010.7988176347,30628.7115119969,28588.6944326983,10153.1764015376,12993.8229631299,4443.79155263958,14672.9757311893,4704.9588431297,5948.53684061111,0,5341.73275133132,7513.17590116859,12327.7437505464,11638.0345674914,2881.26791834677,17094.1960666432,9253.16364669732,10451.100263493,13650.8218574645,18737.0763713997,21041.4357901768,20800.7674361631,12632.6161462082,14154.3937634659,18766.1343288352,19455.0344129352,11877.2332318236
"IX-TF-7",25101.9694780916,26941.5894348557,26362.3544009646,26241.556479084,20561.8463062605,20702.890851187,19183.4122063064,20706.0071903062,18788.2982152295,17103.6594789251,21390.7771208106,14862.3019574523,16899.5746265324,14762.1014672224,10710.4655019986,20592.2637335025,16051.8935821108,23384.9514328039,12138.0000491539,14966.5174807068,13103.6009362692,15882.8429179469,20437.6720781435,32586.8834002381,22923.3088889655,19732.2386069127,18861.4571821156,28186.6392619059,26780.7648665303,27962.9471940314,31683.6483471124,15358.6993956053,16662.4117921353,17305.2540220846,21794.8762386623,19604.8016316409,20815.6321796393,23069.7487880975,24729.0042578131,27019.8164310307,28408.4972657686,27567.1982570303,29927.1022344244,15248.1745076631,31296.5157063149,31373.1734640832,31412.0379575352,34747.2796308422,31759.217374831,29713.9557051707,30290.353047733,28571.5437892925,28102.5454574442,28168.1074802252,27628.937369653,27246.0359524894,24900.038488195,4986.73947047277,8211.66967641108,1758.62267152207,9604.66880000401,3544.92095366737,7357.36592312742,5341.73275133132,0,12648.9592521596,7335.82844037597,6716.88557190095,5051.95191691693,12081.6399073774,4757.33059864913,6950.42943217063,10230.2421961819,13988.7251755887,16005.5559406675,15616.0217344106,10473.0484410192,10999.6401293687,13856.7435609732,14421.5895614095,12841.5478859842
"IX-TF-13",32342.6335007183,33850.1096808121,33077.3772717135,32740.4641654535,31748.7722781519,28952.5646335394,26883.2777632249,31540.9116968677,28219.9191508649,26828.9698625052,32107.1333396986,24461.1153347675,23500.2588192524,22627.7142977089,19176.8107943371,30586.7595934758,18558.4224522266,33449.2195779566,13983.0832219726,16779.9363185177,24604.536605906,26078.1452605009,29102.7533970916,41683.8026128046,33366.9160489253,31221.1793579121,28787.0556147355,33554.5103756951,32971.9858094927,34081.6839674777,38515.5758642654,25710.3689776604,26052.0423649607,27355.0493956656,32384.7067879662,29772.9856895996,29354.436372943,30662.7363002388,30538.2517694073,32269.7931944121,34395.0568874385,34912.1995885745,36384.40814669,18615.616745129,38910.4658701309,39437.4604352105,40430.9524734933,42830.2875728889,39242.1574879736,35952.8827621177,37787.9618236735,36300.8019135171,35313.7107783408,35569.1270185683,34575.4748527063,34207.9219875741,32675.8362375878,17036.3435333129,19278.1756003791,11327.3913868492,22158.2236792553,10595.563141493,8560.12322381506,7513.17590116859,12648.9592521596,0,18893.0940743918,18162.4156866906,8080.51205974483,24594.7364237992,16765.1632036543,17795.8880256464,20867.8179246747,26245.5381256406,28541.4430864635,28248.6734997926,19341.4130894938,21251.7195176377,26278.3368611474,26954.2454894224,11842.0582887518
"IX-TF-2",18839.1199872265,20755.87586721,20298.0580313228,20292.1688766643,13258.9315969255,14170.4749957857,13062.6685511085,13370.4001596884,11798.3451396416,10059.4628194708,14055.7192958864,8013.14002507402,11784.5284692551,9115.52895120327,5742.44458067146,13367.8314070246,14028.72319188,16114.1532603432,12066.0473163584,13750.6465556811,5835.41861576601,8701.45626955279,13716.3425224399,25448.7504331205,15601.5164549557,12509.0012659637,11688.6420505038,22718.4806897963,20960.4217514218,22119.5838472828,25364.8718407693,8140.24621583208,9796.69814552663,10131.5442160139,14464.7709071919,12352.6238966211,14135.425692308,16735.7039184304,19239.3550837166,21683.1633185301,22610.3017453521,21153.5784455633,23835.5967146932,12864.9034767208,24662.9684316759,24568.4269772266,24305.2089093571,27881.5304951491,25166.8425256219,23734.4315171246,23728.0757576864,21960.4359320008,21730.1583551484,21709.0349830659,21396.3820175879,21021.8743309384,18392.4143754474,2437.73358739755,1241.9613602603,7888.18436166517,7479.7932519451,8297.53445493106,11226.6935316468,12327.7437505464,7335.82844037597,18893.0940743918,0,734.569462928971,10821.7174471913,9463.35898947634,7613.64851915063,10234.4579164592,12402.980937619,12022.3115137273,12584.4796058869,11459.8081554026,14376.3491205942,13401.7599126551,11311.6875721834,11238.11454226,14236.1238020385
"IX-TF-3",19128.9343479726,21034.8022967118,20552.5281241621,20525.1354672944,13931.9996201302,14505.347777539,13302.0427765327,14008.5869675983,12249.9820013845,10524.8887199318,14683.6318689566,8404.8734562645,11826.5399038555,9224.78106186373,5640.185135526,13910.372552921,13687.1692036388,16681.8528044058,11529.628658018,13328.0639356986,6533.17813583639,9218.27384771894,14096.2528926109,25963.2738439943,16206.5586329096,13208.2265767093,12206.5516755907,22874.3144342614,21171.7618150639,22337.869401368,25678.0266841082,8673.97458348858,10202.904880803,10647.5462116849,15080.8301770353,12908.4131337005,14506.089180569,17034.5553579386,19388.3577243469,21814.8407875826,22821.7460485741,21479.4488063185,24102.592407072,12548.4991477222,25041.5584828214,24987.2095032224,24808.6255542284,28318.1232747145,25536.8272404029,23980.5889623476,24089.7312944059,22330.5822587183,22048.4809137717,22045.4733647475,21685.8626580059,21308.9292361813,18733.1202834206,1973.21139314302,1553.85661483482,7194.92795988395,7782.8025162362,7567.01152007875,10502.3186243907,11638.0345674914,6716.88557190095,18162.4156866906,734.569462928971,0,10093.574904463,9873.10237521193,7370.72898658177,10053.8361475767,12380.3341078854,12407.4218225832,13112.3656672023,12042.9661684836,14208.5219987518,13372.2875772106,11743.8103112477,11730.7095982032,13625.8606210848
"IX-TF-10/11",25943.0199385754,27634.7318153964,26944.1053360114,26708.3055328653,23821.4206299111,22034.928406666,20160.4884250607,23706.5424529661,20815.3311748366,19296.6652179337,24311.2834915672,16927.8278328051,17178.3609116183,15703.3304614306,11862.1073062305,23011.5701777771,14196.6334368835,25877.4471112619,9596.68342762608,12713.9656313341,16574.2616890799,18379.7790909421,22013.2253462965,34554.2987445519,25665.4780369721,23223.2730394032,21214.2441386278,28118.0530420201,27098.4526476987,28263.9426661625,32401.3837334125,17959.4075164367,18624.6667398089,19721.3322614177,24629.4359954718,22129.9714219207,22321.7476525422,24069.1025086957,24812.2394974032,26871.9419407241,28650.1235692823,28502.6143034346,30429.9482077586,13742.7518458514,32422.2113713833,32744.9302664717,33325.3126345019,36158.934464975,32819.5957811594,30102.8127817689,31342.4048420548,29728.8164729632,28973.6233281935,29141.9293117971,28352.6965385444,27972.1284193227,26032.5360277306,8976.65627873964,11264.028452829,3433.47893644524,14614.7403700002,2537.65139332005,3201.13772514113,2881.26791834677,5051.95191691693,8080.51205974483,10821.7174471913,10093.574904463,0,17100.4981292738,9722.21363260747,11546.1583820134,14856.0168096834,19040.6689153195,21003.908533759,20521.0865575497,14402.4391161746,15505.213418671,18895.725204274,19425.5273916865,9210.33439007152
"TX-TF-43",25545.591265188,27463.7993795019,27228.0935056837,27391.8285379051,15203.152256196,20807.2069539606,20505.9244303522,16159.9605811458,17611.0466689133,16015.9338818767,16938.1278658552,14990.3614702996,20353.4211063906,17548.2823046261,14979.3741619861,17835.3699870332,23484.1661856349,19808.5741787045,21322.0588735908,23198.196327717,9959.95953902089,14409.2202164787,19997.5588599134,29225.0598455788,18697.0987378258,13779.1575660849,16763.5415667417,30298.3431070668,28198.8321227204,29265.4258636456,31582.6310249853,13807.9484683982,16345.2863724554,15525.8499188618,17519.7056897524,16797.815217516,20460.7036478108,23485.9744846661,26967.9020249075,29450.1919614145,29792.3887518053,27422.6671709955,30526.6847710331,22306.8543712185,30237.0082840895,29686.6756657547,28312.5188204742,32636.4134924336,30813.446642137,30604.8202421658,29523.7769533571,27750.1350511297,28043.3370011939,27850.6490638133,27985.4148078305,27648.2857390817,24671.3173592791,9283.90445248261,10411.8996451204,13677.295311278,2489.08445564357,15101.8763780098,18864.8737345119,17094.1960666432,12081.6399073774,24594.7364237992,9463.35898947634,9873.10237521193,17100.4981292738,0,7928.487379198,8091.76479358681,7237.06387885438,2584.24644267324,3947.25673949709,4032.58283955654,10472.5043218613,7988.49572945321,1901.21267978833,2361.17975678639,23163.6316378231
