"","CH-LTAzI_EA-24","CH-LTAzI_EA-25","CH-LTAzI_EA-26","CH-LTAzI_EA-27","CH-LTAzI_EA-28","CH-LTAzI_EA-3","CH-LTAzI_EA-29","CH-LTAzI_EA-30","CH-LTAzI_EA-31","CH-LTAzI_EA-32","CH-LTAzI_EA-33/34","CH-LTAzI_EA-35","CH-LTAzI_EA-36","CH-LTAzI_EA-4","CH-LTAzI_EA-37","CH-LTAzI_EA-38","CH-LTAzI_EA-39","CH-LTAzI_EA-40","CH-LTAzI_EA-41","CH-LTAzI_EA-42/43","CH-LTAzI_EA-44","CH-LTAzI_EA-45","CH-LTAzI_EA-46","CH-LTAzI_EA-5","CH-LTAzI_EA-47/48","CH-LTAzI_EA-49","CH-LTAzI_EA-50","CH-LTAzI_EA-51","CH-LTAzI_EA-52","CH-LTAzI_EA-6/7","CH-LTAzI_EA-53","CH-LTAzI_EA-54","CH-LTAzI_EA-55","CH-LTAzI_EA-8","CH-LTAzI_EA-56","CH-LTAzI_EA-57","CH-LTAzI_EA-58","CH-LTAzI_EA-59","CH-LTAzI_EA-60","CH-LTAzI_EA-61","CH-LTAzI_EA-62","CH-LTAzI_EA-63","CH-LTAzI_EA-64","CH-LTAzI_EA-65","CH-LTAzI_EA-66","CH-LTAzI_EA-9","CH-LTAzI_EA-67","CH-LTAzI_EA-68","CH-LTAzI_EA-10","CH-LTAzI_EA-1","CH-LTAzI_EA-11","CH-LTAzI_EA-13","CH-LTAzI_EA-12","CH-LTAzI_EA-2","CH-LTAzI_EA-14","CH-LTAzI_EA-15","CH-LTAzI_EA-16","CH-LTAzI_EA-17","CH-LTAzI_EA-18","CH-LTAzI_EA-19","CH-LTAzI_EA-20","CH-LTAzI_EA-21","CH-LTAzI_EA-22","CH-LTAzI_EA-23","IX-LTAzI_EA-2","IX-LTAzI_EA-1","IX-LTAzI_EA-4","IX-LTAzI_EA-5/4XO-LTAzI_EA-5/4","TX-LTAzI_EA-2","TX-LTAzI_EA-3","TX-LTAzI_EA-4","IX-LTAzI_EA-3/1TX-LTAzI_EA-3/1","XO-LTAzI_EA-1","XO-LTAzI_EA-2","XO-LTAzI_EA-3"
"CH-LTAzI_EA-12",8064.44878627546,8598.94288192382,9140.09649747144,10446.3343835602,10898.1618681188,15370.8994989623,12370.9650752534,12645.9922278493,10981.3731106885,11088.918898257,9489.7282655728,10377.4133900392,10208.6604178222,14976.0580815795,12257.4822702109,10880.4993827165,11142.9883881159,11747.7079703312,11842.1172370722,12948.245518356,13854.4976391782,18562.5627092207,16748.2889747032,12040.5192680937,18204.2636396744,19814.3646249509,21355.6042149856,20088.1925451334,20521.7003448269,11070.5604079286,21596.0697231603,21584.9724997435,22414.9564066519,8762.11920900638,26643.3775079483,25221.6103300125,22941.2000927106,23207.1681158489,23664.1855877282,24115.8033709139,25160.98658763,25320.6871072774,25501.2452494566,25035.3279350068,23786.2270971042,6494.68375063959,26557.6776222354,25312.23783793,7584.68944357191,20122.7847374133,4368.06699210704,3201.30369528743,0,18907.6869879764,4576.01763995693,7459.72705606442,5840.48945862259,5503.79984623363,7337.91322105333,7583.54923046098,5937.20962094562,6854.80285010418,7446.72446835969,7938.4068071133,27311.3560268732,25022.269907955,28922.6302022531,41804.287541294,33335.9897181737,35241.1591637004,35926.0807067256,30743.5293409257,30365.3940303567,30249.4666666524,28784.0205995413
"CH-LTAzI_EA-2",17777.5296706008,17532.1879277717,16866.9458495035,17270.7111257599,18598.9387898415,4644.23781851626,15198.1867176992,14196.2474265157,14326.8439307937,15548.3608983149,15032.0242883997,15024.1196874358,13646.9681540502,4138.6139162927,16058.1155670462,12203.2442964515,11479.5980580354,11148.5525516374,11612.8395812833,11679.906874461,11094.6072311916,6908.69476812186,7187.0710072013,6953.48680749924,10105.5876030655,9190.16211210107,8960.32262709266,10127.4506725891,10713.4048881411,7986.8644932765,13312.2823930224,12309.8371873672,11636.59601122,10223.4766358272,15292.5356906235,14200.1757422848,14341.7344085521,14258.8289993361,13933.5508205296,14896.9536091167,14779.5626626696,15019.3149190316,15362.3380547082,15513.6288411367,15570.8237860166,12761.8442033135,16195.8144184613,18394.2921169967,12699.3341279343,1444.06990008457,14556.9141788957,17090.4008831408,18907.6869879764,0,18453.4664788551,19002.4340965986,17958.821137124,17055.994102428,18148.142597147,17821.632386185,15596.4335610544,14742.9539274689,15121.2812845273,14046.0531309595,8423.45571447992,6993.66029439135,13389.5353366085,28910.0765703924,15399.5178039996,17468.8348627502,17420.4707734706,13175.1107900091,18573.1810260659,18804.9667675856,18206.3218195885
"CH-LTAzI_EA-14",3584.58514663217,4162.47643670978,4838.83175024688,6062.34577119227,6362.17682872536,15843.1651863231,8401.39007245675,8906.80823850506,7289.61857627624,7059.55113573806,5708.86907013876,6520.74120439379,6832.78916124801,15018.2377410078,8108.5384378166,7937.82008110694,8432.42159101156,9035.58133247098,8942.65532526832,9883.51251648531,10880.3873170255,16456.2562432248,14622.6932637649,12231.6806929333,15369.3099556923,17234.3162504344,18926.8622916052,17323.9157527403,17662.9259329551,10532.0139652601,18310.3274623516,18487.2010571199,19520.9698479414,9374.39253551107,23515.0209884013,22126.5473872299,19583.496624348,19888.7645616359,20449.3002570093,20771.6921401407,21949.7113867947,22083.3240708793,22221.7790468508,21677.4958611713,20293.2826345065,5932.49236471351,23250.7842857345,21515.6710718461,5783.05423217565,19817.6467870388,5859.25781618554,2204.97127289931,4576.01763995693,18453.4664788551,0,2891.06282685487,1360.7884548846,1611.60360003223,2799.63720593223,3097.18160587676,2951.18633799444,3955.93841188344,4042.84136989948,4972.53337471443,26801.1264146985,25144.7776468855,26594.9732571303,38454.1781524925,31677.6698585445,33455.59848939,34563.5383882124,28996.8021771059,27127.5786300813,26951.3853644096,25395.8294206528
"CH-LTAzI_EA-15",1457.11620687702,2001.64956394169,2881.53855047254,3734.42774767279,3650.9011670185,17026.2369253928,6548.94303290639,7304.36162998088,5914.60245470247,5248.91002323467,4485.27789708143,5035.18430089352,5910.96685303034,15989.8123697934,6026.6664775247,7306.0519760738,7955.43088369885,8485.64050142989,8228.8443626204,8919.73849728027,9924.28735805671,15938.6957815255,14164.4680086852,13428.7516770474,14308.5017106414,16321.8279250262,18086.6588403942,16259.4168585628,16511.1625497782,11430.3038705391,16779.8097039754,17114.8051596555,18295.8724876418,10998.8141030044,22030.7617263454,20689.300278579,17965.7164079243,18299.7636363779,18939.1787790678,19146.0521060287,20418.7792599589,20528.6189960736,20629.7717915034,20026.6869440408,18545.3528479742,7439.635152549,21622.2061062938,19479.3458806547,6546.84747390655,20421.0351715744,8230.06199543939,4872.8852316977,7459.72705606442,19002.4340965986,2891.06282685487,0,1840.27394407955,2731.21195557549,854.340732462053,1215.48391381198,3881.07341834057,4411.1993381312,3889.00031748677,4958.37040250413,27139.5985436801,25899.7479989021,25691.4859308233,36680.3630928428,31194.1650730506,32866.9650977477,34255.0401450856,28481.1686083369,25514.1550563246,25290.5895454958,23675.5117376047
"CH-LTAzI_EA-16",2239.64141571567,2806.8924921587,3480.8467607097,4703.39056374267,5057.75594407204,15654.8820951928,7077.29182975753,7627.00822606952,6040.53439738813,5732.3948110413,4465.23032515924,5239.17185712792,5688.65501201895,14716.7120719386,6758.0437098551,6900.81295767014,7454.83126018319,8040.69107491188,7892.63006577331,8766.82268437845,9773.86688467313,15520.7735648765,13700.9640984382,12036.0282449734,14254.3634088472,16169.9694263109,17889.8669286067,16213.7835061605,16528.4371330706,10168.2873520674,17078.7217710182,17294.8009896332,18369.9451314648,9408.70407061522,22301.8245429109,20923.4328829938,18333.9380749823,18646.1272235428,19225.9348138286,19521.9582436591,20723.3437385129,20851.4732466611,20981.3956998783,20423.2438352273,19016.901884221,5857.59244334634,22003.1499213927,20189.5979920229,5281.52241998471,19351.8216451051,6407.65236577108,3053.39739290125,5840.48945862259,17958.821137124,1360.7884548846,1840.27394407955,0,998.733542394598,1502.16753391596,1753.24702184401,2402.30001246565,3223.39986664897,3047.73488392325,4083.01542668362,26228.7186733534,24760.7689821324,25550.8580239566,37183.2015603433,30782.2765539936,32524.2111836067,33735.5530252199,28087.0524286934,25886.7311940862,25699.6233220316,24129.9174029499
"CH-LTAzI_EA-17",2697.63984707065,3160.18503688079,3637.68387406931,4953.75952348133,5538.7188609216,14675.0740003852,6986.9417179815,7410.37650131625,5767.14913047599,5664.98574989415,4195.30798620791,5043.83152141724,5244.60528716667,13757.1387079199,6789.78251575683,6326.54980136581,6822.96407150456,7425.04311710643,7331.69154712427,8280.99559167044,9275.00093528659,14856.9373267549,13025.6374652186,11055.1419735919,13763.5072286159,15622.978590608,17315.4764836093,15716.8378255559,16060.4627337659,9218.70776738937,16750.0555477769,16904.1781109062,17922.252431855,8409.98347582405,21940.7493469306,20547.3199115845,18036.2639662624,18335.7219028876,18882.3251769862,19223.9064381838,20384.0118332509,20521.2530492861,20665.8173532516,20133.1077677903,18771.8429384556,4859.47622705722,21700.0603579616,20073.6290019741,4358.06304092169,18439.8952275348,5511.49394724454,2437.65971656702,5503.79984623363,17055.994102428,1611.60360003223,2731.21195557549,998.733542394598,0,2175.13564602999,2261.68786015262,1459.81047898321,2389.97915441272,2433.13186785747,3369.42622872469,25358.5430319638,23825.9915873555,24983.5535267563,36920.637876924,30090.9274030002,31859.863889187,32998.7492148184,27405.9050143833,25570.2024057854,25402.7127620318,23860.611097988
"CH-LTAzI_EA-18",847.673245834851,1455.38237294352,2276.75090344005,3341.94419921326,3565.61375397822,16198.6653350042,5979.69430635132,6665.40631845431,5203.63564518156,4649.02745397433,3719.52901321021,4336.86800141838,5118.58287603459,15149.0104643138,5539.96150782205,6490.88618266204,7129.40500470602,7668.70443444533,7428.21403061836,8157.42814706746,9165.87375236072,15138.1319708845,13354.7593725744,12607.7864273889,13582.4302846957,15574.8918932203,17331.3286909624,15538.1900921496,15806.714578437,10591.3813430531,16160.494117201,16457.8777459635,17609.083240336,10237.9213695489,21407.3608559271,20052.8926616056,17371.518762374,17698.3379014037,18318.2741764876,18555.7983341573,19805.1914206354,19921.2984956594,20032.4049306378,19444.5884575087,17989.2549329185,6688.57455598985,21035.9046333978,19021.0535050209,5718.98543261763,19566.9554903097,7669.28293485507,4514.47569753835,7337.91322105333,18148.142597147,2799.63720593223,854.340732462053,1502.16753391596,2175.13564602999,0,425.505968899014,3138.10709797937,3587.45617624475,3037.12693756725,4104.65622515547,26288.4743695367,25047.1401970376,24953.9828232589,36145.8035946817,30401.8893162982,32088.0603905447,33445.395769263,27691.3698814422,24927.4776299454,24716.7508970462,23117.263337652
"CH-LTAzI_EA-19",487.462931505078,1078.23937179481,1865.18037977092,2981.74270934829,3322.21889288871,15949.6760213739,5564.83032563622,6241.73667932522,4778.61402049673,4230.93892812771,3300.90713115012,3911.38095577616,4709.16480786067,14875.1414709223,5142.19476755267,6093.62004307983,6740.32078050783,7272.76339799357,7023.0432307083,7739.66333711528,8747.42359294263,14733.6327387819,12954.8077180518,12371.2401195818,13159.3958460076,15154.8044886874,16912.8657779999,15114.7513673076,15382.0233972886,10323.9080903862,15737.1874382147,16032.6023924019,17183.7277665589,10078.8475451489,20983.5696860576,19628.3599892962,16950.3795813907,17276.4689852542,17894.753655226,18134.9901958711,19382.1680414931,19498.7887790307,19610.7995901692,19024.6101756296,17572.6375961343,6548.03641654521,20615.3764817574,18621.3045204055,5480.6151511669,19244.2512228987,7682.28318652611,4669.35377938699,7583.54923046098,17821.632386185,3097.18160587676,1215.48391381198,1753.24702184401,2261.68786015262,425.505968899014,0,3034.1226654024,3367.50707082698,2745.57818492265,3795.04229427495,25935.8330026953,24735.2645657176,24532.7028750667,35731.2826278304,29994.2529092139,31675.8237121048,33045.805323116,27282.752038204,24506.7465648304,24297.4482523239,22699.974127712
"CH-LTAzI_EA-20",3327.62620885291,3582.68694926509,3723.99505972761,5045.40411745952,5930.83443334479,13259.751553636,6477.9723912928,6709.06555508435,5045.06796611573,5247.4585764816,3583.96060647264,4476.34177109707,4302.17371445495,12314.6044768041,6464.4367348444,5172.61679581869,5589.96693999306,6202.53095669367,6175.50572422711,7202.75795670966,8168.22637501491,13545.0928092011,11707.5964021721,9642.95604450464,12634.0851026693,14425.1701971111,16084.9329269335,14572.8348802203,14947.5731806914,7768.45750730406,15798.1979689624,15877.3974346814,16826.2751527641,7117.81453306272,20934.1154208221,19526.4195799889,17117.2587036726,17400.0023930501,17904.5876576958,18300.2461896131,19406.9549535744,19554.7162194563,19716.494549502,19216.2702838422,17915.5602374682,3558.93793592538,20763.0989415929,19378.9851608484,2898.27192395979,16980.1092953676,4787.04068182811,2745.82206480633,5937.20962094562,15596.4335610544,2951.18633799444,3881.07341834057,2402.30001246565,1459.81047898321,3138.10709797937,3034.1226654024,0,1043.46796487451,1512.88763145047,2138.27719908099,23904.4681024984,22369.9208087424,23748.5372970375,36009.6129233897,28741.2896165446,30531.6153773036,31613.8852865879,26065.7681223534,24608.9168702082,24465.194010462,22959.6896278033
"CH-LTAzI_EA-21",3530.22071990726,3613.0881384891,3500.21021784982,4733.01481386962,5793.30680211877,12615.0691275568,5723.81416420242,5844.9944104638,4199.3162998815,4581.16439970075,2869.54213747828,3743.1655798369,3355.35066340115,11592.6679974478,5821.90852537425,4139.92193862731,4546.7199620324,5159.51446647511,5140.03715659259,6181.88766286656,7138.88689407023,12511.9989198167,10675.7144028885,9020.5212039561,11597.3858154909,13382.0258310828,15041.706561031,13533.7102234844,13912.4491607966,7031.32287682806,14798.8610734192,14858.4488063967,15793.2192683513,6751.52606838611,19917.5881817323,18507.1252166418,16126.5728203623,16404.0817551263,16896.6165115299,17307.2470134864,18398.3652772361,18548.8235068535,18715.211616278,18224.6958738323,16944.4391073725,3295.35039075877,19764.7468865369,18467.3568967849,2136.13343064428,16141.5272000706,5118.6143981378,3704.90344934665,6854.80285010418,14742.9539274689,3955.93841188344,4411.1993381312,3223.39986664897,2389.97915441272,3587.45617624475,3367.50707082698,1043.46796487451,0,890.139062870929,1108.82636767134,23005.5765231032,21573.1254040321,22705.7118978022,35014.032129718,27722.1133705295,29504.6840834493,30613.5474663463,25042.7104478325,23602.3944364369,23465.1116253098,21970.832899069
"CH-LTAzI_EA-22",2818.58804952815,2812.66778312029,2623.25048757098,3843.11484471029,4919.74395087977,13216.208625024,4973.82815486956,5199.85802596075,3534.77875281721,3771.67587598396,2082.35392147542,2973.42534452861,2851.01107715224,12129.7848215466,5003.61258541054,3896.53674442364,4416.89759566946,5010.9173539044,4900.35339401735,5852.80816206309,6843.62931886665,12477.4761479603,10654.9911683762,9652.96646822274,11331.4673795156,13192.5641819226,14891.3285785166,13284.0833859583,13630.8076498146,7580.7504779664,14374.8764787606,14496.8209106219,15495.9320208664,7541.52138892811,19542.9196025219,18143.5065392879,15679.1543461206,15969.6944780671,16495.8392089598,16864.7963524716,17998.4363919117,18140.6512968125,18293.7459701361,17778.1728154473,16453.0117316659,4148.45334885492,19334.7641902891,17877.2247994674,2786.10687707686,16536.4670489164,5993.53654104769,4249.53675149165,7446.72446835969,15121.2812845273,4042.84136989948,3889.00031748677,3047.73488392325,2433.13186785747,3037.12693756725,2745.57818492265,1512.88763145047,890.139062870929,0,1078.74365248649,23303.2831687408,22010.7943614895,22558.6368584579,34572.7184036331,27735.4683020166,29482.6239441389,30690.4995447456,25041.552063636,23193.6471351449,23038.214682062,21516.0868332105
"CH-LTAzI_EA-23",3819.29311234803,3721.54465704196,3343.80889046419,4389.34753225244,5598.4559935685,12220.3511885887,4846.02880700452,4850.92206275179,3247.65724583272,3830.98512200218,2157.07120242396,2945.05490431724,2304.30269276803,11100.1661249932,5065.34483030778,3034.55341157665,3468.66123641673,4077.70350506183,4037.26534245101,5073.06816887642,6031.84547748365,11487.5697066571,9656.91853189038,8686.7091392777,10495.9022379328,12297.9096866956,13970.2635512527,12435.668721354,12809.3194240664,6567.25165150019,13693.2584622654,13749.6312400856,14688.4503564913,6777.45526485342,18808.7769821893,17398.3266460916,15023.8065657789,15299.4385201855,15788.7857324749,16203.5320666614,17290.3892469698,17441.3594869983,17608.8417094318,17121.419969876,15850.2332629144,3604.44804991182,18659.1551669372,17408.8114229639,1947.59215201975,15463.0359325857,5856.78286774956,4807.91353730613,7938.4068071133,14046.0531309595,4972.53337471443,4958.37040250413,4083.01542668362,3369.42622872469,4104.65622515547,3795.04229427495,2138.27719908099,1108.82636767134,1078.74365248649,0,22225.01169533,20943.7467695806,21637.35210352,33908.874744512,26727.3688419469,28491.1226715332,29657.4388629988,24039.5867983946,22494.703396191,22358.9095237053,20868.3116049002
"IX-LTAzI_EA-2",25838.8714444469,25528.9426593067,24793.1182009202,25000.9533510201,26282.9633457673,12336.0722135489,22561.6969221163,21514.1458841162,22000.3165247194,23169.3357132419,22942.0476978412,22786.2705320793,21500.1877780127,12379.0664082433,23444.4914752316,20032.9304114587,19325.0116613949,18889.9740462829,19281.4988644047,19056.5482089781,18258.3428808283,12447.3997484245,13729.8255317796,15294.6108541156,15595.273231963,13781.9257339666,12471.4617696752,14577.7438534875,14939.0647623584,16401.5572052435,17227.8819809971,16082.0160444676,14774.0742905654,18583.1129919915,16521.4633043582,16059.5704151868,17687.9006184847,17432.8027703383,16754.4976665916,17679.8880481133,16864.4839644559,17072.7431904063,17405.0506951741,17900.3237184277,18711.8499048795,21178.2085988526,17819.5688886049,21429.3547790077,21021.9038674728,7196.72989378022,22950.5020960136,25502.1839387325,27311.3560268732,8423.45571447992,26801.1264146985,27139.5985436801,26228.7186733534,25358.5430319638,26288.4743695367,25935.8330026953,23904.4681024984,23005.5765231032,23303.2831687408,22225.01169533,0,4113.45744397999,11494.3068816068,26366.6237176923,9411.11529197704,11426.4870616026,10096.3790387664,8417.29671436079,18517.2159111335,18948.2251400059,19109.9955136768
"IX-LTAzI_EA-1",24713.760705542,24489.9666171983,23842.2625583699,24264.0490965287,25592.5967427028,9659.79664046495,22156.9694901134,21142.5611325431,21318.9511204054,22538.8659171813,22013.7444404686,22017.4725517242,20637.1543245333,10163.0451400045,23023.4228051303,19196.1472251746,18472.4864698076,18140.6557771037,18601.0320471502,18624.8402736735,17982.9660026264,12946.2169319729,13761.9222640695,13062.9716954088,16265.2765485686,14811.0502804776,13901.4463463652,15711.1092699828,16191.1295661985,14616.8652906562,18703.4283285861,17582.0962359457,16491.875944227,16283.0529688664,19050.0533804645,18339.2021579167,19425.3002557382,19235.1145697309,18680.6702576647,19650.984838101,19085.730625964,19312.8121920755,19659.5801767561,20036.1808466918,20564.4332982134,19290.210303539,20243.8444853194,23387.5688730204,19479.2469494041,5549.59096930475,20670.3469583621,23598.7672200481,25022.269907955,6993.66029439135,25144.7776468855,25899.7479989021,24760.7689821324,23825.9915873555,25047.1401970376,24735.2645657176,22369.9208087424,21573.1254040321,22010.7943614895,20943.7467695806,4113.45744397999,0,14836.2310034132,30139.7304723431,13514.1107239596,15538.7088717811,14097.061759354,12341.2348563639,21535.2231078771,21912.4954840933,21824.7478194503
"IX-LTAzI_EA-4",24234.6802532538,23724.1862803605,22847.5712266335,22422.3197816275,23391.414968308,17862.2273291599,19460.932190201,18526.0704635894,19779.4284005769,20589.658462616,21236.3840102011,20661.9696954628,19885.1413969727,16859.4829214089,20231.4646026314,18663.2375697026,18168.7857021328,17561.6884799995,17663.1754935181,16809.4656509346,15798.7039979353,10363.756330473,12174.8955429327,18862.4838504545,11388.4796981463,9385.59453530516,7668.14952415809,9453.07110860287,9280.09535236799,18518.0360220635,10024.2197362511,9184.37064353348,7720.74081831912,21535.6783106552,6357.11119101013,6733.54587217156,9571.47375122911,9188.96020694675,8320.96603675874,8876.01231297599,7513.40124128213,7619.90543807423,7841.84623851474,8575.44474018345,10027.9713749644,22482.3708522561,7721.02313409995,12041.5015910772,21391.8661479694,13406.2637243106,25084.6557199154,26181.0277162918,28922.6302022531,13389.5353366085,26594.9732571303,25691.4859308233,25550.8580239566,24983.5535267563,24953.9828232589,24532.7028750667,23748.5372970375,22705.7118978022,22558.6368584579,21637.35210352,11494.3068816068,14836.2310034132,0,15649.0872150096,6818.00948229889,7770.48517916086,10408.9619633378,4598.54524870498,7171.07387041622,7655.66398378766,8213.71227793719
"IX-LTAzI_EA-5/4XO-LTAzI_EA-5/4",35312.5027099146,34715.513798962,33869.0873868163,32968.0506694642,33462.1729719223,33208.3774249074,30166.4905185019,29556.2724331341,31165.0324948116,31502.9471132045,32745.504673445,31944.4952762276,31723.0074374416,32043.0880384647,30655.0684476578,30925.1747241443,30678.4479379476,30083.1660267023,29963.4664587314,28858.1418582653,27953.3196118103,24406.0011993704,25916.6017994192,33612.4796904081,23725.3457596335,22475.3820287767,21354.3459992282,21977.0536813827,21460.6918242425,32749.9396644138,20215.7484492731,20246.1906275236,19596.597809671,35800.2890437748,15225.7277017686,16654.5170354075,18893.9684922689,18610.1768935991,18142.3682073497,17709.6137404239,16649.9969836488,16485.3938401313,16303.64902847,16794.7864126487,18166.9015942007,35827.2116633143,15250.0604556902,17408.6423460508,34328.6712434538,29031.6666627564,38617.5459434049,38716.6786463777,41804.287541294,28910.0765703924,38454.1781524925,36680.3630928428,37183.2015603433,36920.637876924,36145.8035946817,35731.2826278304,36009.6129233897,35014.032129718,34572.7184036331,33908.874744512,26366.6237176923,30139.7304723431,15649.0872150096,0,17840.7535560556,16535.1804646802,19902.31192146,17978.377674425,11458.1885323128,11554.8434097568,13060.0269310057
"TX-LTAzI_EA-2",29757.14748522,29301.2428602432,28449.2549414683,28215.6411632003,29301.8249538179,20007.962223344,25333.976080491,24334.0127173396,25382.1820644459,26334.2364911293,26712.4428562932,26261.0987391515,25285.1566747187,19474.1918929182,26160.641730285,23928.7598903397,23334.6581583981,22762.6540986946,22974.4694051693,22303.2426927033,21316.2124937368,15271.2641446932,17081.8467686913,22053.9835337644,17223.1730923867,15099.1850304034,13307.0640782648,15434.1391138801,15422.1202431893,22362.4188577671,16622.3548636452,15673.2986643628,14154.4150251536,25143.7017306534,13140.2186765127,13544.3127554956,16313.9541972586,15939.5865515575,15075.4899614648,15678.3087739363,14330.4072209838,14437.8752930024,14656.9903067954,15393.2843286658,16833.8521684528,26852.8141402599,14483.0938899065,18835.0500285474,26104.8431828035,14761.6388719837,29181.1834771457,30914.1092211468,33335.9897181737,15399.5178039996,31677.6698585445,31194.1650730506,30782.2765539936,30090.9274030002,30401.8893162982,29994.2529092139,28741.2896165446,27722.1133705295,27735.4683020166,26727.3688419469,9411.11529197704,13514.1107239596,6818.00948229889,17840.7535560556,0,2100.01924847136,3591.25023075702,2721.17672380547,13142.4164734698,13690.1304982872,14643.0885258768
"TX-LTAzI_EA-3",31421.3137304376,30948.7228719776,30087.5021732155,29793.0567399448,30840.488493267,22086.7239074266,26876.7822402622,25896.1278225793,27011.678500162,27922.9784756426,28381.7076292384,27894.2996329462,26970.2146415798,21526.6712426177,27685.4646537465,25642.5481631286,25069.3872161328,24486.9045973602,24673.3084723182,23952.1303382127,22954.1640693426,17005.6088446937,18834.2488418966,24072.7175020024,18743.187535151,16638.3943358474,14845.5809609087,16891.3703021807,16819.5433598314,24315.1372608597,17783.436531059,16905.5890775278,15410.7504318103,27132.6516715941,13843.884891474,14437.2746176379,17333.4520520667,16948.4678836328,16080.5368964587,16588.3658890308,15179.2895939467,15257.9908471281,15439.943146962,16200.5076869734,17727.163083684,28749.5197517703,15128.7244565448,19500.3107411755,27942.0202498778,16853.1019761789,31123.079088206,32760.5358931223,35241.1591637004,17468.8348627502,33455.59848939,32866.9650977477,32524.2111836067,31859.863889187,32088.0603905447,31675.8237121048,30531.6153773036,29504.6840834493,29482.6239441389,28491.1226715332,11426.4870616026,15538.7088717811,7770.48517916086,16535.1804646802,2100.01924847136,0,3540.92328790543,4497.63024765249,13264.6659302849,13822.397630596,14972.6167248942
"TX-LTAzI_EA-4",32834.5315169171,32403.1104857856,31566.1083408686,31408.4848265873,32534.7677726911,21874.0422231894,28573.772933071,27556.463305087,28520.9052063481,29519.6327690044,29792.6918466921,29391.8394354802,28348.2730245801,21558.6204467157,29416.5188728818,26954.6464477856,26330.1386490065,25777.9742590381,26027.7611222467,25429.8664882213,24461.9411054917,18326.6706770579,20091.0058283564,24300.0938201195,20521.1290919698,18393.1906591664,16616.630249964,18797.0805976973,18829.1855007314,24866.1480444402,20147.153673484,19171.9282352989,17648.0835620672,27496.3060504555,16727.2983646691,17132.2380622057,19880.4443993416,19508.8563280218,18646.8513977578,19263.006535017,17920.5048035088,18028.8660067746,18248.2001205953,18984.3696701392,20419.425964793,29493.5129752856,18065.7081183208,22422.2546683354,28892.8240754327,16548.7670406237,31678.6955425581,33660.8573409876,35926.0807067256,17420.4707734706,34563.5383882124,34255.0401450856,33735.5530252199,32998.7492148184,33445.395769263,33045.805323116,31613.8852865879,30613.5474663463,30690.4995447456,29657.4388629988,10096.3790387664,14097.061759354,10408.9619633378,19902.31192146,3591.25023075702,3540.92328790543,0,6115.58307231076,16568.4518922336,17122.3986929372,18155.1601336069
"IX-LTAzI_EA-3/1TX-LTAzI_EA-3/1",27042.5276416531,26584.211175785,25731.079532965,25494.4695667073,26581.9282267628,17817.6340787052,22614.1656439605,21613.2773072219,22662.8841643187,23613.0962342806,23998.2501583931,23542.2125250956,22573.6138743734,17164.6352312897,23442.1407899791,21223.6202308299,20635.532783954,20060.1535079727,20265.3947371395,19585.4796262223,18597.1652507984,12568.8711900351,14386.597835922,19641.3012769949,14507.6726233705,12382.3116854727,10591.5390969614,12732.3360609527,12737.5350228496,19827.8786416046,14039.4862140224,13056.9753419294,11532.8355723962,22666.3215674925,10930.8397644474,11167.5657368573,13818.9859619869,13454.2847628695,12599.4103448089,13265.3078252046,11978.8657170421,12108.3043463205,12355.3064845418,13062.9463235246,14423.6429120718,24251.9804467623,12303.2981099197,16588.510073974,23455.8128701465,12696.6173551009,26630.6269551289,28272.0239969607,30743.5293409257,13175.1107900091,28996.8021771059,28481.1686083369,28087.0524286934,27405.9050143833,27691.3698814422,27282.752038204,26065.7681223534,25042.7104478325,25041.552063636,24039.5867983946,8417.29671436079,12341.2348563639,4598.54524870498,17978.377674425,2721.17672380547,4497.63024765249,6115.58307231076,0,11526.4281330154,12047.3776097761,12766.8023014082
"XO-LTAzI_EA-1",24109.2709558753,23523.954026305,22659.3631410832,21856.0602364755,22486.7285004475,22489.4408066337,18965.6367904271,18277.7583429633,19847.3282589624,20280.9554988371,21426.349684041,20655.5981252341,20343.1949278551,21185.4115072722,19529.7047363276,19493.7847588809,19229.7385572147,18631.8134748849,18523.6415297279,17429.8998632473,16510.8968900807,13199.2061447216,14585.9067144893,22453.7148989503,12270.8529847982,11117.4803954482,10195.1612321926,10557.7693654991,10022.7847306869,21424.2971585987,8820.40944714721,8790.04531871714,8182.85370816682,24454.4939166032,3781.04936765522,5205.74118227178,7557.38022328152,7240.62290464904,6706.08531776526,6371.77760233428,5205.63968520043,5054.22668538133,4905.94276347858,5488.16198390137,7030.65800320838,24371.235122964,3892.1353870474,7298.2642612045,22872.5815949786,19013.7014235319,27164.4120744582,27298.8610624667,30365.3940303567,18573.1810260659,27127.5786300813,25514.1550563246,25886.7311940862,25570.2024057854,24927.4776299454,24506.7465648304,24608.9168702082,23602.3944364369,23193.6471351449,22494.703396191,18517.2159111335,21535.2231078771,7171.07387041622,11458.1885323128,13142.4164734698,13264.6659302849,16568.4518922336,11526.4281330154,0,558.13056256698,2124.90368328138
