"","CH-EA-63/69","CH-EA-64","CH-EA-65","CH-EA-66","CH-EA-67","CH-EA-68","CH-EA-70","CH-EA-6","CH-EA-71","CH-EA-72","CH-EA-7","CH-EA-73","CH-EA-74","CH-EA-75","CH-EA-76","CH-EA-77","CH-EA-78","CH-EA-79","CH-EA-80/81","CH-EA-82","CH-EA-83","CH-EA-8","CH-EA-84","CH-EA-85","CH-EA-86","CH-EA-9","CH-EA-87","CH-EA-88","CH-EA-89","CH-EA-90","CH-EA-91","CH-EA-10","CH-EA-92","CH-EA-93","CH-EA-94/95/96","CH-EA-97","CH-EA-98","CH-EA-11","CH-EA-100","CH-EA-101","CH-EA-102","CH-EA-12","CH-EA-103/104","CH-EA-105","CH-EA-106","CH-EA-107","CH-EA-108","CH-EA-109","CH-EA-110","CH-EA-111","CH-EA-112","CH-EA-1","CH-EA-13/14","CH-EA-113","CH-EA-114","CH-EA-115","CH-EA-15","CH-EA-116","CH-EA-117","CH-EA-118","CH-EA-119","CH-EA-120","CH-EA-16","CH-EA-121","CH-EA-122","CH-EA-123","CH-EA-124","CH-EA-17","CH-EA-125","CH-EA-126","CH-EA-127","CH-EA-18","CH-EA-128","CH-EA-129","CH-EA-130","CH-EA-19","CH-EA-131","CH-EA-20","CH-EA-2","CH-EA-21","CH-EA-22","CH-EA-23","CH-EA-24","CH-EA-25","CH-EA-26/44","CH-EA-27","CH-EA-28","CH-EA-29","CH-EA-30","CH-EA-31","CH-EA-32","CH-EA-33","CH-EA-3","CH-EA-34","CH-EA-35","CH-EA-36","CH-EA-37","CH-EA-38","CH-EA-4","CH-EA-39","CH-EA-41","CH-EA-42","CH-EA-43","CH-EA-5","CH-EA-45/51","CH-EA-46","CH-EA-47","CH-EA-48","CH-EA-49","CH-EA-50","CH-EA-52","CH-EA-53","CH-EA-54","CH-EA-55","CH-EA-56","CH-EA-57","CH-EA-58","CH-EA-59","CH-EA-60","CH-EA-61","CH-EA-62","IX-EA-6","IX-EA-8","IX-EA-1","IX-EA-9","IX-EA-10","IX-EA-11/12","IX-EA-2","IX-EA-13","IX-EA-14","IX-EA-15","IX-EA-17","IX-EA-18","IX-EA-19","IX-EA-20","IX-EA-21","IX-EA-3","IX-EA-4","IX-EA-5","IX-EA-23/24/12/13/15XO-EA-23/24/12/13/15","TX-EA-57","TX-EA-59","TX-EA-60","TX-EA-61","TX-EA-63","TX-EA-64","TX-EA-56","IX-EA-16","XO-EA-1","XO-EA-7","XO-EA-2","XO-EA-8","XO-EA-3","XO-EA-4","XO-EA-5","XO-EA-11","XO-EA-6","XO-EA-14"
"TX-EA-57",25657.8905425545,27063.7827922481,27636.7867808065,27349.7563547313,28528.3925058393,26635.3906734675,25808.6782603767,13549.8646083941,26896.7564143283,28192.5358507684,13467.9606527311,25259.3112215924,24138.6426959971,24523.7475529289,23479.8753578639,23160.0413173019,23900.8114285853,25084.906115407,24784.9371198897,24668.50593293,23355.064677134,13700.9974345187,25405.5416832125,22543.0947584559,21919.1987382255,15107.28570495,21738.9241761598,21888.9763523496,20849.1985476218,21174.1650697292,20762.5258799885,15620.7793917492,21000.2510696128,21256.3282541781,20980.1960357143,20231.749699558,18190.4708442076,16890.7523841498,14844.0897511488,14517.0920963226,15736.4841029197,16657.5531278626,17697.9034419527,17596.8055361732,16253.5646519317,15909.2401264266,15289.3039070401,14613.759172945,16712.5130517984,17079.0534305351,16871.9809804826,8415.70777976105,17948.5212459709,19371.4239212793,18225.5830184197,16913.9805481676,20469.1695531437,17419.6405144592,18566.4474926817,18148.7614958844,19823.9983723093,19565.7478711043,22029.3304388362,18880.1429156868,19800.2182370842,18959.2681118233,19164.4038282554,22363.1882519022,19493.7651511765,20003.2218896305,20839.9296093083,22711.0939564093,19879.7536250608,19761.2009389972,21046.3788957108,21837.7663234057,23545.0027413558,22676.9002569518,8526.6598603064,24328.7354009097,25186.8634506357,26422.4065866057,26511.0706061694,25422.4166875044,26733.9660218638,28696.7168744388,29675.4900316351,30262.2637056856,30638.7210508753,32137.5045226244,33236.5084596894,32746.6620168414,9981.81260641364,33022.3729513766,33508.2213079959,34690.5843285033,36324.7928163618,34529.4676572213,10636.7682961227,35115.5319158763,30601.9934250728,30835.3620179777,28377.8658604345,11596.2670064792,28331.1640503601,29637.749704557,29252.3309812424,28907.7269996186,27924.5114381789,27542.2243273097,27143.3370232668,28054.1680926507,28695.5876430932,27712.5342795437,25572.1276446255,24683.9610962273,23437.7615107239,24703.5545104329,25045.5311249839,23346.4643229623,23967.080774153,2143.72686097054,6611.28182787784,4141.60140312046,5033.63323975902,8477.46407533589,6633.93046036849,5406.01112612322,10091.9898636991,9623.50912726395,10588.3847315224,13705.6224540987,14356.4597964374,14417.2223185356,13311.5156658817,14677.7037336251,6141.80375848025,5957.3652419868,6727.88421152202,27595.7753128367,0,8109.6071735529,10319.7912160656,12008.058894118,9191.6761852546,7366.12210404292,1513.12375988514,10022.4376599319,20417.3925176652,23144.9528863604,20865.4627338905,23844.2090578595,21451.4809107897,21101.8283408369,21808.5960055274,25879.8099375866,22023.1154430503,29322.1129815693
"TX-EA-59",26429.8677119512,27926.1280765644,28368.4839178564,27939.5983265384,28761.366199693,27104.795988914,26309.4001959331,18328.3024766475,26963.3347083601,28101.9692369202,17863.4202308495,24377.8200540789,23391.1419928,24146.6857895778,23123.6837089607,23165.5152809375,24064.4441787536,25073.509380536,25327.462352758,24933.5175665711,23881.8933761842,17393.090379667,24995.3880442895,22890.7795187363,21411.4793421967,19337.5194137002,21416.6073628714,22486.5238702495,21672.6569250087,21861.6738979701,21309.2388415457,19651.100733549,21457.9875343158,21633.4743079156,20953.9543102265,20009.4659186765,19829.0620639851,20591.8818834908,15271.9358678395,13863.878257091,15623.3344101866,20063.1279181673,16137.2293272328,15270.6333491367,14382.0657145626,14013.9746269878,13642.4835264858,12256.4038271247,14469.2013985104,14546.4854573469,14126.6529092286,13658.4905317546,20509.0694920206,16059.5870074821,15029.3312009687,13507.2232983726,23766.0973579937,11993.855585072,13237.1652194287,13397.2795072134,15944.287746745,15590.5635214387,24744.795536533,14748.5964960171,15460.8921201678,14218.968812432,14359.5973877886,24941.166108832,14619.3298828529,15309.8463149433,16616.2743413539,25091.4646440759,14614.3789895028,14164.8467718945,15709.9414457769,23397.3471290966,18864.3040437474,24449.9467033176,12227.7260806069,27331.7970218255,28316.1336253134,29965.3797950881,29271.6773663544,27742.4364734822,28997.6255770552,31546.1002802555,32292.8692417896,33187.3100991093,33039.9075378651,35097.4631177758,36433.2364775403,35929.4025033475,13295.1693903762,36139.5509969083,36620.3078144684,37709.1430741164,38801.6695495799,36186.3630548823,15800.5038795186,35771.1970597945,31231.9075182979,32452.7974622506,30578.1639567146,15035.6810555923,29999.5168509651,30537.1688804077,30018.6117293448,29787.6930334356,29269.5434620758,28849.431898257,28658.9879249464,28977.3484708978,29396.8445712848,28578.1024717178,27156.5522759593,26487.571867111,25010.964284104,26153.2469881182,26223.9261307739,24707.0008744417,25192.6169503199,7102.77031361072,5322.79971052238,11219.0531548024,3784.69297187119,4845.33396965195,7151.09259662561,13004.0761351524,5749.16584022875,5245.76671569693,4862.06750429213,5846.90820195284,6391.62107729637,6678.96975456267,6941.28306992492,8101.0651881774,12833.9579411565,12224.2930676031,12575.1342628676,19593.7012939896,8109.6071735529,0,2333.53691269656,4195.78246806493,3763.91374012331,5782.5500741235,9621.59631043901,2644.76015845152,13883.6484753922,16254.6440987411,14407.2247200246,18419.7986905002,15003.8572299212,15128.7874218979,15500.9223771807,18167.3931822933,15550.8357973337,21271.8681531507
"TX-EA-60",27850.2096379519,29348.1443528832,29756.0635355756,29299.9453314266,30028.6818710986,28447.8334843191,27670.1018910593,20515.861898741,28213.492156959,29299.2497464985,20014.9340184892,25430.4144944868,24495.9862243956,25331.3902434455,24331.6286855508,24459.8653608893,25380.6113687702,26332.1930894066,26711.3865604146,26259.5864090254,25284.2829863876,19466.8912266595,26157.868918815,24269.3722166365,22616.0389359155,21452.7343739887,22666.4281384835,23928.2443522492,23178.158264678,23334.4179856079,22761.7971881342,21737.7026682245,22887.9803665102,23042.0453807537,22284.0469324921,21314.6715326199,21533.482923453,22623.1790884315,16858.7526273742,15270.8197509264,17081.7180565052,22058.882597036,17220.134910002,16171.4969076668,15453.3855840183,15096.2769840919,14811.1582710338,13304.0554900809,15430.3469226725,15417.7097164906,14952.463588284,15934.4942891688,22365.7733213977,16615.8162831695,15667.3355847182,14148.5877088733,25701.4967061683,11910.4183495094,13130.1362999273,13535.5247039453,16306.2560245437,15931.7891584712,26572.470074847,15067.6195885354,15669.7640649758,14321.3583544401,14428.6353591449,26742.3390279037,14647.5131020657,15384.0084758804,16825.2405382487,26855.1384795951,14472.7343068832,13889.3426863272,15493.4819149118,25026.0317998779,18824.9973014993,26106.1562389163,14406.8560535584,29184.3776022767,30182.4149197491,31889.886080708,31064.8129926266,29467.0280603047,30699.7424153784,33338.5141163055,34036.7144763819,34982.9049437742,34736.8886151393,36888.2941932889,38260.6939069625,37756.8345271687,15406.0247033264,37953.9107433645,38431.304698633,39497.3988880367,40479.5125101876,37709.4571805358,18048.2956780724,37072.4307366566,32565.938527686,33994.629082387,32254.3251402126,17120.7280826382,31573.2145286839,31939.4875296654,31396.0644665688,31193.2053069845,30782.2276915123,30358.3448676851,30213.9561203292,30401.0928433919,30766.058933529,29993.3929610056,28741.9116151497,28124.845907064,26620.0114960622,27722.6107525652,27735.4603754918,26276.7004219527,26727.5831122337,9423.67293346497,7388.50185392678,13546.0677125279,6111.13428855624,6446.62623906246,9248.06764131378,15316.5501148677,6883.52913361772,6480.46660404074,5554.35065072967,4444.96047795084,4758.02130089471,5368.22308697276,6808.04105430471,7683.44765116186,15167.2057698821,14553.5447606749,14891.1129215309,17665.3210403067,10319.7912160656,2333.53691269656,0,1885.86368135959,3472.20424139298,6509.63045720862,11822.7708665639,2901.87958637605,13129.3071120848,15219.3493633294,13677.091244068,18080.1410160442,14259.6064257806,14631.0006102904,14817.0860553009,16531.7691844592,14775.9405322674,19271.8141260998
"TX-EA-61",29351.9625329522,30847.8062127846,31234.5526096364,30763.1177661192,31433.8784164467,29902.5003678427,29137.096068286,22388.8202093501,29612.4406680132,30662.8238210896,21878.3711090822,26714.6490119929,25816.5138393053,26698.4558427386,25716.2792305576,25896.114659134,26827.0694322231,27741.3814178642,28194.3950999331,27709.4987212132,26781.7018308071,21305.3938915344,27508.5550209537,25755.7891065042,24005.0149500361,23304.1803916634,24082.3576972524,25451.9709609953,24739.8340238219,24877.3619915958,24295.0563064602,23579.1461715435,24408.0906466853,24549.4678011382,23748.7171378602,22768.5577394492,23205.1068948767,24443.2066629293,18485.4711821623,16812.7254317934,18640.4725450482,23865.0637788719,18565.3139689731,17414.8221738505,16806.0484914307,16458.6360928876,16225.7979310251,14665.3333699356,16717.5985649137,16650.1783837487,16161.8721729334,17820.3144616227,24110.1902188446,17632.7407662989,16748.9099747435,15251.561802128,27478.1954572496,12554.4773947794,13728.9647729421,14306.7515188277,17194.0743928086,16809.7872248124,28297.3870627572,15941.7366851584,16457.7282608574,15052.9723086655,15134.1618746328,28453.9144295722,15319.4027391283,16078.3647230391,17598.5041470568,28547.6221664999,15019.8601769651,14343.2770404185,15966.1230103701,26650.7187409089,19392.1811333317,27743.594069406,16280.1699578934,30918.8079120072,31922.6780379119,33656.8654397316,32767.627634623,31135.89008564,32355.1777510058,35038.9302840588,35711.0162368831,36683.6658968939,36385.2974166785,38585.1891077109,39975.7702713322,39472.1992507967,17260.3350578191,39662.3915822547,40137.7423157231,41191.2417956548,42112.6068147907,39256.3950923661,19932.7197287003,38486.0988068129,34006.9358560106,35556.763182099,33893.9391647615,18965.1684565026,33156.7498833928,33422.7566245228,32865.4034784527,32679.6729968706,32332.125832898,31906.7570252171,31788.8860094489,31899.788602099,32231.6204468155,31487.8519533046,30336.2454054239,29748.7480097885,28231.0521324969,29309.7718018673,29290.0440176861,27866.760597804,28297.3906448229,11237.6066019594,9246.90606253824,15366.8836545855,7980.45918574559,8179.38477984832,11107.9408488679,17107.8442606612,8419.25853092835,8073.21720389671,6947.52843082995,4405.85047529484,4383.12475205749,5300.86127896139,7625.68497616341,8234.49565581145,17020.1213260045,16418.7639449192,16768.5840919858,16477.6112063007,12008.058894118,4195.78246806493,1885.86368135959,0,3941.88951921901,7261.04759028938,13494.4884177848,4404.35038770593,13201.8722188765,14998.5707052155,13759.2331061693,18420.5762719483,14318.1016494179,14892.0502183129,14917.9203476001,15689.6931872787,14798.2850758523,17986.5817636935
"TX-EA-63",30143.3365771565,31637.6502508934,32090.211426281,31669.0820310363,32510.0316260872,30839.1487811513,30040.0100927873,21240.0384860871,30715.4378412848,31860.139998044,20875.208460101,28141.1470893384,27155.0133036276,27907.050040532,26882.3763194806,26912.6086384544,27806.8230061472,28825.2309352597,29052.7774149078,28673.2251443397,27603.4354514507,20573.1523339521,28757.0877813538,26619.8929477705,25171.1166585546,22419.436462371,25171.4775730432,26197.6338719881,25361.8591376275,25563.024435448,25018.4629867584,22788.9770783881,25174.2481905736,25355.8704799495,24696.1296031598,23757.1270523714,23416.5875364202,23822.0435052339,18942.9024036756,17600.0601722413,19341.7090068421,23351.6755441521,19900.1792172645,19013.5934991555,18143.7667244906,17776.0889780642,17406.3183438563,16014.6980055449,18220.3410960127,18282.9961235815,17852.963083809,16303.2600462321,23965.7954924087,19709.4284207948,18705.5500500422,17180.5412737349,27119.063799837,15285.3633658587,16516.7009496926,16836.5673686003,19511.0891869464,19146.4146071849,28214.7099325758,18291.0653276305,18947.225711143,17639.5821233036,17760.0912744493,28435.5266197561,17994.6642711105,18716.3005067714,20105.6333657746,28618.1635823222,17873.0319730852,17320.5027699415,18915.0270583692,27022.9632140874,22204.135365639,28056.5490681468,15245.4842651518,30768.957390006,31735.9486085539,33311.9573112226,32762.5892536507,31294.2494718318,32563.8808440505,35033.0833821747,35820.9750241071,36668.3531851267,36603.4210290144,38579.8175670075,39877.6717620618,39374.6628057305,16450.633166742,39597.6438953056,40080.9897300049,41190.091514176,42372.100958203,39850.561860479,18537.8574068849,39510.6035334171,34965.8958928404,36111.3319587608,34160.23314886,18218.5010479758,33644.6211036568,34252.8487728093,33742.0300791401,33502.9363777737,32945.0349561636,32527.0473493324,32315.3987719055,32687.3795026504,33122.9666278083,32291.2270452777,30799.428786814,30101.8729316075,28644.5235873586,29806.0138688578,29903.6289635111,28361.9819646917,28863.4239048391,9037.33758265586,8757.23179651619,13037.6694507985,6575.12614616484,8585.97336451624,10468.2510408485,14562.8724708855,9500.02142454637,9004.79554328817,8483.70643337596,7860.81044430498,8065.91067540239,8790.19364938038,10161.9477415715,11118.9505810487,14897.0308852,14442.5778755646,14968.0830022922,20386.3570162527,9191.6761852546,3763.91374012331,3472.20424139298,3941.88951921901,0,3325.81916794972,10567.2241944125,5947.00643310445,16599.4332858921,18643.3534088184,17147.9715628942,21529.6898498183,17729.4962059912,18096.4059261411,18288.9456838915,19620.6295392008,18243.4739604163,21851.1544824509
"TX-EA-64",30914.7002895867,32389.9398762053,32891.3158684158,32515.9510758699,33486.4319132937,31720.5254713086,30903.5775877467,20524.7448240305,31733.2011279172,32941.5533880567,20300.0352389986,29449.3412647039,28406.5694240175,29044.8380721414,28000.7022857541,27910.7273841032,28762.2858582948,29850.7068265337,29892.814657703,29603.7630083871,28434.0227397326,20246.1041764394,29915.6452530957,27499.7779676413,26316.2273879627,21910.6262223398,26255.4361664476,26988.4436217896,26066.5134762469,26315.8882377258,25811.5975083431,22354.865868996,25999.170811874,26210.100634717,25675.3244684902,24786.5779516398,23822.3463591446,23512.7505977246,19667.0796546813,18630.5471396582,20248.4699171314,23145.8143992415,21284.3430766871,20619.0757189492,19577.8903616467,19206.1188963512,18745.1212179808,17528.0191196135,19775.6177344472,19932.8577119484,19557.3871202319,15410.1349094389,24061.9433063925,21650.8738965377,20581.5850107931,19075.312638194,26974.1144292483,17776.3810835889,19019.6751010564,19158.7372132731,21630.2266537169,21286.4857557225,28287.356744451,20457.1429618423,21199.5934257547,19984.2301778686,20129.5654294748,28559.0735419996,20393.9210304306,21077.0981130269,22350.8269692867,28813.7680115774,20396.6807063508,19937.0860663861,21489.5337795662,27494.45038575,24641.099248341,28462.8144549517,14849.6310951765,30749.2889213294,31673.0588987918,33096.5368897044,32841.4132193816,31527.611616581,32824.4553005613,35087.354310979,35965.1830903136,36699.2666614593,36831.2507666717,38602.7970253163,39812.1146354438,39313.4537317217,16200.2182762353,39562.42840569,40048.8491091146,41196.7838020901,42589.9721322769,40365.8554565747,17676.2351229719,40384.4867426654,35822.7249844532,36624.2331861003,34451.7979313239,17953.6568988112,34126.0534330843,35010.6775331561,34543.0590024192,34262.5939940673,33537.3534200166,33129.9948647244,32843.2157668868,33426.2476892038,33942.3043823206,33047.3191689205,31292.721287485,30512.791958686,29125.4281959488,30339.3405351481,30532.354341762,28914.4538107441,29467.039669636,7974.0750218806,9403.43565546368,11489.5869284043,6813.43578328858,9947.07952267039,10776.3284633945,12712.0391171272,11218.4399044575,10675.8161794817,10587.7267712883,10951.8798976458,11248.0472792668,11871.1520726867,12709.0508573806,13820.0052548169,13470.8667115957,13186.4979283895,13861.2870314659,23710.8334367003,7366.12210404292,5782.5500741235,6509.63045720862,7261.04759028938,3325.81916794972,0,8487.81669292859,8390.36231447478,19506.4048010447,21705.6799558869,20043.6074861591,24188.5077634704,20635.126929463,20856.9853808912,21161.9158299907,22913.374308981,21168.0304168613,25164.2816661832
"TX-EA-56",25858.2546901977,27232.4970881162,27824.8825216419,27567.3724065498,28801.876994069,26882.6220317894,26058.6175425064,13089.7357971448,27216.0657813152,28528.4713610397,13110.5181240077,25765.1977717955,24633.7691260094,24948.8255819381,23913.8932103242,23532.9617439099,24235.3317181623,25437.5166248718,25038.4313593675,24975.0920225247,23629.0650490687,13511.8877341534,25826.6335555803,22861.4511673565,22401.1792613825,14745.8216847212,22190.6750705783,22170.0278462834,21103.5790301216,21449.1602164665,21070.6560749481,15295.7003590167,21321.1714882632,21588.196137476,21390.3879501107,20689.4900489229,18334.4101463774,16615.1568604159,15308.2569467186,15181.612717372,16272.0871210969,16455.551586846,18430.0357725732,18449.8465745559,17066.059578393,16733.5822528535,16091.2888480189,15539.7479267466,17571.1112252795,17972.9683169931,17800.96021961,8049.77839794576,17905.8108261133,20339.2534504798,19194.4627581963,17934.6059572901,20220.8898455274,18683.8161797313,19807.5166182531,19324.7467103033,20865.3277583853,20623.363706643,21884.5425885025,19967.525196385,20903.8708232712,20124.3122883821,20335.2794349923,22242.9264834897,20669.8870414003,21150.967750136,21916.5675253498,22627.5273465472,21100.6963440962,21023.0751630735,22266.2904082475,21933.3759968213,24659.4976234116,22717.952427828,8603.41568794646,24094.4043283222,24916.4580224143,26050.9783761623,26305.7141111946,25319.3228579026,26629.216159311,28453.7858108708,29473.0181448536,29991.693004949,30473.3713184607,31847.0480903979,32890.0436305819,32406.0043109175,10053.8245145316,32693.7767689091,33177.8568439318,34373.0553875698,36109.4161114873,34487.3828188489,10172.4909896036,35262.7975162995,30784.256649371,30825.498206319,28271.1357255038,11550.4667696879,28331.4341645279,29776.4634813694,29419.5778331175,29056.2460487065,27991.9621746984,27620.5771500726,27184.6400916184,28201.9477153004,28879.9072782774,27874.4590682778,25615.8092333861,24693.8387435058,23508.7132917548,24783.5294531867,25174.625474734,23460.5797243558,24099.7484017479,3289.58160898256,7853.44870401369,3441.28571532347,6492.95403694741,9800.03865943522,7611.7943028757,4250.49716117546,11399.8154963426,10952.8788534327,11989.6121742526,15209.1538208173,15864.8414092198,15912.5691647166,14714.94257086,16084.3430520204,5405.23570154073,5427.49276256164,6288.68103788173,29102.4363687672,1513.12375988514,9621.59631043901,11822.7708665639,13494.4884177848,10567.2241944125,8487.81669292859,0,11518.5997573778,21782.0606561191,24538.617301611,22219.5372091773,25055.9597312475,22801.5084668549,22398.7268302135,23140.7841225142,27358.6591621542,23373.3306793135,30832.5741120274
"IX-EA-16",24987.5967021372,26484.87410528,26884.1068612541,26422.3759604122,27135.8206538892,25567.318106641,24793.5462818614,18398.8147148741,25319.2111772819,26400.0994709602,17820.143349362,22529.3846176129,21594.127174084,22432.2017228962,21434.4666489405,21573.1639357575,22496.9717570368,23439.565678646,23840.5984394924,23377.1671822778,22419.181348001,17132.9654355969,23257.3117074255,21399.3713266664,19719.2054343504,19177.0396049219,19774.4506183194,21075.4805631101,20347.7961402055,20492.2699394418,19913.90599266,19410.3002786581,20033.0596171369,20180.9146034793,19405.3750167517,18432.1889662431,18805.882536718,20206.3051007324,14081.1275470936,12425.0984105263,14247.6273982278,19596.8837849218,14318.4848795262,13277.8428969549,12551.8161056738,12195.1122875485,11916.2218182836,10402.5149571215,12530.9861363921,12526.7591235886,12067.2638523168,14146.2488861801,19751.9106120948,13800.4328356404,12824.6345831646,11301.3274758541,23154.1315023277,9415.3942016114,10656.4255987741,10902.6927390315,13566.5831500487,13200.613062433,23920.7222990098,12344.3997232271,13004.1775928625,11712.4538790998,11840.4599573914,24068.9872744272,12085.8342484476,12795.456516383,14162.5958527524,24153.7761898851,12028.1752054911,11547.9336378236,13108.0422895504,22246.5704626545,16317.1040221571,23339.2773832753,12336.4899587493,26547.9090074495,27556.0151735929,29315.9791330435,28377.1437875163,26734.7561604269,27951.8661335083,30646.9680304824,31310.6129694719,32291.5818458885,31981.2532085641,34191.289295355,35589.9696373702,35086.6375244909,13176.0890743233,35273.3111575274,35747.6401209011,36795.9267488967,37708.3716740723,34871.8748103797,16125.7645023443,34182.1153009729,29681.9746770903,31166.1947310957,29489.6074559716,14825.2665448934,28759.5016216064,29069.7489778996,28520.9925134306,28324.6338371746,27945.6465126761,27520.7973127209,27393.8421426125,27537.5754271305,27889.5570437968,27127.9599773056,25936.2391685167,25344.7380934336,23828.1384306106,24911.2322347247,24901.3421676017,23467.3951212374,23903.4073399524,8593.10319101033,5336.03067904956,12519.0476854005,5092.29009745027,3878.03460866851,7141.88385899065,14412.5603356223,4024.37900290385,3669.07517894021,2653.94947686531,3715.99978514515,4432.53962166352,4394.78892770843,4320.03262375112,5456.42000281465,13881.956115245,13167.9999756607,13349.7429828899,17607.359309374,10022.4376599319,2644.76015845152,2901.87958637605,4404.35038770593,5947.00643310445,8390.36231447478,11518.5997573778,0,11248.8763862969,13668.67302801,11769.2114872766,15798.1987500883,12366.4389944808,12486.6743106816,12858.5356702084,15885.4233356746,12915.9019860026,19375.4571934764
"XO-EA-1",22655.8608255568,23980.2791020072,24109.2709558753,23523.954026305,23571.7065538991,22659.3631410832,22097.588215745,23352.9685972178,21856.0602364684,22486.7285004475,22489.4408066337,18248.4438512929,17775.7807467113,18965.6367904271,18277.7583429633,18938.1151000416,19847.3282589624,20280.9554988371,21426.349684041,20655.5981252341,20343.1949278551,21185.7786380837,19529.7047363276,19340.6133241655,16868.7750273256,23224.0329329193,17198.2894394692,19493.7847588809,19336.05841914,19229.7385572147,18631.2602607167,23134.3655419428,18575.0745131625,18550.6559242381,17422.7549027848,16510.8968900807,19519.8771302888,23271.2350281877,15322.3508236589,13199.2061447216,14585.9067144893,22453.7148989503,12270.8529847939,10577.4803995618,11225.0067721841,11117.4803954482,11500.3905467545,10195.1612321926,10557.7693654991,10022.7847306869,9546.8833050884,21052.2259390181,21424.2971585987,8820.40944715323,8790.04531871193,8182.85370816682,24902.9132923076,4028.60970274049,3781.04936765522,5205.74118227606,7557.38022328152,7240.62290464904,24671.299649437,6706.08531776526,6371.77760233428,5205.63968520043,5054.22668538708,24589.3009272417,4905.94276347858,5488.16198390137,7030.65800320838,24371.235122964,3892.1353870474,2942.8461422649,4015.37967608264,21753.3826105217,7298.26426119467,22872.5815949786,18604.4082124437,27164.4120744582,28172.5262614986,30247.1516734801,28317.8408633049,26326.5155423805,27240.160788056,30365.3940303567,30594.7685091195,31896.5801172271,30856.7478042279,33614.9342133081,35209.3247020805,34739.5676336944,18573.1810260659,34808.5179325274,35224.4501821959,36025.9564068996,36048.5205924047,32305.2346117336,22235.3456652495,30242.3603681184,26286.5611953617,29003.8191382892,28430.8737373191,19532.2415014266,27038.0681511879,26166.0352614607,25509.7927713227,25514.1550563246,25886.7311940862,25481.4661265561,25684.7597495829,24927.4776299454,24888.7918162172,24506.7465648304,24608.9168702082,24461.9279543201,22949.9144958994,23602.3944364369,23193.6471351449,22364.3082327937,22494.703396191,18517.2159111335,14015.0856745573,21582.5743892932,15466.4856625916,11994.1948831157,14894.2516092403,23503.4012891324,10426.8746485827,10840.7831389828,9855.69891951181,8819.5238324703,8852.90932120604,7905.65782083412,7171.20608850563,5853.8325247384,22223.194220814,21367.9278382788,21121.8934486418,11258.7562919679,20417.3925176652,13883.6484753922,13129.3071120848,13201.8722188765,16599.4332858921,19506.4048010447,21782.0606561191,11248.8763862969,0,2934.94206169877,558.13056256698,5554.81124225125,1130.57111195152,2124.90368328138,1718.65469594656,7804.16976601639,1667.19456510545,13211.7708009604
"XO-EA-7",24653.3739316269,25909.5768502676,25978.120172285,25380.2894990748,25275.2595815445,24536.0098263462,24034.8317279297,26229.7055763684,23630.5486584699,24135.358242686,25357.3511869187,19950.4901122558,19610.2210476573,20834.5300133351,20241.2040905932,20986.2058040873,21861.6435855042,22172.9812787709,23440.4377631204,22629.4245942653,22455.2785618674,24029.6716673727,21317.6425358001,21487.3015769005,18953.4872587595,26048.6291890584,19323.8496365851,21722.1737910097,21665.0404119544,21520.8297328347,20937.7220586653,25937.0989854786,20853.997327363,20800.8000595068,19650.7529643681,18785.6001517402,22087.5445958004,26019.8254066419,18055.5915018294,15958.7341766203,17253.1085498953,25194.1292879559,14737.1865607238,13057.0477852337,13856.7935832967,13785.8847022033,14220.2595328177,13001.4474459671,13148.3157795303,12577.136890614,12137.9462831101,23987.1503945014,24063.8534972616,11017.9154519451,11197.4409036929,10813.2945110323,27496.9346660645,6906.63279076185,6447.04438228841,7808.65291737172,9656.91520335609,9404.4499475501,27142.8644957201,9043.96647208693,8490.41602955912,7609.36260885738,7412.84707667696,27030.3936607405,7177.540925796,7570.22225464074,8853.8622238277,26772.6809625155,6112.52740724257,5328.95537601718,5715.47736499435,24101.0710538363,8178.8653042899,25199.4209785493,21538.4310450719,29579.0192621721,30573.1260226538,32667.2686661057,30613.2706486254,28596.8136560564,29444.2609888607,32596.1600835818,32747.8122464607,34088.6387206004,32932.1953650209,35755.0317832408,37366.571167886,36907.5672062153,21494.0635515952,36955.1899224103,37356.4032675615,38105.0175491164,37955.8581858663,34068.4690200762,25159.0604530717,31713.699145072,27966.2244700543,30904.1511669572,30554.4465857743,22424.2961173975,29061.1971459219,27960.6675874276,27294.5253362441,27343.2416180841,27865.447329482,27472.3859927554,27736.1159295719,26812.741085341,26689.800952278,26399.1874056189,26753.2993087887,26687.4280141822,25208.1827358895,25771.6854675809,25299.319937321,24597.9920881771,24671.8053111091,21295.5184238967,16836.6560488791,24458.361683348,18148.6849637308,14791.4076813751,17783.7248591612,26385.8077657628,13254.9934629065,13642.7993131372,12556.5711206271,10784.1580961359,10627.6954310655,9855.80998058149,9834.63245126189,8472.7810864107,25137.1113689262,24283.8756028953,24048.535120926,9148.87373870219,23144.9528863604,16254.6440987411,15219.3493633294,14998.5707052155,18643.3534088184,21705.6799558869,24538.617301611,13668.67302801,2934.94206169877,0,2701.39612911194,5860.41429672958,2327.78975340139,3831.68462223071,2568.70852092439,5456.41226854827,1956.40506314231,11011.4878732341
