"","CH-CL-28","CH-CL-21","CH-CL-22","CH-CL-24","CH-CL-20","CH-CL-19","CH-CL-16","CH-CL-12","CH-CL-14","CH-CL-50","CH-CL-8","CH-CL-47/48/49","CH-CL-51","CH-CL-9/10","CH-CL-52","CH-CL-56","CH-CL-54","CH-CL-3","CH-CL-46","CH-CL-55","CH-CL-4","CH-CL-7","CH-CL-11","CH-CL-13","CH-CL-15","CH-CL-17","CH-CL-18","CH-CL-25/26","CH-CL-27","CH-CL-29","CH-CL-39","CH-CL-41","CH-CL-42","CH-CL-43","CH-CL-44","CH-CL-45","CH-CL-53","CH-CL-35","CH-CL-36","CH-CL-1/2","CH-CL-37","CH-CL-38","CH-CL-34","CH-CL-5","CH-CL-40","CH-CL-31","CH-CL-32","CH-CL-33","CH-CL-30","CH-CL-23","CH-CL-6","IX-CL-17","IX-CL-30","IX-CL-3","IX-CL-6","IX-CL-8","IX-CL-2","IX-CL-16","IX-CL-31","IX-CL-32","IX-CL-35","IX-CL-9","IX-CL-18","IX-CL-19","IX-CL-22","IX-CL-23","IX-CL-5","IX-CL-29","IX-CL-24","IX-CL-26","IX-CL-7","IX-CL-10","IX-CL-33","IX-CL-13","IX-CL-37","IX-CL-15","IX-CL-36","IX-CL-11","IX-CL-4","IX-CL-1","IX-CL-14","IX-CL-20","IX-CL-27","IX-CL-28","IX-CL-12","IX-CL-34","TX-CL-13","TX-CL-2","TX-CL-4","TX-CL-14","TX-CL-1","TX-CL-3","TX-CL-5","TX-CL-6","TX-CL-7","TX-CL-9","TX-CL-10","TX-CL-11","TX-CL-12","IX-CL-25","XO-CL-5"
"CH-CL-34",7150.39600925667,6552.95043097879,7259.79674078801,8254.71141132273,7300.71498423728,8063.94099148625,11268.8618275803,10745.8064708134,14050.2805139974,14682.4818905151,12026.7771336886,15361.0461617118,19543.9465651064,10258.7726479419,21187.2183509584,24684.3556954842,22581.239495947,18817.0167171574,13552.698111539,23785.1351362171,17272.4107810814,15349.2177832536,10156.7312934635,11804.8162668318,13768.9579426132,10064.156426829,9804.2733847866,9039.84729688263,7263.05581047329,6786.79276658828,1933.79397664336,3860.8613165289,7238.74116820672,7994.12954458521,4513.62869202317,9807.09724785052,21880.4233006037,3184.57901148701,2591.31569848955,20338.4070195036,2230.671207396,3247.3975625861,0,16822.9592770956,3597.71573650289,4823.24905330397,3707.30995249043,3276.37676171442,5509.23992507217,5086.53242416494,15548.0590802792,29811.1966775721,33213.1392411354,23416.3192729055,25589.3503675805,25384.534031454,26998.4882785346,28222.2381834293,31783.9535878605,32627.8108514231,30747.6548631863,24688.5000004227,24912.4188883611,23064.3643343431,25916.4925290897,27169.6805163608,30243.4181317879,31959.3183986826,26600.5845143624,26118.343577094,26905.9054810004,32367.9497671913,33769.1549497437,32361.1047306363,36796.6683615795,38915.7460581236,37692.8381593902,24134.9499509803,23122.7312669321,23606.8545664369,27781.5576817777,23229.0010175446,26622.6372806,27441.1479592886,32825.3670143087,29572.3984560425,28626.6620091201,30716.278504894,35209.8983255474,29501.5522376626,28466.3570706102,34683.5106448084,32525.2835854598,32007.3434490187,30170.875672371,30509.9931705502,31751.8865208341,27959.2803564724,27211.028766218,29407.28902336,36442.8605499501
"CH-CL-5",17304.0815723451,14554.2908410678,15177.5536055885,17420.8304465894,13497.8841647606,12205.4033247844,9918.15929903885,6742.54028351356,4813.81791157772,11536.558014628,5153.08153627429,8929.79248940713,9475.40471711422,6566.30257608879,17428.5606890951,17418.6556491833,17957.8096486822,2587.86967009856,9418.32810098592,17228.0650236762,1281.82016366755,4069.50084535315,7256.14337614242,5262.09930716901,6032.74240428645,10578.8436454909,10736.3736548904,19499.9728837537,17063.7998410433,18012.014239635,18739.4557807811,20000.0994377356,24039.1463500123,23682.7361745426,20043.6144980948,22156.7805531245,17690.3524943793,16623.6800136757,17322.6168741258,3870.72438560332,18227.479739525,19450.5847237254,16822.9592770956,0,18654.7148625914,18096.9113698633,16839.2293197754,16346.8815922973,17287.1496538145,16255.1120065364,2059.66954985476,13462.1783366698,20929.2936940314,7809.96507345899,9945.14642641565,9510.14247416263,10176.130012956,11776.3265225714,18733.0832990629,19711.466509607,20450.5770725378,8176.2721456223,8370.01206884341,6819.41173538717,11777.0526874937,13146.3123466072,15932.0929524355,18225.5768330293,13383.7570602656,14433.5988919365,15992.7715475183,19700.2563975393,20730.8644370405,22305.3727999211,25044.1093909985,27504.1655424939,26730.2115942134,7584.34226874378,6303.832182019,6970.23629128505,10973.878240306,8771.14072596243,15415.544744678,16458.1387238999,20278.0682168677,19197.9984722982,11824.0648882585,14059.9548372177,18972.3191289028,12685.6423053492,11648.3216736954,17958.435657995,16955.9082894159,16312.9504122584,13966.5758043425,13878.7001470614,14928.9377471892,11823.1361381667,11098.2625829923,14433.1433700173,27032.1473972029
"CH-CL-40",4614.83096567805,5473.00979473886,5725.83578298317,5712.77133719509,6594.1327520258,7789.63017580806,11264.2502742747,12074.7616424466,15140.1736124592,14069.5895802993,14310.624667799,15384.9577700442,19653.6068664364,12278.6463768415,19777.7170068156,23734.6925781397,21234.8105324004,20338.7356244394,13495.3193899952,22749.4055553102,18886.0610000592,17834.7144042696,11506.0445292676,13415.7021297147,14577.6194545318,10021.6672256453,9752.1285777982,5880.90020985177,4837.70140699759,3917.86160678935,3539.75445372755,1718.42005649239,6214.13894806325,5070.05466631428,1389.80211609209,6237.12975095795,20500.9308021061,6712.88469924383,5951.69327929734,21856.6037277987,5055.19987772792,5385.73509669701,3597.71573650289,18654.7148625914,0,1786.33737235146,1987.91080378969,2336.16340917557,2991.56965625381,3320.01680991247,17681.4718971349,31019.3129366167,33000.2127592164,24498.7940155134,27969.2670275563,27697.3783275226,28713.6223009819,29514.8430593449,31814.6261262984,32596.7630740106,30143.7596877056,26756.8151155829,26329.6573717346,24386.8033326498,26462.5356907108,27629.6744808074,30675.1794868412,32171.9799167823,26874.7203469841,26047.5511710604,26615.5000097837,32279.5989115969,33737.9532926873,31643.349735657,36352.1317443636,38337.1619895382,37032.8054964405,26179.8164726384,24916.9431628335,25599.4329928496,29425.145740763,23997.5379733844,26414.3804871523,27139.3674291953,32691.7447143596,29033.739316995,30443.7315896792,32126.3663822581,36274.5812962841,31275.7283160537,30140.7892949394,36130.4514506455,33323.2341118175,32866.0739227042,32413.2938522012,32523.6189668227,33459.0841831711,30213.021646099,29466.9305115349,30069.5714684607,35456.6975840567
"CH-CL-31",2832.80187632523,4106.43648052294,4156.83459774184,3926.49680731068,5289.06065799763,6584.3308858301,10027.3209733493,11392.1275355841,14272.6270483743,12572.7900865044,14076.5796718897,14080.8239160124,18336.1373203299,11945.3578342795,18061.1945685201,22095.3226383982,19525.2440031173,19603.9271058622,12190.587415636,21094.4580346704,18212.897833655,17666.2387776806,10851.7325304052,12835.4360325655,13596.0168249175,8808.17939516274,8544.56466401539,4249.62972698246,3064.70202696756,2145.95252908435,5214.68197956088,3392.45272058254,7748.87264283575,5728.56880757953,2657.00650526171,5196.40316030602,18787.5708865447,8007.16191017302,7361.93379986642,21105.8168539533,6618.977309854,7087.06392941151,4823.24905330397,18096.9113698633,1786.33737235146,0,1498.73708813512,2139.97400517173,1277.96180636557,1962.20891775225,17302.4983414769,30069.4884617613,31524.3751155733,23526.6243972467,27650.8945293064,27338.8686291658,28016.0822156367,28609.4592671655,30415.2300420445,31176.1026316949,28569.338474812,26259.6969969956,25498.4754125246,23523.3708012955,25261.1639712516,26391.0299912982,29414.7702103571,30830.8393958291,25572.8216365639,24634.8250588486,25134.550817486,30842.2110308813,32314.5474015685,30038.815403476,34806.8185343017,36755.6033695658,35433.6324727118,25672.9067339332,24282.2702316393,25066.9901532559,28687.9608933654,22896.6341167708,24958.2335425613,25653.4388954669,31239.8035699756,27478.2268705167,29790.8846102789,31264.4998904492,35244.7897221642,30596.9025640984,29415.8277774885,35272.3516200808,32192.6700798334,31761.3091619776,31990.6606509337,31968.4258914553,32737.3541251019,29806.3565506812,29064.9925411906,28897.1829933801,33789.9091750998
"CH-CL-32",3448.87047053239,3561.72205649366,3962.47032779044,4562.24578785859,4640.73966740606,5807.91671351584,9281.13342340483,10192.0315914218,13198.3717956126,12164.2540276022,12679.0211306221,13408.0509201713,17676.7190269103,10578.2599046025,18104.179812497,21931.7451390568,19543.608997515,18446.6417727257,11520.1297387419,20967.2022510564,17017.7009766996,16253.1746952173,9633.71346535938,11581.4826177978,12608.1890996992,8037.32610476113,7767.51111598004,5409.31751391169,3578.40665993896,3109.30502648917,4581.88558593985,3664.29795941386,8170.96377632674,6849.79811893858,3324.88027423252,6670.23089315546,18819.032075341,6832.50582610834,6298.49770159658,19959.5141232327,5747.64610917367,6432.18101676975,3707.30995249043,16839.2293197754,1987.91080378969,1498.73708813512,0,642.954187858029,1806.2388411882,1540.12735022298,15962.5449320858,29064.0193368484,31066.5169548576,22536.5927445552,26295.0912573215,25998.377842727,26841.2243764209,27570.6315403661,29852.7887616215,30641.3751892591,28271.9738722988,24978.543260119,24406.648376746,22452.8468097195,24474.6299484277,25642.6661490296,28689.2672759203,30196.1942521384,24893.4858881526,24091.6520155139,24686.9175746115,30330.180302247,31783.2030026815,29796.7783265322,34456.1831584403,36467.3350063781,35178.6141427854,24396.0623579439,23069.9631245864,23802.1152245606,27537.0602316422,22014.4961553248,24474.6121717036,25212.9604636939,30747.8285154488,27148.2683344807,28591.1843126408,30195.5289587415,34303.3514715915,29412.1802617785,28257.7866512941,34201.7090943615,31338.4630004889,30883.7082615168,30678.5387843334,30717.8708912826,31578.45225603,28486.6162153257,27742.9581568355,28082.1840878202,33678.9882251749
"CH-CL-33",3903.06677552947,3559.10587486305,4104.15004541755,4991.82437154854,4544.79445875572,5619.94269046494,9071.50537782043,9741.89906463926,12807.4896153066,12097.7885754825,12111.6560043087,13214.4566042647,17478.6719091826,10031.4710493874,18216.0829496697,21948.8305672456,19642.3772112199,18005.2353845029,11334.9210842505,21001.4159253895,16558.140648733,15674.4739068551,9175.31331724583,11098.1185325737,12263.0081918441,7824.95151450278,7554.46509931146,5979.98513952368,3997.23306091172,3663.49574910607,4384.66442994688,3903.81041191895,8375.94106806068,7338.61324791255,3720.83855834531,7311.6006443801,18924.663505713,6331.8598494305,5856.56025976323,19522.3371567171,5407.71363288693,6187.44952068012,3276.37676171442,16346.8815922973,2336.16340917557,2139.97400517173,642.954187858029,0,2339.5888580634,1812.17949249255,15426.0309052275,28690.4290146438,30945.0758767835,22174.7909321087,25745.63062084,25457.2477745725,26385.4480207122,27181.6672619093,29685.172961816,30485.7330527331,28223.7346043326,24469.1338454629,23993.5257045042,22051.6217567714,24208.2089104723,25393.0444277164,28447.9167302715,29995.5447589724,24676.5165603211,23937.7748941426,24575.4554312458,30184.9663756358,31628.3459377615,29771.5361063272,34380.2352685747,36417.7175603517,35144.2163725245,23889.1252940523,22597.0153066537,23301.6651659618,27092.9667375331,21705.2150604137,24347.2224630715,25104.1496029969,30611.3339240023,27086.6683926922,28122.2182218825,29790.6449316535,33958.0233962686,28950.4494474598,27809.8300482867,33794.5196824254,31035.6006668895,30570.0861758018,30151.3373947871,30222.458602781,31128.8617241044,27955.9061980433,27211.2179372348,27799.6171951443,33707.9172631839
"CH-CL-30",1693.1839653755,2962.67712074419,2899.57810655803,2817.76691735803,4153.60045570391,5485.0521896209,8879.00563602706,10548.9462559826,13298.7013531093,11315.8444284462,13497.0463422387,12888.7229053697,17132.5260792751,11321.2785184566,16798.4580390701,20817.5955623918,18259.8351528912,18684.7652538194,11002.6835705843,19817.655050676,17333.9479999143,17105.4244736717,10032.1191550903,12042.9719126113,12562.1115478883,7679.63106067698,7421.27646897887,3646.714584128,1875.47858850145,1325.98749788608,6223.77302843067,4652.96919164487,9026.27074293245,6821.31267949049,3933.43311517433,5294.64822781966,17523.5742817601,8637.74266187156,8099.10720847993,20173.5314946566,7500.21775346921,8098.05495302151,5509.23992507217,17287.1496538145,2991.56965625381,1277.96180636557,1806.2388411882,2339.5888580634,0,1068.2070795437,16607.3679537716,29017.9756606339,30265.9313872772,22471.5262420098,26960.4415583529,26624.140897724,27100.4024277198,27581.7741297445,29177.3675995363,29931.8986421863,27294.0954919008,25462.9303892085,24513.5523187649,22524.4904532056,24097.8302541325,25211.6177062174,28225.1549106368,29611.440541431,24369.5167130293,23394.7098081313,23876.0220472141,29593.4818299506,31069.3502817246,28761.2749806696,33534.8864000369,35479.4206836162,34156.2719730583,24871.4919221304,23408.803964199,24251.6658292278,27749.3941171053,21780.0735943993,23705.8846725851,24393.6494450568,29987.2042918629,26205.3237863776,28897.8013332102,30256.4786482903,34151.0023484456,29688.19386427,28483.029400333,34262.8799407592,31055.0683570937,30635.3413040721,31228.9747137401,31128.3764423808,31802.5083772,29057.6415134298,28320.4012614709,27743.5326370175,32514.7982858706
"CH-CL-23",2185.35952480581,2179.01857506626,2437.75492606404,3223.15101357813,3344.33344956503,4624.4229888195,8076.91983993609,9523.94935460428,12336.2003530912,10752.0358656569,12429.1680735714,12152.2270273203,16414.7187456366,10254.9520209154,16571.9681354963,20440.0579389598,18014.8130433569,17694.7602492709,10260.5316030622,19465.8656046128,16325.9115217111,16037.3614947649,8999.03161996076,11003.7002552564,11640.4513521291,6852.29097855658,6587.53679709429,4489.37206080469,2230.7986243205,2220.45155951202,6113.03704373173,5038.43682437583,9523.61931198603,7686.50457630151,4498.12791631594,6343.85958102158,17288.3690003257,8097.89338422829,7659.80130683505,19190.3001737831,7213.42504385245,7951.60904949167,5086.53242416494,16255.1120065364,3320.01680991247,1962.20891775225,1540.12735022298,1812.17949249255,1068.2070795437,0,15550.0208573714,28112.1739884289,29690.5817176584,21568.2715718711,25904.0413824128,25571.7171860883,26110.3318748751,26657.5968747675,28533.4887558846,29306.2541868269,26825.4419286367,24428.9771297914,23560.364805123,21579.89853449,23311.3002099713,24449.0009490953,27478.7327744445,28922.0293349509,23648.4262304657,22759.2644148173,23303.8226449618,28982.3652147103,30446.4520269993,28331.2924059206,33032.1606025109,35019.4307511044,33718.7203676714,23838.7563436545,22400.0747981657,23222.9203747666,26770.5733296179,20935.3713047805,23109.6895739163,23826.5792031759,29389.3488396542,25713.8870869535,27897.8946942776,29318.7105023844,33282.6869607956,28695.2316320797,27501.3826926316,33326.3423026958,30234.2240285896,29800.84878873,30186.7203257954,30108.5000315393,30822.2243301551,28012.2291064883,27274.0181630414,26943.2784935322,32177.3962964956
"CH-CL-6",16820.588399174,14041.051482742,14761.6477480449,17067.8232971627,13075.7476326607,11862.9362121332,10104.3091537884,6307.58642987403,5454.22385853166,12324.5860764788,3549.2304276258,9946.72944526179,11143.8582078797,5403.10550515783,18695.8472415238,19067.2917289164,19342.2398624207,4639.88833772695,10068.6159395659,18799.4193703876,3280.48826218525,2117.11074651711,6713.76612645534,4718.99221003638,6678.60580822442,10541.1997698166,10653.3754553196,19125.2869288921,16603.3834578706,17453.2053408648,17431.9203395324,18919.3701979707,22786.7215706084,22747.4861093426,19059.1355995561,21664.1328071838,19016.9577856843,15055.1660072615,15810.7061469282,5835.41065304397,16787.3818192538,17996.5162263024,15548.0590802792,2059.66954985476,17681.4718971349,17302.4983414769,15962.5449320858,15426.0309052275,16607.3679537716,15550.0208573714,0,15303.5228669536,22969.8135096669,9844.92321731465,10354.3842979098,10037.3901440345,11651.5456708579,13598.7873528986,20787.2898413965,21764.8373840955,22394.1041350241,9142.3524797075,10194.3640583392,8774.64435414509,13835.7142438565,15205.4629369752,17987.8293622158,20285.1933946684,15425.9501392036,16405.6499926969,17931.6821095059,21748.1835695045,22787.5295992154,24248.3789999125,27078.8997830558,29533.6961854184,28740.9826300444,8586.89095622242,7758.58816674552,8067.63656196522,12513.9499887871,10827.600212188,17367.6093164613,18407.3460686652,22324.2989053652,21135.3876675057,13158.0721460651,15753.9049265988,20810.941528716,14061.0830273325,13144.7460157953,19573.7199238565,18929.1104750808,18273.2241953598,14731.9242294824,14961.9667888707,16353.2213264817,12532.0560339226,11786.492371385,16469.5287642389,28966.4156346672
"IX-CL-17",28506.3067152303,26062.481040993,26372.2810677377,28231.4923913328,24877.5473758147,23535.0320898788,20249.8044751466,19094.9861153399,15888.93018727,19284.1775271313,18611.8324729721,16732.5595799734,13233.8070980566,19779.1184674267,20716.8883460733,17433.1070792665,20218.0094580695,11103.1351512481,18431.2648856212,18076.402286813,12696.0887645516,16720.5225911573,19683.4888578301,18026.8910573847,16474.2352548313,21381.2851029271,21628.6840191786,30211.6779706388,28219.2373848977,29374.9363517786,31744.7297417807,32554.8572206437,36864.5120514011,35797.8965919915,32386.5487422666,33071.0511482456,20471.7768625042,29983.2208210176,30621.9782633454,9631.19940224734,31433.2996828687,32662.5538448855,29811.1966775721,13462.1783366698,31019.3129366167,30069.4884617613,29064.0193368484,28690.4290146438,29017.9756606339,28112.1739884289,15303.5228669536,0,12943.9431212786,6546.56101937407,11382.8027084866,10773.1038586889,5170.54912271165,1717.74060225003,10428.9009847118,11218.0254788669,15384.3766164608,8873.51935509177,5109.15881009832,6764.56649744563,6827.49700361637,6872.10570556322,6747.43744906066,8971.12555504216,8417.07035968644,11033.3594344376,12531.9342969675,11601.3697624059,11680.9571389241,16817.8429101548,16600.9547066362,18966.4572751013,18886.9844378197,8941.25526836002,8034.14925752841,8853.03212904329,4291.59743412654,7619.48635555238,11950.1416040691,12588.0358868787,12139.0558151756,14604.287945831,5663.75057994627,2117.93104196309,5511.07298141978,5258.71108463989,4368.30226928762,5520.36654172572,4519.65751569561,3773.49095258443,10183.2003946339,7843.42951999096,5258.891815638,9988.08935712245,10011.5047051585,4774.1791550153,20925.5843624552
"IX-CL-30",29108.6370164016,27527.2491698529,27368.6180748084,28380.7476280737,26426.711026004,25338.5736138142,21964.090819183,23359.8468928282,20229.1939598018,18951.5909673196,25135.8673372209,17852.1986806325,13732.9455736489,25195.7536888191,15466.3858727245,10676.4212306897,14197.1089077635,18439.3023982595,19675.1060720541,11779.5526729039,19690.1082193854,24985.807744547,23870.5108626987,23126.0259019338,19974.8994526269,23193.1796735579,23460.0404221572,29889.4753396746,28811.1172316808,30046.873994424,34990.3596083444,34714.0027899991,39212.8882690523,36810.9895160265,34166.0856275506,32588.0015799885,14840.9256268244,34578.7853441115,34894.540664336,17674.3200047923,35292.5232547604,36437.4635442876,33213.1392411354,20929.2936940314,33000.2127592164,31524.3751155733,31066.5169548576,30945.0758767835,30265.9313872772,29690.5817176584,22969.8135096669,12943.9431212786,0,13727.0329615208,23560.4051105705,22880.9401808197,17480.7013077895,13762.6668362774,2558.14192976746,1734.2643455046,4377.44115662205,20605.2462926625,15351.5034202203,15331.0741155226,9310.97401268999,8028.55286212897,6280.23732168325,3992.7826123621,7545.70348432998,7132.16889265715,6389.92763140832,1378.44359366118,1809.4269908439,4737.07377915017,4137.32798828021,6626.8931900371,6127.8967963721,20419.5388322475,18548.8406692436,20022.7185549809,16841.9689974386,12207.5108596912,6600.41334094986,5874.14702867986,806.059864177239,4749.2333036768,18490.7040843717,14862.8490207111,12584.6980551938,18188.6505898508,17142.7654668412,16211.5044711726,9309.70801466269,9824.52371218503,23111.1497029729,20786.4602217671,17964.2457323044,22689.1671184662,22573.0411360201,8359.24746830938,8041.58539270463
"IX-CL-3",21970.7869831227,19515.944341194,19831.9253705542,21718.9653565692,18331.2143232621,16988.4731732533,13716.5983630194,12670.9131837195,9402.09556770138,13017.2546909096,12755.2756413228,10343.3798126966,7378.09001057311,13605.9947386776,15751.9965299516,13608.0380655465,15614.5344866388,5228.76253504105,11963.070616574,13918.1849911026,6764.60939164303,11661.4669781394,13260.217922963,11727.1787794247,9934.78926116011,14838.2708589399,15084.4645224652,23716.7774396507,21685.1758467644,22834.6511032199,25345.7399603247,26052.1477334735,30397.5777493655,29254.5704448919,25860.8844743548,26569.3108442367,15680.9927525666,23800.9448080914,24380.1710661236,4092.86189714592,25124.1638501245,26350.7349129015,23416.3192729055,7809.96507345899,24498.7940155134,23526.6243972467,22536.5927445552,22174.7909321087,22471.5262420098,21568.2715718711,9844.92321731465,6546.56101937407,13727.0329615208,0,10859.1975160604,10166.0806623262,6292.42513565503,5183.18966409905,11335.0440731541,12317.2780249449,14257.676220345,7787.48781848609,2970.21077761427,1702.77147396498,4439.47177039625,5701.26833400424,8211.82957150265,10603.3205926311,6426.92205887299,8371.00637676657,10121.1200099942,12406.5846653608,13249.2409175675,16045.7095132525,17857.8037064603,20351.2504342353,19775.2737699081,7405.724778287,5181.30454904171,6835.66296025927,6414.26589558725,2175.06699818298,9467.00325578854,10447.081420148,13002.3999008941,13118.6688023976,8155.1739522593,7937.93499489678,11806.0028464633,8573.37355764411,7140.25804732147,11893.6963648149,9273.83016209705,8684.19574203591,12405.498020711,10938.7561695467,10138.7637832998,11013.4069632424,10588.0020724506,6624.70509027546,20714.9676634237
"IX-CL-6",27128.2150083258,24354.4800836957,25035.017352655,27311.3279279722,23347.8818978494,22087.6505804251,19844.6086519003,16546.0035931006,14682.4556078776,21032.65423089,13662.9430500124,18247.1528679572,17125.5560074588,15716.8622382242,25770.348802117,24323.0861569651,25914.5488989298,9727.56403439037,19118.7663923033,24509.9943821529,10389.6418724654,10241.9635492788,17003.8413286225,14981.7385345769,15851.4427954428,20523.295619845,20677.9683570129,29384.4651923643,26901.1524812256,27786.6595221562,27402.4062956763,29129.1279908742,32778.6567224819,33039.2029629511,29335.2141764765,31981.3462951553,25845.5612686202,24573.2738108347,25441.0854823144,8866.14157719851,26545.1039640708,27702.2337420789,25589.3503675805,9945.14642641565,27969.2670275563,27650.8945293064,26295.0912573215,25745.63062084,26960.4415583529,25904.0413824128,10354.3842979098,11382.8027084866,23560.4051105705,10859.1975160604,0,697.175061948656,6246.09725079722,10042.5447674544,21009.4676695592,21925.1261085072,24889.1864486036,3079.625240767,8367.90391328937,9205.60063763099,14908.973765698,15876.8354992973,17339.675836769,19808.5250199169,16995.3179668988,19183.2946652854,20934.3489923203,22182.2379789933,22606.4376684378,26605.0503176389,27517.2355013291,29968.3111325633,29678.6922345557,3469.51276039796,5781.29754737379,4107.20239160693,7091.42326104403,13012.497480855,20278.10728298,21225.6531429141,22768.3419849904,23819.4573731913,6087.46599379481,10343.5822067647,15768.3852501914,6914.08113402737,7130.16348746119,12817.7865230495,15901.8356844532,15156.2516167657,4742.68231157577,6038.33958540725,8906.55374498037,2639.90776347282,1994.52665732953,15275.8431312042,31145.8124350321
"IX-CL-8",26754.2569260286,23985.6019305723,24649.1319631256,26913.4915629488,22963.5167047127,21691.1646844395,19378.8136564935,16165.9861469155,14204.7857107534,20481.3296162597,13410.653256344,17686.2800678293,16483.1431032455,15426.1436216686,25132.2483471335,23644.1656656021,25261.247990677,9163.2982034735,18597.7004028367,23839.0036085266,9891.42848325268,10060.3293217313,16636.7101278612,14613.3705488287,15359.3092043024,20085.0659315027,20245.6120960584,28989.8051956078,26522.927667034,27427.1184666791,27214.0588952437,28885.8442271796,32591.484667428,32766.9096897331,29068.7613838807,31609.4133829653,25199.6624107814,24450.6452947632,25305.0846786589,8250.8787107422,26392.2505252603,27559.4658128205,25384.534031454,9510.14247416263,27697.3783275226,27338.8686291658,25998.377842727,25457.2477745725,26624.140897724,25571.7171860883,10037.3901440345,10773.1038586889,22880.9401808197,10166.0806623262,697.175061948656,0,5617.09893835792,9401.67000131056,20331.4649710725,21249.9617981891,24192.910984008,2383.31132639971,7672.35605132558,8516.34525343041,14212.3444608626,15183.4568456409,16667.8790922301,19140.6350757817,16298.6238889981,18486.7917654151,20237.7658366463,21502.9984054759,21939.1107444299,25910.0221909402,26845.9659480162,29300.1428256338,29001.2195688257,2786.99836487117,5105.77740989901,3439.05312705653,6486.78728798839,12321.5612315969,19581.5154915759,20528.6093236389,22089.9343877387,23122.4565416931,5588.97723569493,9802.84770847236,15261.2912615811,6450.48930315028,6567.50180754105,12417.1937189052,15292.5727742951,14545.715433502,4812.11463252637,5820.9829584358,8523.61014952274,2615.83297102398,1885.83963083799,14607.3565879111,30454.1071442304
"IX-CL-2",26876.7878396371,24230.871228437,24712.4343368332,26800.7880828784,23093.0498869662,21747.1722780554,18814.6850633894,16649.2232634237,13839.0008208755,18845.8319551946,15175.8015663268,16053.4907057842,13606.4749018175,16742.3594210209,22044.2651492089,19703.7476536447,21883.3232467383,8415.95510322131,17431.8315718846,20101.0747799211,9827.57204646532,12641.865266501,17210.8256447619,15313.7171624716,14736.6632650727,19783.6499990232,19998.2797239219,28861.9391703086,26610.3082624156,27670.0442652329,28915.5838573427,30116.2202446116,34208.9218913166,33687.2138213789,30102.8593026189,31651.5915232655,21966.6520685928,26701.4810759889,27440.0841558995,6934.2741601728,28379.892069436,29598.5899103396,26998.4882785346,10176.130012956,28713.6223009819,28016.0822156367,26841.2243764209,26385.4480207122,27100.4024277198,26110.3318748751,11651.5456708579,5170.54912271165,17480.7013077895,6292.42513565503,6246.09725079722,5617.09893835792,0,3804.11002025716,14922.55951098,15809.2666201682,19202.4138551677,3756.37763684091,3323.97120432306,5168.18296228876,9407.99800717936,10137.3128075442,11211.5062165755,13645.7153186613,11448.7709187102,13883.2179550046,15592.6469297259,16104.2146460234,16435.2986796683,20831.0108155248,21363.1268748834,23793.9879100189,23568.2190948305,3924.72616175944,3898.04345960743,4020.50427115301,981.212730668781,8359.57409385758,14946.1941424036,15801.1607370648,16680.0150498541,18226.8541520316,1922.85690855507,4528.06625529391,10033.0770653728,2594.34518835712,1495.30969770511,7997.41988397061,9685.11006389206,8937.1961480039,6224.25004904001,4658.12844669261,4756.59558686926,5261.03209791436,5093.15321275501,9132.3967779135,25240.0866219843
"IX-CL-16",27127.0038217464,24635.445357887,24980.7335108677,26893.7818193722,23456.1525371309,22108.3436432947,18880.2338903278,17534.4780212273,14374.7123987071,18140.8903002123,16928.9067899275,15509.0179252796,12248.742384916,18139.8835981868,20107.4224294708,17145.1358143997,19722.7823457763,9457.33487844811,17145.9576957875,17698.4035553055,11044.3919538513,15003.080541368,18121.252831876,16422.9447013136,15020.2995003214,19983.7853107227,20225.6694444247,28896.9521864185,26843.4789368579,27982.1993069812,30156.0043202667,31029.7237918028,35308.6931295287,34336.8002407603,30888.3099317425,31747.3084905931,19918.2133328742,28332.4780281671,28983.8603662491,7967.81922462201,29812.6003285238,31041.776597019,28222.2381834293,11776.3265225714,29514.8430593449,28609.4592671655,27570.6315403661,27181.6672619093,27581.7741297445,26657.5968747675,13598.7873528986,1717.74060225003,13762.6668362774,5183.18966409905,10042.5447674544,9401.67000131056,3804.11002025716,0,11208.7040048576,12069.6995935295,15784.4680074349,7364.03216491655,3408.7809848147,5158.79942986616,6484.93318044634,6872.55296559277,7482.54133350654,9877.45580633317,8339.70720485246,10920.1983552213,12535.1666490914,12392.3442498352,12656.678808635,17329.9037121164,17589.4214034311,20008.1650441412,19817.817253891,7375.25093992082,6334.56756313753,7231.92544451633,3082.0009287434,6595.25780280322,11916.5674026333,12663.5650781662,12958.1972962139,14898.2474779579,4769.11938327781,2768.09750169157,7212.37838705643,4640.64530311017,3416.28143293481,6713.14556889536,6010.6468598473,5265.80675970605,9457.24859889377,7313.14518676773,5397.92670476242,8930.24369490423,8849.72615939313,5405.7849784247,21621.3301585586
